drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"12549","active","active","01927744","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"12419","active","active","01926306","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"12651","active","active","01926292","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"60166","active","active","02236876","ABBVIE CORPORATION","ALLERGAN INC"
"77067","active","active","02285169","AA PHARMA INC","APOTEX INC"
"772","active","active","00023949","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"773","active","active","00023957","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"774","active","active","00023965","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"771","active","active","00022799","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"731","active","active","00023485","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"2789","active","active","00312363","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"13226","active","active","01926683","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"4258","active","active","00476374","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"75436","active","active","02268981","BOUMATIC LLC","BOU MATIC LLC"
"90181","active","active","02417170","ABBVIE CORPORATION","ALLERGAN INC"
"90180","active","active","02417162","ABBVIE CORPORATION","ALLERGAN INC"
"95831","active","active","02469510","ABBVIE CORPORATION","ALLERGAN INC"
"43089","active","active","02212307","SANDOZ CANADA INCORPORATED","GLAXOSMITHKLINE INC"
"316","active","active","00024694","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"16701","active","active","02078759","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"78816","active","active","02302845","KNIGHT THERAPEUTICS INC.","NOVARTIS PHARMACEUTICALS CANADA INC"
"1508","active","active","00155365","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"72692","active","active","02248347","ABBVIE CORPORATION","ALLERGAN INC"
"4309","active","active","00476552","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"50269","active","active","02230988","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"1401","active","active","00023760","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"5524","active","active","00476420","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"78817","active","active","02302853","KNIGHT THERAPEUTICS INC.","NOVARTIS PHARMACEUTICALS CANADA INC"
"99368","active","active","02504243","VORAN GROUP VENTURES LTD.","NSTRATA"
"99369","active","active","02504251","VORAN GROUP VENTURES LTD.","NSTRATA"
"99370","active","active","02504278","VORAN GROUP VENTURES LTD.","NSTRATA"
"91722","active","active","02432803","KNIGHT THERAPEUTICS INC.","NOVARTIS PHARMACEUTICALS CANADA INC"
"95983","active","active","02470780","AA PHARMA INC","APOTEX INC"
"94449","active","active","02457431","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"19406","active","active","02148587","PHARMASCIENCE INC","ACERUS PHARMACEUTICALS CORPORATION"
"43420","active","active","02225190","PHARMASCIENCE INC","ACERUS PHARMACEUTICALS CORPORATION"
"19405","active","active","02148595","PHARMASCIENCE INC","ACERUS PHARMACEUTICALS CORPORATION"
"97920","active","active","02489147","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"100191","active","active","02512637","VORAN GROUP VENTURES LTD.","NSTRATA"
"99700","active","active","02507633","VORAN GROUP VENTURES LTD.","NSTRATA"
"77068","dormant","dormant","02285177","AA PHARMA INC","APOTEX INC"
"73562","dormant","dormant","02250675","NORA PHARMA INC","EURO-PHARM INTERNATIONAL CANADA INC"
"18285","dormant","dormant","01987682","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"16888","dormant","dormant","01988840","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"5262","dormant","dormant","00582212","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"4538","dormant","dormant","00499013","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"4388","dormant","dormant","00476714","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"4260","dormant","dormant","00476722","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"3966","dormant","dormant","00476366","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"96706","dormant","dormant","02476134","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"60952","approved","approved","02237613","ARXADA, LLC","LONZA LLC"
"94159","approved","approved","02454815","XSPIRE PHARMA, LLC","TOPROL ACQUISITION, LLC"
"90484","approved","approved","02420244","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"93749","approved","approved","02451239","PHARMASCIENCE INC","ACERUS PHARMACEUTICALS CORPORATION"
"93750","approved","approved","02451247","PHARMASCIENCE INC","ACERUS PHARMACEUTICALS CORPORATION"
"93752","approved","approved","02451255","PHARMASCIENCE INC","ACERUS PHARMACEUTICALS CORPORATION"
"101523","approved","approved","02526115","SANOFI-AVENTIS CANADA INC","KADMON PHARMACEUTICALS LLC"
