tm_code,tm_formal_name,tm_fr_description,changes
"8001483","hyprolose","hyprolose","ADDED"
"8000861","acetylsalicylic acid and codeine and methocarbamol","acide acétylsalicylique et codéine et méthocarbamol","ADDED"
"8001779","fluorouracil","fluorouracile","ADDED"
"8001226","rifabutin","rifabutine","ADDED"
"8001225","raltitrexed","raltitrexed","ADDED"
"8001187","diphenhydramine","diphenhydramine","ADDED"
"8000244","latanoprost","latanoprost","ADDED"
"8002297","larotrectinib","larotrectinib","ADDED"
"8001788","glatiramer","glatiramère","ADDED"
"8002147","moroctocog alfa","moroctocog alfa","ADDED"
"8001439","bacitracin","bacitracine","ADDED"
"8002289","albutrepenonacog alfa","albutrépénonacog alfa","ADDED"
"8000814","metronidazole and nystatin","métronidazole et nystatine","ADDED"
"8001708","calamine and pramoxine","calamine et pramoxime","ADDED"
"8002283","nonacog alfa","nonacog alfa","ADDED"
"8002035","nintedanib","nintédanib","ADDED"
"8000969","estradiol and levonorgestrel","estradiol et lévonorgestrel","ADDED"
"8002253","cemiplimab","cémiplimab","ADDED"
"8000331","tadalafil","tadalafil","ADDED"
"8001597","brexpiprazole","brexpiprazole","ADDED"
"8001531","telbivudine","telbivudine","ADDED"
"8001913","nitroprusside","nitroprussiate","ADDED"
"8001386","guaifenesin and pseudoephedrine","guaïfénésine et pseudoéphédrine","ADDED"
"8001978","trimebutine","trimébutine","ADDED"
"8001455","empagliflozin","empagliflozin","ADDED"
"8000235","atorvastatin","atorvastatine","ADDED"
"8000160","clarithromycin","clarithromycine","ADDED"
"8001401","miconazole","miconazole","ADDED"
"8000065","acetaminophen and codeine","acétaminophène et codéine","ADDED"
"8000789","tapentadol","tapentadol","ADDED"
"8001057","cefadroxil","céfadroxil","ADDED"
"8000087","temazepam","témazépam","ADDED"
"8001693","ammonium chloride and dextromethorphan and diphenhydramine","chlorure d'ammonium et dextrométhorphane et diphenhydramine","ADDED"
"8001950","sunitinib","sunitinib","ADDED"
"8000999","nebivolol","nébivolol","ADDED"
"8001285","loteprednol","lotéprednol","ADDED"
"8001918","rasburicase","rasburicase","ADDED"
"8000120","ranitidine","ranitidine","ADDED"
"8001189","diphenhydramine and naproxen","diphenhydramine et naproxène","ADDED"
"8001372","dextromethorphan and phenylephrine","dextrométhorphane et phényléphrine","ADDED"
"8001545","voriconazole","voriconazole","ADDED"
"8000053","betamethasone (base)","bétaméthasone (base)","ADDED"
"8001500","ofatumumab","ofatumumab","ADDED"
"8000844","amiloride and hydrochlorothiazide","amiloride et hydrochlorothiazide","ADDED"
"8000901","acetylsalicylic acid and methocarbamol","acide acétylsalicylique et méthocarbamol","ADDED"
