ntp_code,ntp_formal_name,ntp_fr_description,changes
092d477b4d9b1fce12bc14a4a984c47f,mometasone furoate 25 mcg per actuation and olopatadine hydrochloride 665 mcg per actuation nasal spray,furoate de mométasone 25 mcg par actionnement et chlorhydrate d'olopatadine 665 mcg par actionnement vaporisation nasale,ADDED
20a1cff7fdb412479ba09b4fb65c1439,daridorexant (daridorexant hydrochloride) 50 mg oral tablet,daridorexant (chlorhydrate de daridorexant) 50 mg comprimé oral,ADDED
49151b7c4ac455ee7fd82be82d87a32a,sulfamethoxazole 400 mg per 5 mL and trimethoprim 80 mg per 5 mL solution for injection vial,sulfaméthoxazole 400 mg par 5 mL et triméthoprime 80 mg par 5 mL solution injectable fiole,ADDED
59385c7ae391927dadd5f7ad909b7f43,lidocaine (lidocaine hydrochloride) 0.8 % cutaneous gel,"lidocaïne (chlorhydrate de lidocaïne) 0,8 % gel cutané",ADDED
7aa05d8ab73f384fa62920810e3a5710,fibrinogen human 80 mg per 1 mL and thrombin human 500 unit per 1 mL cutaneous solution,fibrinogène humaine 80 mg par 1 mL et thrombine humaine 500 unité par 1 mL solution pour application cutanée,ADDED
84e660807a1a4afff8d83f5b8389c36d,setmelanotide (setmelanotide acetate) 10 mg per 1 mL solution for injection vial,setmélanotide (acétate de setmélanotide) 10 mg par 1 mL solution injectable fiole,ADDED
9000362,morphine sulfate 100 mg per 4 mL solution for injection ampoule,sulfate de morphine 100 mg par 4 mL solution injectable ampoule,"ntp_status_effective_time: ""20190304"" -> ""20230728"""
9000364,morphine sulfate 25 mg per 1 mL solution for injection ampoule,sulfate de morphine 25 mg par 1 mL solution injectable ampoule,"ntp_status_effective_time: ""20190304"" -> ""20230728"""
9000599,medroxyprogesterone acetate 150 mg per 1 mL suspension for injection vial,acétate de médroxyprogestérone 150 mg par 1 mL suspension injectable fiole,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19951231"" -> ""20210420"""
9001515,lidocaine hydrochloride 20 mg per mL cutaneous gel,chlorhydrate de lidocaïne 20 mg par mL gel cutané,ADDED
9001523,potassium chloride 149 mg per mL solution for injection,chlorure de potassium 149 mg par mL solution injectable,ADDED
9001709,triclosan 0.5 % cutaneous liquid,"triclosan 0,5 % liquide cutané",ADDED
9001725,sodium bicarbonate 84 mg per mL solution for injection,bicarbonate de sodium 84 mg par mL solution injectable,ADDED
9001819,potassium chloride 20 meq per 10 mL solution for injection,chlorure de potassium 20 meq par 10 mL solution injectable,ADDED
9001867,benzalkonium chloride 0.1 % cutaneous liquid,"chlorure de benzalkonium 0,1 % liquide cutané",ADDED
9002030,potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection,phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable,ADDED
9002038,acetaminophen 160 mg per 5 mL syrup,acétaminophène 160 mg par 5 mL sirop,DELETED
9002087,sodium bicarbonate 81.3 g per l solution for haemodialysis,"bicarbonate de sodium 81,3 g par l solution pour hémodialyse",ADDED
9002113,sodium bicarbonate 42 mg per mL solution for injection,bicarbonate de sodium 42 mg par mL solution injectable,ADDED
9002148,naphazoline hydrochloride 0.012 % ophthalmic drops,"chlorhydrate de naphazoline 0,012 % gouttes ophtalmiques","ntp_status_effective_time: ""19881231"" -> ""20040324"""
9002180,chloroxylenol 0.6 % cutaneous liquid,"chloroxylénol 0,6 % liquide cutané",ADDED
9002321,potassium chloride 251.6 g per l solution for haemodialysis,"chlorure de potassium 251,6 g par l solution pour hémodialyse",ADDED
9002336,acetaminophen 80 mg per 5 mL syrup,acétaminophène 80 mg par 5 mL sirop,DELETED
9002359,docusate sodium 20 mg per 5 mL syrup,docusate sodique 20 mg par 5 mL sirop,"ntp_status_effective_time: ""19871231"" -> ""19911231"""
9002392,triclosan 0.3 % cutaneous liquid,"triclosan 0,3 % liquide cutané",ADDED
9002460,enalaprilat 2.5 mg per 2 mL solution for injection vial,"énalaprilate 2,5 mg par 2 mL solution injectable fiole","ntp_status_effective_time: ""19921231"" -> ""20120910"""
9002812,fluocinonide 0.05 % cutaneous gel,"fluocinonide 0,05 % gel cutané","ntp_status_effective_time: ""19951231"" -> ""19980427"""
9002813,fluocinonide 0.05 % cutaneous ointment,"fluocinonide 0,05 % pommade cutanée","ntp_status_effective_time: ""19951231"" -> ""19991015"""
9002840,lidocaine hydrochloride 0.5 % cutaneous gel,"chlorhydrate de lidocaïne 0,5 % gel cutané","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19951231"" -> ""20220425"""
9002885,acarbose 100 mg oral tablet,acarbose 100 mg comprimé oral,"ntp_status_effective_time: ""19960202"" -> ""20200205"""
9002902,sodium acetate 328 mg per mL solution for injection,acétate de sodium 328 mg par mL solution injectable,ADDED
9003031,magnesium chloride 20.5 g per 4.5 l powder for concentrate for solution for haemodialysis,"chlorure de magnésium 20,5 g par 4,5 l poudre pour solution à diluer pour solution pour hémodialyse",ADDED
9003097,doxorubicin hydrochloride 150 mg per vial powder for solution for injection,chlorhydrate de doxorubicine 150 mg par fiole poudre pour solution injectable,ADDED
9003126,doxorubicin hydrochloride 50 mg per vial powder for solution for injection,chlorhydrate de doxorubicine 50 mg par fiole poudre pour solution injectable,ADDED
9003231,doxorubicin hydrochloride 10 mg per vial powder for solution for injection,chlorhydrate de doxorubicine 10 mg par fiole poudre pour solution injectable,ADDED
9003378,benzalkonium chloride 0.13 % cutaneous liquid,"chlorure de benzalkonium 0,13 % liquide cutané",ADDED
9003478,leflunomide 100 mg oral tablet,léflunomide 100 mg comprimé oral,DELETED
9003511,chloroxylenol 0.3 % cutaneous liquid,"chloroxylénol 0,3 % liquide cutané",ADDED
9003565,chloroxylenol 1 % cutaneous liquid,chloroxylénol 1 % liquide cutané,ADDED
9003578,prednicarbate 0.1 % cutaneous ointment,"prednicarbate 0,1 % pommade cutanée",DELETED
9003605,chloroxylenol 0.5 % cutaneous solution,"chloroxylénol 0,5 % solution pour application cutanée",ADDED
