ntp_code,ntp_formal_name,changes
"9006562","ethinyl estradiol 35 mcg per 24 hours and norelgestromin 20 mcg per 24 hours transdermal patch","ntp_status_effective_time: ""20190201"" -> ""20190301"""
"9006272","ranitidine (ranitidine hydrochloride) 100 mg per 2 mL solution for injection vial","ntp_status_effective_time: ""20190201"" -> ""20190301"""
"9000639","valproic acid 250 mg oral capsule","DELETED"
"9009384","ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet with ethinyl estradiol 100 mcg oral tablet","ntp_status_effective_time: ""20190201"" -> ""20190301"""
"9002060","acetaminophen 500 mg and caffeine 65 mg oral tablet","ntp_status_effective_time: ""19861231"" -> ""20050105"""
"9003920","fulvestrant 50 mg per mL solution for injection","ADDED"
"0cf03cda727e5c55f7931c94b75f390c","thyrotropin alfa 0.9 mg per mL powder for solution for injection","ADDED"
"9013568","hexylresorcinol 2.4 mg and levomenthol 4 mg lozenge","DELETED"
"9012961","dobutamine (dobutamine hydrochloride) 5000 mg per 20 mL solution for injection vial","ntp_status_effective_time: ""20190201"" -> ""20190301"""
"c0e78131ece5fcc933a2bd36a2fabbb9","zoledronic acid 4 mg per 5 mL solution for injection","ADDED"
"59ce56b64911c71c9714ec34cfa7970f","nonacog gamma 250 unit per vial NA","ADDED"
"9012927","calcitonin (salmon) 400 unit per 2 mL solution for injection vial","DELETED"
"9013477","octreotide (octreotide acetate) 50 mcg per 1 mL solution for injection syringe","DELETED"
"9000462","diclofenac sodium 50 mg and misoprostol 200 mcg oral tablet","ADDED"
"9002957","meropenem 500 mg per vial powder for solution for injection","ntp_status_effective_time: ""19961108"" -> ""20120126"""
"9012954","denosumab 204 mg per 1.7 mL solution for injection syringe","ntp_status_effective_time: ""20190201"" -> ""20190301"""
"9013032","alprostadil 20 mcg per vial powder for solution for injection","ADDED"
"9004200","dextromethorphan hydrobromide 5 mg and phenylephrine hydrochloride 2.5 mg orodispersible film","DELETED"
"9013535","camphor 0.3 g per 100 g and glycol salicylate 1.25 g per 100 g and levomenthol 1 g per 100 g plaster","DELETED"
"9010880","nitroglycerin 100 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20190201"" -> ""20190301"""
"9005063","amylmetacresol 0.6 mg and dichlorobenzyl alcohol 1.2 mg and menthol 8 mg lozenge","ntp_status_effective_time: ""20120719"" -> ""20120904"""
"9001191","risperidone 0.5 mg orodispersible tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20030727"" -> ""20190103"""
"9005130","ensulizole 3 % cutaneous emulsion","ntp_status_effective_time: ""20190201"" -> ""20190301"""
"9000819","ibuprofen 40 mg per mL oral suspension","ntp_status_effective_time: ""20190201"" -> ""20190301"""
"9000965","ketorolac tromethamine 30 mg per mL solution for injection","ntp_status_effective_time: ""20190201"" -> ""20190301"""
"9000668","diclofenac sodium 75 mg and misoprostol 200 mcg oral tablet","ADDED"
"1c5c7bb9536dac4381cc12e851c59251","progesterone 200 mg oral capsule","ADDED"
"9006236","digoxin 1 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20190201"" -> ""20190301"""
"9000145","diazepam 20 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20190201"" -> ""20190301"""
"9009350","estradiol 0.1 % transdermal gel","ntp_status_effective_time: ""20190201"" -> ""20190301"""
"9013619","thyrotropin alfa 0.9 mg per vial powder for solution for injection","DELETED"
"9013297","heparin sodium 1000 unit per 10 mL irrigation solution vial","ADDED"
"9010882","nitroglycerin 500 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20190201"" -> ""20190301"""
"598b9783d3641ace48f9f2adc958c833","tofacitinib (tofacitinib citrate) 10 mg oral tablet","ADDED"
"9000677","valproic acid 500 mg gastro-resistant capsule","DELETED"
"9009620","furosemide 40 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20190201"" -> ""20190301"""
