drug_code,mp_code,mp_formal_name,mp_fr_description,changes
354,00028096,CELESTONE SOLUSPAN (betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection) ORGANON CANADA INC.,CELESTONE SOLUSPAN (acétate de bétaméthasone 3 mg par mL et bétaméthasone (phosphate sodique de bétaméthasone) 3 mg par mL suspension injectable) ORGANON CANADA INC.,"mp_formal_name: ""CELESTONE SOLUSPAN (betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection) M̲E̲R̲C̲K̲ CANADA INC"" -> ""CELESTONE SOLUSPAN (betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""CELESTONE SOLUSPAN (acétate de bétaméthasone 3 mg par mL et bétaméthasone (phosphate sodique de bétaméthasone) 3 mg par mL suspension injectable) M̲E̲R̲C̲K̲ CANADA INC"" -> ""CELESTONE SOLUSPAN (acétate de bétaméthasone 3 mg par mL et bétaméthasone (phosphate sodique de bétaméthasone) 3 mg par mL suspension injectable) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲"""
933,00029149,FUNGIZONE (amphotericin B 50 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH,FUNGIZONE (amphotéricine B 50 mg par fiole poudre pour solution injectable) CHEPLAPHARM ARZNEIMITTEL GMBH,ADDED
1668,00266507,ADASEPT LIQ 0.5% (triclosan 0.5 % cutaneous liquid) ODAN LABORATORIES LTD,"ADASEPT LIQ 0.5% (triclosan 0,5 % liquide cutané) ODAN LABORATORIES LTD",ADDED
1905,00261998,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 84 mg per mL solution for injection) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 84 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
2071,00323071,DIPROSONE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) ORGANON CANADA INC.,"DIPROSONE (bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée) ORGANON CANADA INC.","Health_Canada_product_name: ""DIPROSONE CREAM"" -> ""DIPROSONE""
mp_formal_name: ""DIPROSONE ̲C̲R̲E̲A̲M̲ (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) M̲E̲R̲C̲K̲ CANADA INC"" -> ""DIPROSONE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""DIPROSONE ̲C̲R̲E̲A̲M̲ (bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée) M̲E̲R̲C̲K̲ CANADA INC"" -> ""DIPROSONE (bétaméthasone (dipropionate de bétaméthasone) 0,05 % crème cutanée) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲"""
2142,00328219,SINEMET (carbidopa 25 mg and levodopa 250 mg oral tablet) ORGANON CANADA INC.,SINEMET (carbidopa 25 mg et lévodopa 250 mg comprimé oral) ORGANON CANADA INC.,"Health_Canada_product_name: ""SINEMET 250/25"" -> ""SINEMET""
mp_formal_name: ""SINEMET ̲2̲5̲0̲/̲2̲5̲ (carbidopa 25 mg and levodopa 250 mg oral tablet) M̲E̲R̲C̲K̲ CANADA INC"" -> ""SINEMET (carbidopa 25 mg and levodopa 250 mg oral tablet) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""SINEMET ̲2̲5̲0̲/̲2̲5̲ (carbidopa 25 mg et lévodopa 250 mg comprimé oral) M̲E̲R̲C̲K̲ CANADA INC"" -> ""SINEMET (carbidopa 25 mg et lévodopa 250 mg comprimé oral) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_status_effective_time: ""20201203"" -> ""20210406"""
2272,00344923,DIPROSONE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) ORGANON CANADA INC.,"DIPROSONE (bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée) ORGANON CANADA INC.","Health_Canada_product_name: ""DIPROSONE OINTMENT"" -> ""DIPROSONE""
mp_formal_name: ""DIPROSONE ̲O̲I̲N̲T̲M̲E̲N̲T̲ (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) M̲E̲R̲C̲K̲ CANADA INC"" -> ""DIPROSONE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""DIPROSONE ̲O̲I̲N̲T̲M̲E̲N̲T̲ (bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée) M̲E̲R̲C̲K̲ CANADA INC"" -> ""DIPROSONE (bétaméthasone (dipropionate de bétaméthasone) 0,05 % pommade cutanée) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲"""
2527,00037869,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (potassium chloride 149 mg per mL solution for injection) PFIZER CANADA ULC,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (chlorure de potassium 149 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
2870,00417246,DIPROSONE (betamethasone (betamethasone dipropionate) 0.05 % lotion) ORGANON CANADA INC.,"DIPROSONE (bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion) ORGANON CANADA INC.","Health_Canada_product_name: ""DIPROSONE LOTION"" -> ""DIPROSONE""
mp_formal_name: ""DIPROSONE ̲L̲O̲T̲I̲O̲N̲ (betamethasone (betamethasone dipropionate) 0.05 % lotion) M̲E̲R̲C̲K̲ CANADA INC"" -> ""DIPROSONE (betamethasone (betamethasone dipropionate) 0.05 % lotion) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""DIPROSONE ̲L̲O̲T̲I̲O̲N̲ (bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion) M̲E̲R̲C̲K̲ CANADA INC"" -> ""DIPROSONE (bétaméthasone (dipropionate de bétaméthasone) 0,05 % lotion) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲"""
2890,00392545,CONFAB DIMENHYDRINATE 100 MG (dimenhydrinate 100 mg suppository) LABORATOIRES CONFAB INC,CONFAB DIMENHYDRINATE 100 MG (dimenhydrinate 100 mg suppositoire) LABORATOIRES CONFAB INC,"Health_Canada_product_name: ""SANDOZ DIMENHYDRINATE"" -> ""CONFAB DIMENHYDRINATE 100 MG""
mp_formal_name: ""S̲A̲N̲D̲O̲Z̲ ̲D̲I̲M̲E̲N̲H̲Y̲D̲R̲I̲N̲A̲T̲E̲ ̲(̲d̲i̲m̲e̲n̲h̲y̲d̲r̲i̲n̲a̲t̲e̲ ̲1̲0̲0̲ ̲m̲g̲ ̲s̲u̲p̲p̲o̲s̲i̲t̲o̲r̲y̲)̲ ̲S̲A̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D̲"" -> ""C̲O̲N̲F̲A̲B̲ ̲D̲I̲M̲E̲N̲H̲Y̲D̲R̲I̲N̲A̲T̲E̲ ̲1̲0̲0̲ ̲M̲G̲ ̲(̲d̲i̲m̲e̲n̲h̲y̲d̲r̲i̲n̲a̲t̲e̲ ̲1̲0̲0̲ ̲m̲g̲ ̲s̲u̲p̲p̲o̲s̲i̲t̲o̲r̲y̲)̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲I̲R̲E̲S̲ ̲C̲O̲N̲F̲A̲B̲ ̲I̲N̲C̲""
mp_fr_description: ""S̲A̲N̲D̲O̲Z̲ ̲D̲I̲M̲E̲N̲H̲Y̲D̲R̲I̲N̲A̲T̲E̲ ̲(̲d̲i̲m̲e̲n̲h̲y̲d̲r̲i̲n̲a̲t̲e̲ ̲1̲0̲0̲ ̲m̲g̲ ̲s̲u̲p̲p̲o̲s̲i̲t̲o̲i̲r̲e̲)̲ ̲S̲A̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D̲"" -> ""C̲O̲N̲F̲A̲B̲ ̲D̲I̲M̲E̲N̲H̲Y̲D̲R̲I̲N̲A̲T̲E̲ ̲1̲0̲0̲ ̲M̲G̲ ̲(̲d̲i̲m̲e̲n̲h̲y̲d̲r̲i̲n̲a̲t̲e̲ ̲1̲0̲0̲ ̲m̲g̲ ̲s̲u̲p̲p̲o̲s̲i̲t̲o̲i̲r̲e̲)̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲I̲R̲E̲S̲ ̲C̲O̲N̲F̲A̲B̲ ̲I̲N̲C̲"""
