ntp_code,ntp_formal_name,ntp_fr_description,changes
045620306c24bad533575054bc56caae,chlorthalidone 12.5 mg oral tablet,"chlorthalidone 12,5 mg comprimé oral",ADDED
09f7d40e5b7375567f80fe85464c3d70,tafamidis 61 mg oral capsule,tafamidis 61 mg capsule orale,ADDED
270ba42bd4bc754cd2a385f3034f4565,treosulfan 5 g per vial powder for solution for injection,tréosulfan 5 g par fiole poudre pour solution injectable,ADDED
34390c01caa53e4e0f669d6a5d28755f,risankizumab 600 mg per 10 mL solution for injection vial,risankizumab 600 mg par 10 mL solution injectable fiole,ADDED
38610da137d5face156f31abaae98be0,desipramine hydrochloride 50 mg oral tablet,chlorhydrate de désipramine 50 mg comprimé oral,ADDED
5debd5e2c5bbcf7ef5de2df2f5e6c60b,tecovirimat 200 mg oral capsule,técovirimat 200 mg capsule orale,ADDED
63c8f110ed79d2e861bae01cb8891ce7,cytarabine 100 mg and daunorubicin 44 mg powder for solution for injection,cytarabine 100 mg et daunorubicine 44 mg poudre pour solution injectable,ADDED
86741cc2c38ebfac0af4a6a865b80407,desipramine hydrochloride 100 mg oral tablet,chlorhydrate de désipramine 100 mg comprimé oral,ADDED
8acc1a6bec6642bae5167b39ed1ccd9d,desipramine hydrochloride 10 mg oral tablet,chlorhydrate de désipramine 10 mg comprimé oral,ADDED
9000227,metoprolol tartrate 100 mg prolonged-release oral tablet,tartrate de métoprolol 100 mg comprimé oral à libération prolongée,"ntp_status_effective_time: ""19851231"" -> ""20070730"""
9000719,betamethasone (betamethasone sodium phosphate) 5 mg per 100 mL rectal liquid,bétaméthasone (phosphate sodique de bétaméthasone) 5 mg par 100 mL liquide rectal,DELETED
9001515,lidocaine hydrochloride 20 mg per mL cutaneous gel,chlorhydrate de lidocaïne 20 mg par mL gel cutané,ADDED
9001523,potassium chloride 149 mg per mL solution for injection,chlorure de potassium 149 mg par mL solution injectable,ADDED
9001709,triclosan 0.5 % cutaneous liquid,"triclosan 0,5 % liquide cutané",ADDED
9001725,sodium bicarbonate 84 mg per mL solution for injection,bicarbonate de sodium 84 mg par mL solution injectable,ADDED
9001819,potassium chloride 20 meq per 10 mL solution for injection,chlorure de potassium 20 meq par 10 mL solution injectable,ADDED
9001867,benzalkonium chloride 0.1 % cutaneous liquid,"chlorure de benzalkonium 0,1 % liquide cutané",ADDED
9002030,potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection,phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable,ADDED
9002087,sodium bicarbonate 81.3 g per l solution for haemodialysis,"bicarbonate de sodium 81,3 g par l solution pour hémodialyse",ADDED
9002113,sodium bicarbonate 42 mg per mL solution for injection,bicarbonate de sodium 42 mg par mL solution injectable,ADDED
9002119,trifluridine 1 % ophthalmic drops,trifluridine 1 % gouttes ophtalmiques,"ntp_status_effective_time: ""20201008"" -> ""20221213"""
9002180,chloroxylenol 0.6 % cutaneous liquid,"chloroxylénol 0,6 % liquide cutané",ADDED
9002321,potassium chloride 251.6 g per l solution for haemodialysis,"chlorure de potassium 251,6 g par l solution pour hémodialyse",ADDED
9002392,triclosan 0.3 % cutaneous liquid,"triclosan 0,3 % liquide cutané",ADDED
9002902,sodium acetate 328 mg per mL solution for injection,acétate de sodium 328 mg par mL solution injectable,ADDED
9003015,desipramine (desipramine hydrochloride) 100 mg oral tablet,désipramine (chlorhydrate de désipramine) 100 mg comprimé oral,DELETED
9003016,desipramine (desipramine hydrochloride) 10 mg oral tablet,désipramine (chlorhydrate de désipramine) 10 mg comprimé oral,DELETED
9003017,desipramine (desipramine hydrochloride) 25 mg oral tablet,désipramine (chlorhydrate de désipramine) 25 mg comprimé oral,DELETED
9003018,desipramine (desipramine hydrochloride) 50 mg oral tablet,désipramine (chlorhydrate de désipramine) 50 mg comprimé oral,DELETED
9003019,desipramine (desipramine hydrochloride) 75 mg oral tablet,désipramine (chlorhydrate de désipramine) 75 mg comprimé oral,DELETED
9003031,magnesium chloride 20.5 g per 4.5 l powder for concentrate for solution for haemodialysis,"chlorure de magnésium 20,5 g par 4,5 l poudre pour solution à diluer pour solution pour hémodialyse",ADDED
9003097,doxorubicin hydrochloride 150 mg per vial powder for solution for injection,chlorhydrate de doxorubicine 150 mg par fiole poudre pour solution injectable,ADDED
9003126,doxorubicin hydrochloride 50 mg per vial powder for solution for injection,chlorhydrate de doxorubicine 50 mg par fiole poudre pour solution injectable,ADDED
9003231,doxorubicin hydrochloride 10 mg per vial powder for solution for injection,chlorhydrate de doxorubicine 10 mg par fiole poudre pour solution injectable,ADDED
9003378,benzalkonium chloride 0.13 % cutaneous liquid,"chlorure de benzalkonium 0,13 % liquide cutané",ADDED
9003511,chloroxylenol 0.3 % cutaneous liquid,"chloroxylénol 0,3 % liquide cutané",ADDED
9003565,chloroxylenol 1 % cutaneous liquid,chloroxylénol 1 % liquide cutané,ADDED
9003605,chloroxylenol 0.5 % cutaneous solution,"chloroxylénol 0,5 % solution pour application cutanée",ADDED
9003657,follitropin beta 833 unit per mL solution for injection,follitropine bêta 833 unité par mL solution injectable,ADDED
9003810,alcohol anhydrous 61 % and chlorhexidine gluconate 1 % lotion,alcool anhydre 61 % et gluconate de chlorhexidine 1 % lotion,ADDED
9003857,atazanavir (atazanavir sulfate) 150 mg oral capsule,atazanavir (sulfate d'atazanavir) 150 mg capsule orale,"ntp_status_effective_time: ""20040109"" -> ""20170418"""
9003863,alcohol anhydrous 54.1 % and butanediol 5.7 % and propyl alcohol 10 % and propylene glycol 5.9 % cutaneous solution,"alcool anhydre 54,1 % et butanédiol 5,7 % et alcool propylique 10 % et propylène glycol 5,9 % solution pour application cutanée",ADDED
9003875,benzethonium chloride 0.2 % cutaneous liquid,"chlorure de benzéthonium 0,2 % liquide cutané",ADDED
9003966,benzethonium chloride 0.2 % cutaneous solution,"chlorure de benzéthonium 0,2 % solution pour application cutanée",ADDED
