drug_code,mp_code,mp_formal_name,changes
3453,00465283,HYDREA (hydroxyurea 500 mg oral capsule) BRISTOL-MYERS SQUIBB CANADA,"mp_formal_name: ""HYDREA ̲C̲A̲P̲ ̲5̲0̲0̲M̲G̲ (hydroxyurea 500 mg oral capsule) BRISTOL-MYERS SQUIBB CANADA"" -> ""HYDREA (hydroxyurea 500 mg oral capsule) BRISTOL-MYERS SQUIBB CANADA"""
5569,00566810,HYDROPHIL ONT (mineral oil heavy 64.5 % and urea 5 % cutaneous ointment) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""HYDROPHIL ONT (mineral oil heavy 64.5 % and urea 5 % cutaneous ointment) OMEGA LABORATORIES LTD"" -> ""HYDROPHIL ONT (mineral oil heavy 64.5 % and urea 5 % cutaneous ointment) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
5704,00582654,AMINOPHYLLINE INJ 50MG/ML (aminophylline 500 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""AMINOPHYLLINE INJ 50MG/ML (aminophylline 500 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD"" -> ""AMINOPHYLLINE INJ 50MG/ML (aminophylline 500 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
5705,00582662,AMINOPHYLLINE INJ 25MG/ML (aminophylline 250 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""AMINOPHYLLINE INJ 25MG/ML (aminophylline 250 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD"" -> ""AMINOPHYLLINE INJ 25MG/ML (aminophylline 250 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
6054,00622885,ODAN-TROPICAMIDE (tropicamide 1 % ophthalmic drops) ODAN LABORATORIES LTD,ADDED
6261,00623571,SALIJECT 570MG/ML (sodium salicylate 5700 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""SALIJECT 570MG/ML (sodium salicylate 5700 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD"" -> ""SALIJECT 570MG/ML (sodium salicylate 5700 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
6512,00648019,METOPROLOL-L (metoprolol tartrate 50 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""METOPROLOL-5̲0̲ (metoprolol tartrate 50 mg oral tablet) PRO DOC LIMITEE"" -> ""METOPROLOL-L̲ (metoprolol tartrate 50 mg oral tablet) PRO DOC LIMITEE"""
6513,00648027,METOPROLOL-L (metoprolol tartrate 100 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""METOPROLOL-1̲0̲0̲ (metoprolol tartrate 100 mg oral tablet) PRO DOC LIMITEE"" -> ""METOPROLOL-L̲ (metoprolol tartrate 100 mg oral tablet) PRO DOC LIMITEE"""
8275,00511234,TROMBOJECT 1% INJ 10MG/ML (sodium tetradecyl sulfate 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""TROMBOJECT 1% INJ 10MG/ML (sodium tetradecyl sulfate 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD"" -> ""TROMBOJECT 1% INJ 10MG/ML (sodium tetradecyl sulfate 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
10705,00614262,NITROJECT INJ 1MG/ML (nitroglycerin 10 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""NITROJECT INJ 1MG/ML (nitroglycerin 10 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD"" -> ""NITROJECT INJ 1MG/ML (nitroglycerin 10 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
10706,00778869,NITROJECT INJ 5MG/ML (nitroglycerin 50 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""NITROJECT INJ 5MG/ML (nitroglycerin 50 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD"" -> ""NITROJECT INJ 5MG/ML (nitroglycerin 50 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
10767,00658413,BAXEDIN LIQ 20% (chlorhexidine gluconate 20 % cutaneous solution) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""BAXEDIN LIQ 20% (chlorhexidine gluconate 20 % cutaneous solution) OMEGA LABORATORIES LTD"" -> ""BAXEDIN LIQ 20% (chlorhexidine gluconate 20 % cutaneous solution) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
11034,00895644,APO-DIPYRIDAMOLE (dipyridamole 25 mg oral tablet) APOTEX INC,"mp_formal_name: ""APO-DIPYRIDAMOLE-̲F̲C̲ ̲T̲A̲B̲ ̲2̲5̲M̲G̲ (dipyridamole 25 mg oral tablet) APOTEX INC"" -> ""APO-DIPYRIDAMOLE (dipyridamole 25 mg oral tablet) APOTEX INC"""
