drug_code,mp_code,mp_formal_name,mp_fr_description,changes
2179,00293504,ATASOL 15 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet) CHURCH & DWIGHT CANADA CORP,ATASOL 15 (acétaminophène 325 mg et citrate de caféine 30 mg et phosphate de codéine 15 mg comprimé oral) CHURCH & DWIGHT CANADA CORP,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19751231"" -> ""20200228"""
2180,00293512,ATASOL 30 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet) CHURCH & DWIGHT CANADA CORP,ATASOL 30 (acétaminophène 325 mg et citrate de caféine 30 mg et phosphate de codéine 30 mg comprimé oral) CHURCH & DWIGHT CANADA CORP,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19751231"" -> ""20190402"""
3453,00465283,HYDREA (hydroxyurea 500 mg oral capsule) BRISTOL-MYERS SQUIBB CANADA,HYDREA (hydroxyurée 500 mg capsule orale) BRISTOL-MYERS SQUIBB CANADA,"Health_Canada_product_name: ""HYDREA CAP 500MG"" -> ""HYDREA""
mp_formal_name: ""HYDREA ̲C̲A̲P̲ ̲5̲0̲0̲M̲G̲ (hydroxyurea 500 mg oral capsule) BRISTOL-MYERS SQUIBB CANADA"" -> ""HYDREA (hydroxyurea 500 mg oral capsule) BRISTOL-MYERS SQUIBB CANADA""
mp_fr_description: ""HYDREA ̲C̲A̲P̲ ̲5̲0̲0̲M̲G̲ (hydroxyurée 500 mg capsule orale) BRISTOL-MYERS SQUIBB CANADA"" -> ""HYDREA (hydroxyurée 500 mg capsule orale) BRISTOL-MYERS SQUIBB CANADA"""
4158,00518131,LECTOPAM TAB 6MG (bromazepam 6 mg oral tablet) HOFFMANN-LA ROCHE LIMITED,LECTOPAM TAB 6MG (bromazépam 6 mg comprimé oral) HOFFMANN-LA ROCHE LIMITED,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19811231"" -> ""20180331"""
5326,00587737,HUMULIN N (insulin isophane human 100 unit per mL suspension for injection 10 mL vial) ELI LILLY CANADA INC,HUMULIN N (insuline isophane humaine 100 unité par mL suspension injectable 10 mL fiole) ELI LILLY CANADA INC,DELETED
5569,00566810,HYDROPHIL ONT (mineral oil heavy 64.5 % and urea 5 % cutaneous ointment) OMEGA LABORATORIES LIMITED,"HYDROPHIL ONT (huile minérale lourde 64,5 % et urée 5 % pommade cutanée) OMEGA LABORATORIES LIMITED","mp_formal_name: ""HYDROPHIL ONT (mineral oil heavy 64.5 % and urea 5 % cutaneous ointment) OMEGA LABORATORIES LTD"" -> ""HYDROPHIL ONT (mineral oil heavy 64.5 % and urea 5 % cutaneous ointment) OMEGA LABORATORIES LI̲M̲I̲TE̲D""
mp_fr_description: ""HYDROPHIL ONT (huile minérale lourde 64,5 % et urée 5 % pommade cutanée) OMEGA LABORATORIES LTD"" -> ""HYDROPHIL ONT (huile minérale lourde 64,5 % et urée 5 % pommade cutanée) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
5704,00582654,AMINOPHYLLINE INJ 50MG/ML (aminophylline 500 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LIMITED,AMINOPHYLLINE INJ 50MG/ML (aminophylline 500 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""AMINOPHYLLINE INJ 50MG/ML (aminophylline 500 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD"" -> ""AMINOPHYLLINE INJ 50MG/ML (aminophylline 500 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LI̲M̲I̲TE̲D""
mp_fr_description: ""AMINOPHYLLINE INJ 50MG/ML (aminophylline 500 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LTD"" -> ""AMINOPHYLLINE INJ 50MG/ML (aminophylline 500 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
5705,00582662,AMINOPHYLLINE INJ 25MG/ML (aminophylline 250 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LIMITED,AMINOPHYLLINE INJ 25MG/ML (aminophylline 250 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""AMINOPHYLLINE INJ 25MG/ML (aminophylline 250 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD"" -> ""AMINOPHYLLINE INJ 25MG/ML (aminophylline 250 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LI̲M̲I̲TE̲D""
mp_fr_description: ""AMINOPHYLLINE INJ 25MG/ML (aminophylline 250 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LTD"" -> ""AMINOPHYLLINE INJ 25MG/ML (aminophylline 250 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
6054,00622885,ODAN-TROPICAMIDE (tropicamide 1 % ophthalmic drops) ODAN LABORATORIES LTD,ODAN-TROPICAMIDE (tropicamide 1 % gouttes ophtalmiques) ODAN LABORATORIES LTD,ADDED
6261,00623571,SALIJECT 570MG/ML (sodium salicylate 5700 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LIMITED,SALIJECT 570MG/ML (salicylate de sodium 5700 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""SALIJECT 570MG/ML (sodium salicylate 5700 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD"" -> ""SALIJECT 570MG/ML (sodium salicylate 5700 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LI̲M̲I̲TE̲D""
mp_fr_description: ""SALIJECT 570MG/ML (salicylate de sodium 5700 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LTD"" -> ""SALIJECT 570MG/ML (salicylate de sodium 5700 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
6512,00648019,METOPROLOL-L (metoprolol tartrate 50 mg oral tablet) PRO DOC LIMITEE,METOPROLOL-L (tartrate de métoprolol 50 mg comprimé oral) PRO DOC LIMITEE,"Health_Canada_product_name: ""METOPROLOL-50"" -> ""METOPROLOL-L""
mp_formal_name: ""METOPROLOL-5̲0̲ (metoprolol tartrate 50 mg oral tablet) PRO DOC LIMITEE"" -> ""METOPROLOL-L̲ (metoprolol tartrate 50 mg oral tablet) PRO DOC LIMITEE""
mp_fr_description: ""METOPROLOL-5̲0̲ (tartrate de métoprolol 50 mg comprimé oral) PRO DOC LIMITEE"" -> ""METOPROLOL-L̲ (tartrate de métoprolol 50 mg comprimé oral) PRO DOC LIMITEE"""
6513,00648027,METOPROLOL-L (metoprolol tartrate 100 mg oral tablet) PRO DOC LIMITEE,METOPROLOL-L (tartrate de métoprolol 100 mg comprimé oral) PRO DOC LIMITEE,"Health_Canada_product_name: ""METOPROLOL-100"" -> ""METOPROLOL-L""
mp_formal_name: ""METOPROLOL-1̲0̲0̲ (metoprolol tartrate 100 mg oral tablet) PRO DOC LIMITEE"" -> ""METOPROLOL-L̲ (metoprolol tartrate 100 mg oral tablet) PRO DOC LIMITEE""
mp_fr_description: ""METOPROLOL-1̲0̲0̲ (tartrate de métoprolol 100 mg comprimé oral) PRO DOC LIMITEE"" -> ""METOPROLOL-L̲ (tartrate de métoprolol 100 mg comprimé oral) PRO DOC LIMITEE"""
8275,00511234,TROMBOJECT 1% INJ 10MG/ML (sodium tetradecyl sulfate 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LIMITED,TROMBOJECT 1% INJ 10MG/ML (tétradécyl sulfate de sodium 20 mg par 2 mL solution injectable fiole) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""TROMBOJECT 1% INJ 10MG/ML (sodium tetradecyl sulfate 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD"" -> ""TROMBOJECT 1% INJ 10MG/ML (sodium tetradecyl sulfate 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LI̲M̲I̲TE̲D""
mp_fr_description: ""TROMBOJECT 1% INJ 10MG/ML (tétradécyl sulfate de sodium 20 mg par 2 mL solution injectable fiole) OMEGA LABORATORIES LTD"" -> ""TROMBOJECT 1% INJ 10MG/ML (tétradécyl sulfate de sodium 20 mg par 2 mL solution injectable fiole) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
10705,00614262,NITROJECT INJ 1MG/ML (nitroglycerin 10 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LIMITED,NITROJECT INJ 1MG/ML (nitroglycérine 10 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""NITROJECT INJ 1MG/ML (nitroglycerin 10 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD"" -> ""NITROJECT INJ 1MG/ML (nitroglycerin 10 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LI̲M̲I̲TE̲D""
mp_fr_description: ""NITROJECT INJ 1MG/ML (nitroglycérine 10 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LTD"" -> ""NITROJECT INJ 1MG/ML (nitroglycérine 10 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
10706,00778869,NITROJECT INJ 5MG/ML (nitroglycerin 50 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LIMITED,NITROJECT INJ 5MG/ML (nitroglycérine 50 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""NITROJECT INJ 5MG/ML (nitroglycerin 50 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD"" -> ""NITROJECT INJ 5MG/ML (nitroglycerin 50 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LI̲M̲I̲TE̲D""
mp_fr_description: ""NITROJECT INJ 5MG/ML (nitroglycérine 50 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LTD"" -> ""NITROJECT INJ 5MG/ML (nitroglycérine 50 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
10767,00658413,BAXEDIN LIQ 20% (chlorhexidine gluconate 20 % cutaneous solution) OMEGA LABORATORIES LIMITED,BAXEDIN LIQ 20% (gluconate de chlorhexidine 20 % solution pour application cutanée) OMEGA LABORATORIES LIMITED,"mp_formal_name: ""BAXEDIN LIQ 20% (chlorhexidine gluconate 20 % cutaneous solution) OMEGA LABORATORIES LTD"" -> ""BAXEDIN LIQ 20% (chlorhexidine gluconate 20 % cutaneous solution) OMEGA LABORATORIES LI̲M̲I̲TE̲D""
mp_fr_description: ""BAXEDIN LIQ 20% (gluconate de chlorhexidine 20 % solution pour application cutanée) OMEGA LABORATORIES LTD"" -> ""BAXEDIN LIQ 20% (gluconate de chlorhexidine 20 % solution pour application cutanée) OMEGA LABORATORIES LI̲M̲I̲TE̲D"""
11034,00895644,APO-DIPYRIDAMOLE (dipyridamole 25 mg oral tablet) APOTEX INC,APO-DIPYRIDAMOLE (dipyridamole 25 mg comprimé oral) APOTEX INC,"Health_Canada_product_name: ""APO-DIPYRIDAMOLE-FC TAB 25MG"" -> ""APO-DIPYRIDAMOLE""
mp_formal_name: ""APO-DIPYRIDAMOLE-̲F̲C̲ ̲T̲A̲B̲ ̲2̲5̲M̲G̲ (dipyridamole 25 mg oral tablet) APOTEX INC"" -> ""APO-DIPYRIDAMOLE (dipyridamole 25 mg oral tablet) APOTEX INC""
mp_fr_description: ""APO-DIPYRIDAMOLE-̲F̲C̲ ̲T̲A̲B̲ ̲2̲5̲M̲G̲ (dipyridamole 25 mg comprimé oral) APOTEX INC"" -> ""APO-DIPYRIDAMOLE (dipyridamole 25 mg comprimé oral) APOTEX INC"""
11035,00895652,APO-DIPYRIDAMOLE (dipyridamole 50 mg oral tablet) APOTEX INC,APO-DIPYRIDAMOLE (dipyridamole 50 mg comprimé oral) APOTEX INC,"Health_Canada_product_name: ""APO-DIPYRIDAMOLE-FC TAB 50MG"" -> ""APO-DIPYRIDAMOLE""
mp_formal_name: ""APO-DIPYRIDAMOLE-̲F̲C̲ ̲T̲A̲B̲ ̲5̲0̲M̲G̲ (dipyridamole 50 mg oral tablet) APOTEX INC"" -> ""APO-DIPYRIDAMOLE (dipyridamole 50 mg oral tablet) APOTEX INC""
mp_fr_description: ""APO-DIPYRIDAMOLE-̲F̲C̲ ̲T̲A̲B̲ ̲5̲0̲M̲G̲ (dipyridamole 50 mg comprimé oral) APOTEX INC"" -> ""APO-DIPYRIDAMOLE (dipyridamole 50 mg comprimé oral) APOTEX INC"""
11036,00895660,APO-DIPYRIDAMOLE (dipyridamole 75 mg oral tablet) APOTEX INC,APO-DIPYRIDAMOLE (dipyridamole 75 mg comprimé oral) APOTEX INC,"Health_Canada_product_name: ""APO-DIPYRIDAMOLE-FC TAB 75MG"" -> ""APO-DIPYRIDAMOLE""
mp_formal_name: ""APO-DIPYRIDAMOLE-̲F̲C̲ ̲T̲A̲B̲ ̲7̲5̲M̲G̲ (dipyridamole 75 mg oral tablet) APOTEX INC"" -> ""APO-DIPYRIDAMOLE (dipyridamole 75 mg oral tablet) APOTEX INC""
mp_fr_description: ""APO-DIPYRIDAMOLE-̲F̲C̲ ̲T̲A̲B̲ ̲7̲5̲M̲G̲ (dipyridamole 75 mg comprimé oral) APOTEX INC"" -> ""APO-DIPYRIDAMOLE (dipyridamole 75 mg comprimé oral) APOTEX INC""
mp_status_effective_time: ""20201003"" -> ""20210812"""
13340,01976133,DOVONEX (calcipotriol 50 mcg per g cutaneous ointment) LEO PHARMA INC,DOVONEX (calcipotriol 50 mcg par g pommade cutanée) LEO PHARMA INC,"Health_Canada_product_name: ""DOVONEX ONT 50MCG/GM"" -> ""DOVONEX""
mp_formal_name: ""DOVONEX ̲O̲N̲T̲ ̲5̲0̲M̲C̲G̲/̲G̲M̲ (calcipotriol 50 mcg per g cutaneous ointment) LEO PHARMA INC"" -> ""DOVONEX (calcipotriol 50 mcg per g cutaneous ointment) LEO PHARMA INC""
mp_fr_description: ""DOVONEX ̲O̲N̲T̲ ̲5̲0̲M̲C̲G̲/̲G̲M̲ (calcipotriol 50 mcg par g pommade cutanée) LEO PHARMA INC"" -> ""DOVONEX (calcipotriol 50 mcg par g pommade cutanée) LEO PHARMA INC"""
16475,02009889,CODEINE 15 (codeine phosphate 15 mg oral tablet) LABORATOIRE RIVA INC.,CODEINE 15 (phosphate de codéine 15 mg comprimé oral) LABORATOIRE RIVA INC.,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19941231"" -> ""20210625"""
16852,02125226,"NIDAGEL (metronidazole 0.75 % vaginal gel) BAUSCH HEALTH, CANADA INC.","NIDAGEL (métronidazole 0,75 % gel vaginal) BAUSCH HEALTH, CANADA INC.","Health_Canada_product_name: ""NIDAGEL VAGINAL GEL 0.75%"" -> ""NIDAGEL""
mp_formal_name: ""NIDAGEL V̲A̲G̲I̲N̲A̲L̲ ̲G̲E̲L̲ ̲0̲.̲7̲5̲%̲ ̲(̲m̲e̲t̲r̲o̲n̲i̲d̲a̲z̲o̲l̲e̲ ̲0̲.̲7̲5̲ ̲%̲ ̲v̲a̲g̲i̲n̲a̲l̲ ̲g̲e̲l̲)̲ ̲V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲P̲ ̲/̲ ̲V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲S̲.̲E̲.̲C."" -> ""NIDAGEL (̲m̲e̲t̲r̲o̲n̲i̲d̲a̲z̲o̲l̲e̲ ̲0̲.̲7̲5̲ ̲%̲ ̲v̲a̲g̲i̲n̲a̲l̲ ̲g̲e̲l̲)̲ ̲B̲A̲U̲S̲C̲H̲ ̲H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C.""
mp_fr_description: ""NIDAGEL V̲A̲G̲I̲N̲A̲L̲ ̲G̲E̲L̲ ̲0̲.̲7̲5̲%̲ ̲(̲m̲é̲t̲r̲o̲n̲i̲d̲a̲z̲o̲l̲e̲ ̲0̲,̲7̲5̲ ̲%̲ ̲g̲e̲l̲ ̲v̲a̲g̲i̲n̲a̲l̲)̲ ̲V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲P̲ ̲/̲ ̲V̲A̲L̲E̲A̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲S̲.̲E̲.̲C."" -> ""NIDAGEL (̲m̲é̲t̲r̲o̲n̲i̲d̲a̲z̲o̲l̲e̲ ̲0̲,̲7̲5̲ ̲%̲ ̲g̲e̲l̲ ̲v̲a̲g̲i̲n̲a̲l̲)̲ ̲B̲A̲U̲S̲C̲H̲ ̲H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C."""
17123,02049384,ZESTRIL (lisinopril 20 mg oral tablet) SEARCHLIGHT PHARMA INC,ZESTRIL (lisinopril 20 mg comprimé oral) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""ZESTRIL (lisinopril 20 mg oral tablet) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A INC"" -> ""ZESTRIL (lisinopril 20 mg oral tablet) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A INC""
mp_fr_description: ""ZESTRIL (lisinopril 20 mg comprimé oral) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A INC"" -> ""ZESTRIL (lisinopril 20 mg comprimé oral) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A INC"""
17126,02049333,ZESTRIL (lisinopril 5 mg oral tablet) SEARCHLIGHT PHARMA INC,ZESTRIL (lisinopril 5 mg comprimé oral) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""ZESTRIL (lisinopril 5 mg oral tablet) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A INC"" -> ""ZESTRIL (lisinopril 5 mg oral tablet) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A INC""
mp_fr_description: ""ZESTRIL (lisinopril 5 mg comprimé oral) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A INC"" -> ""ZESTRIL (lisinopril 5 mg comprimé oral) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A INC"""
