drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"12492","309","Changed","inactive","IRON (FERROUS SUCCINATE)","2.5","MG","00879851"
"74903","5280","Changed","active","CHLORHEXIDINE ACETATE","0.5","%","02263653"
"100394","10021","ADDED","approved","CITRIC ACID","4.5","%","02514621"
"101070","182","ADDED","approved","DIPHENHYDRAMINE HYDROCHLORIDE","25","MG","02521512"
"101116","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02521997"
"100435","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.5","%","02514958"
"101025","8865","ADDED","approved","GLYCINE","6.756","G","02521024"
"100277","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.3331","%","02513587"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"68844","1216","Changed","active","MILRINONE (MILRINONE LACTATE)","1","MG","02244854"
"101060","1216","ADDED","approved","MILRINONE (MILRINONE LACTATE)","1","MG","02521407"
"100459","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","1.2","%","02515202"
"101038","1218","ADDED","approved","BISOPROLOL FUMARATE","10","MG","02521164"
"100459","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","3","%","02515202"
"101031","12346","ADDED","approved","TADALAFIL","40","MG","02521083"
"100921","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02519984"
"100497","22048","ADDED","approved","DIMETHYL FUMARATE","120","MG","02515563"
"101097","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","2.25","%","02521784"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"74903","7104","REMOVED","active",NA,NA,NA,"02263653"
"101025","53","ADDED","approved","POTASSIUM CHLORIDE","1.94","G","02521024"
"101055","19793","ADDED","approved","DARUNAVIR","800","MG","02521350"
"100300","22048","ADDED","active","DIMETHYL FUMARATE","120","MG","02513781"
"100202","197","ADDED","approved","BENZALKONIUM CHLORIDE","2.36","%","02512769"
"101048","8376","ADDED","approved","CEPHALEXIN (CEPHALEXIN MONOHYDRATE)","250","MG","02521253"
"101015","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02520915"
"101073","16516","ADDED","approved","EMTRICITABINE","200","MG","02521547"
"101042","9556","ADDED","approved","BUSULFAN","60","MG","02521296"
"101037","1218","ADDED","approved","BISOPROLOL FUMARATE","5","MG","02521156"
"101083","20883","ADDED","approved","ABIRATERONE ACETATE","1000","MG","02521652"
"101073","12251","ADDED","approved","TENOFOVIR DISOPROXIL FUMARATE","300","MG","02521547"
"100206","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.6","%","02512807"
"98690","22048","ADDED","active","DIMETHYL FUMARATE","240","MG","02497034"
"101025","4753","ADDED","approved","SODIUM PHOSPHATE MONOBASIC","0.6","G","02521024"
"100268","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.0545","%","02513471"
"100459","197","ADDED","approved","BENZALKONIUM CHLORIDE","4","%","02515202"
"100191","197","ADDED","approved","BENZALKONIUM CHLORIDE","33.31","%","02512637"
"100231","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","6","%","02513072"
"101071","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0364","%","02521520"
"101050","23665","ADDED","approved","TRALOKINUMAB","150","MG","02521288"
"100266","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.045","%","02513455"
"101071","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0909","%","02521520"
"100336","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02514192"
"100202","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.89","%","02512769"
"101025","55","ADDED","approved","SODIUM CHLORIDE","3.507","G","02521024"
"101098","197","ADDED","approved","BENZALKONIUM CHLORIDE","5","%","02521792"
"101025","4999","ADDED","approved","CALCIUM D-PANTOTHENATE","0.012","G","02521024"
"100423","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.25","%","02514842"
"101082","20883","ADDED","approved","ABIRATERONE ACETATE","500","MG","02521644"
"98528","22048","ADDED","active","DIMETHYL FUMARATE","240","MG","02495368"
"101031","22162","ADDED","approved","MACITENTAN","10","MG","02521083"
"100459","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","1.8","%","02515202"
"100425","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.025","%","02514850"
"100231","197","ADDED","approved","BENZALKONIUM CHLORIDE","4","%","02513072"
"101016","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02521016"
"99224","22048","ADDED","active","DIMETHYL FUMARATE","120","MG","02502690"
"100268","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1212","%","02513471"
"100174","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1212","%","02512459"
"101045","12429","ADDED","approved","IMATINIB (IMATINIB MESYLATE)","400","MG","02521210"
"101025","20521","ADDED","approved","DEXTROSE ANHYDROUS","41.734","G","02521024"
"100921","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02519984"
"100173","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0909","%","02512440"
"101019","12346","ADDED","approved","TADALAFIL","10","MG","02520958"
"101028","9439","ADDED","approved","PROPYLTHIOURACIL","50","MG","02521059"
"101097","197","ADDED","approved","BENZALKONIUM CHLORIDE","2.25","%","02521784"
"101066","11336","ADDED","approved","VENLAFAXINE (VENLAFAXINE HYDROCHLORIDE)","150","MG","02521474"
"100173","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.0364","%","02512440"
"101065","11336","ADDED","approved","VENLAFAXINE (VENLAFAXINE HYDROCHLORIDE)","37.5","MG","02521466"
"100275","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.0545","%","02513552"
"101026","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1212","%","02521032"
"100480","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.2","%","02515393"
