drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"100231","134","SOLUTION","ADDED","02513072"
"100394","98","SPRAY","ADDED","02514621"
"101020","85","TABLET","ADDED","02520966"
"101021","134","SOLUTION","ADDED","02520974"
"101065","141","CAPSULE (EXTENDED RELEASE)","ADDED","02521466"
"100425","134","SOLUTION","ADDED","02514850"
"100191","134","SOLUTION","ADDED","02512637"
"100394","134","SOLUTION","ADDED","02514621"
"100425","98","SPRAY","ADDED","02514850"
"101019","85","TABLET","ADDED","02520958"
"101031","85","TABLET","ADDED","02521083"
"101057","134","SOLUTION","ADDED","02521377"
"101074","85","TABLET","ADDED","02521555"
"101015","134","SOLUTION","ADDED","02520915"
"98359","137","CAPSULE (DELAYED RELEASE)","ADDED","02493594"
"99225","137","CAPSULE (DELAYED RELEASE)","ADDED","02502704"
"98478","137","CAPSULE (DELAYED RELEASE)","ADDED","02494809"
"100497","137","CAPSULE (DELAYED RELEASE)","ADDED","02515563"
"98358","137","CAPSULE (DELAYED RELEASE)","ADDED","02493586"
"100480","105","WIPE","ADDED","02515393"
"101042","134","SOLUTION","ADDED","02521296"
"83161","134","SOLUTION","ADDED","02346184"
"101044","5","CAPSULE","ADDED","02521229"
"101076","85","TABLET","ADDED","02521571"
"98528","137","CAPSULE (DELAYED RELEASE)","ADDED","02495368"
"101055","85","TABLET","ADDED","02521350"
"100275","105","WIPE","ADDED","02513552"
"101064","134","SOLUTION","ADDED","02521458"
"100202","134","SOLUTION","ADDED","02512769"
"101016","134","SOLUTION","ADDED","02521016"
"101095","75","TABLET (EXTENDED-RELEASE)","ADDED","02521768"
"100277","105","WIPE","ADDED","02513587"
"42113","134","SOLUTION","ADDED","01942301"
"100336","105","WIPE","ADDED","02514192"
"100268","105","WIPE","ADDED","02513471"
"83161","34","LIQUID","REMOVED","02346184"
"101040","85","TABLET","ADDED","02521180"
"101047","85","TABLET","ADDED","02521245"
"101054","85","TABLET","ADDED","02521342"
"100459","134","SOLUTION","ADDED","02515202"
"101060","134","SOLUTION","ADDED","02521407"
"101094","134","SOLUTION","ADDED","02521741"
"101067","141","CAPSULE (EXTENDED RELEASE)","ADDED","02521482"
"101016","98","SPRAY","ADDED","02521016"
"101082","85","TABLET","ADDED","02521644"
"100368","134","SOLUTION","ADDED","02514508"
"100306","105","WIPE","ADDED","02513862"
"101012","56","POWDER FOR SOLUTION","ADDED","02520885"
"100301","137","CAPSULE (DELAYED RELEASE)","ADDED","02513803"
"101045","85","TABLET","ADDED","02521210"
"101070","85","TABLET","ADDED","02521512"
"101075","85","TABLET","ADDED","02521563"
"100540","137","CAPSULE (DELAYED RELEASE)","ADDED","02516047"
"101025","56","POWDER FOR SOLUTION","ADDED","02521024"
"99224","137","CAPSULE (DELAYED RELEASE)","ADDED","02502690"
"98527","137","CAPSULE (DELAYED RELEASE)","ADDED","02495341"
"101072","56","POWDER FOR SOLUTION","ADDED","02521539"
"101066","141","CAPSULE (EXTENDED RELEASE)","ADDED","02521474"
"101046","5","CAPSULE","ADDED","02521237"
"91099","134","SOLUTION","ADDED","02426412"
"101043","85","TABLET","ADDED","02521202"
"101036","134","SOLUTION","ADDED","02521148"
"91864","32","KIT","REMOVED","02434318"
"101039","134","SOLUTION","ADDED","02521172"
"100541","137","CAPSULE (DELAYED RELEASE)","ADDED","02516055"
"101026","105","WIPE","ADDED","02521032"
"100199","105","WIPE","ADDED","02512734"
"101013","75","TABLET (EXTENDED-RELEASE)","ADDED","02520893"
"100344","134","SOLUTION","ADDED","02514273"
"101022","134","SOLUTION","ADDED","02520982"
"100282","105","WIPE","ADDED","02513633"
"67236","134","SOLUTION","ADDED","02243333"
"100266","105","WIPE","ADDED","02513455"
"101073","85","TABLET","ADDED","02521547"
"101018","85","TABLET","ADDED","02520931"
"101017","85","TABLET","ADDED","02520923"
"100206","98","SPRAY","ADDED","02512807"
"100300","137","CAPSULE (DELAYED RELEASE)","ADDED","02513781"
"100281","105","WIPE","ADDED","02513625"
"100921","105","WIPE","ADDED","02519984"
"101077","85","TABLET","ADDED","02521598"
"101048","85","TABLET","ADDED","02521253"
"101083","85","TABLET","ADDED","02521652"
"101006","75","TABLET (EXTENDED-RELEASE)","ADDED","02520869"
"100423","105","WIPE","ADDED","02514842"
"100173","105","WIPE","ADDED","02512440"
"101098","134","SOLUTION","ADDED","02521792"
"101097","134","SOLUTION","ADDED","02521784"
"101028","85","TABLET","ADDED","02521059"
"99514","137","CAPSULE (DELAYED RELEASE)","ADDED","02505762"
"101096","75","TABLET (EXTENDED-RELEASE)","ADDED","02521776"
"101050","134","SOLUTION","ADDED","02521288"
"101071","105","WIPE","ADDED","02521520"
"98479","137","CAPSULE (DELAYED RELEASE)","ADDED","02494817"
"100435","105","WIPE","ADDED","02514958"
"67236","34","LIQUID","REMOVED","02243333"
"101099","85","TABLET","ADDED","02521806"
"98689","137","CAPSULE (DELAYED RELEASE)","ADDED","02497026"
"101053","85","TABLET","ADDED","02521334"
"101038","85","TABLET","ADDED","02521164"
"42113","34","LIQUID","REMOVED","01942301"
"101037","85","TABLET","ADDED","02521156"
"100498","137","CAPSULE (DELAYED RELEASE)","ADDED","02515571"
"101015","98","SPRAY","ADDED","02520915"
"101079","134","SOLUTION","ADDED","02521601"
"99515","137","CAPSULE (DELAYED RELEASE)","ADDED","02505770"
"98690","137","CAPSULE (DELAYED RELEASE)","ADDED","02497034"
"100174","105","WIPE","ADDED","02512459"
"101049","85","TABLET","ADDED","02521261"
"101116","105","WIPE","ADDED","02521997"
