mp_code,mp_formal_name,mp_fr_description,changes
"00021261","TEVA-CHLOROQUINE (chloroquine phosphate 250 mg oral tablet) TEVA CANADA LIMITED","TEVA-CHLOROQUINE (phosphate de chloroquine 250 mg comprimé oral) TEVA CANADA LIMITED","mp_formal_name: ""TEVA-CHLOROQUINE (chloroquine diphosphate 250 mg oral tablet) TEVA CANADA LIMITED"" -> ""TEVA-CHLOROQUINE (chloroquine phosphate 250 mg oral tablet) TEVA CANADA LIMITED""
mp_fr_description: ""TEVA-CHLOROQUINE (diphosphate de chloroquine 250 mg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-CHLOROQUINE (phosphate de chloroquine 250 mg comprimé oral) TEVA CANADA LIMITED"""
"00037613","NITROSTAT (nitroglycerin 0.3 mg sublingual tablet) UPJOHN CANADA ULC","NITROSTAT (nitroglycérine 0,3 mg comprimé sublingual) UPJOHN CANADA ULC","mp_formal_name: ""NITROSTAT (nitroglycerin 0.3 mg sublingual tablet) PFIZER CANADA ULC"" -> ""NITROSTAT (nitroglycerin 0.3 mg sublingual tablet) UPJOHN CANADA ULC""
mp_fr_description: ""NITROSTAT (nitroglycérine 0,3 mg comprimé sublingual) PFIZER CANADA ULC"" -> ""NITROSTAT (nitroglycérine 0,3 mg comprimé sublingual) UPJOHN CANADA ULC"""
"00037621","NITROSTAT (nitroglycerin 0.6 mg sublingual tablet) UPJOHN CANADA ULC","NITROSTAT (nitroglycérine 0,6 mg comprimé sublingual) UPJOHN CANADA ULC","mp_formal_name: ""NITROSTAT (nitroglycerin 0.6 mg sublingual tablet) PFIZER CANADA ULC"" -> ""NITROSTAT (nitroglycerin 0.6 mg sublingual tablet) UPJOHN CANADA ULC""
mp_fr_description: ""NITROSTAT (nitroglycérine 0,6 mg comprimé sublingual) PFIZER CANADA ULC"" -> ""NITROSTAT (nitroglycérine 0,6 mg comprimé sublingual) UPJOHN CANADA ULC"""
"00436895","BALMINIL DM (dextromethorphan hydrobromide 15 mg per 5 mL syrup) TEVA CANADA LIMITED","BALMINIL DM (bromhydrate de dextrométhorphane 15 mg par 5 mL sirop) TEVA CANADA LIMITED","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19791231"" -> ""20200422"""
"00463221","LYSODREN (mitotane 500 mg oral tablet) HRA PHARMA RARE DISEASES","LYSODREN (mitotane 500 mg comprimé oral) HRA PHARMA RARE DISEASES","mp_formal_name: ""LYSODREN (mitotane 500 mg oral tablet) LABORATOIRE HRA PHARMA"" -> ""LYSODREN (mitotane 500 mg oral tablet) HRA PHARMA RARE DISEASES""
mp_fr_description: ""LYSODREN (mitotane 500 mg comprimé oral) LABORATOIRE HRA PHARMA"" -> ""LYSODREN (mitotane 500 mg comprimé oral) HRA PHARMA RARE DISEASES"""
"00544981","APO-ACETAMINOPHEN (acetaminophen 325 mg oral tablet) APOTEX INC","APO-ACETAMINOPHEN (acétaminophène 325 mg comprimé oral) APOTEX INC","Health_Canada_product_name: ""APO ACETAMINOPHEN TAB 325MG"" -> ""APO-ACETAMINOPHEN""
mp_formal_name: ""APO ACETAMINOPHEN TAB 325MG (acetaminophen 325 mg oral tablet) APOTEX INC"" -> ""APO-ACETAMINOPHEN (acetaminophen 325 mg oral tablet) APOTEX INC""
mp_fr_description: ""APO ACETAMINOPHEN TAB 325MG (acétaminophène 325 mg comprimé oral) APOTEX INC"" -> ""APO-ACETAMINOPHEN (acétaminophène 325 mg comprimé oral) APOTEX INC"""
"00878928","NORVASC (amlodipine (amlodipine besylate) 5 mg oral tablet) PFIZER CANADA ULC","NORVASC (amlodipine (bésylate d'amlodipine) 5 mg comprimé oral) PFIZER CANADA ULC","Health_Canada_product_name: ""NORVASC TAB 5MG"" -> ""NORVASC""
mp_formal_name: ""NORVASC TAB 5MG (amlodipine (amlodipine besylate) 5 mg oral tablet) PFIZER CANADA ULC"" -> ""NORVASC (amlodipine (amlodipine besylate) 5 mg oral tablet) PFIZER CANADA ULC""
mp_fr_description: ""NORVASC TAB 5MG (amlodipine (bésylate d'amlodipine) 5 mg comprimé oral) PFIZER CANADA ULC"" -> ""NORVASC (amlodipine (bésylate d'amlodipine) 5 mg comprimé oral) PFIZER CANADA ULC"""
"00878936","NORVASC (amlodipine (amlodipine besylate) 10 mg oral tablet) PFIZER CANADA ULC","NORVASC (amlodipine (bésylate d'amlodipine) 10 mg comprimé oral) PFIZER CANADA ULC","Health_Canada_product_name: ""NORVASC TAB 10MG"" -> ""NORVASC""
mp_formal_name: ""NORVASC TAB 10MG (amlodipine (amlodipine besylate) 10 mg oral tablet) PFIZER CANADA ULC"" -> ""NORVASC (amlodipine (amlodipine besylate) 10 mg oral tablet) PFIZER CANADA ULC""
mp_fr_description: ""NORVASC TAB 10MG (amlodipine (bésylate d'amlodipine) 10 mg comprimé oral) PFIZER CANADA ULC"" -> ""NORVASC (amlodipine (bésylate d'amlodipine) 10 mg comprimé oral) PFIZER CANADA ULC"""
"01934740","ROBITUSSIN AC (codeine phosphate 10 mg per 5 mL and guaifenesin 100 mg per 5 mL and pheniramine maleate 7.5 mg per 5 mL syrup) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","ROBITUSSIN AC (phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et maléate de phéniramine 7,5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","mp_formal_name: ""ROBITUSSIN AC (codeine phosphate 10 mg per 5 mL and guaifenesin 100 mg per 5 mL and pheniramine maleate 7.5 mg per 5 mL syrup) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN AC (codeine phosphate 10 mg per 5 mL and guaifenesin 100 mg per 5 mL and pheniramine maleate 7.5 mg per 5 mL syrup) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.""
mp_fr_description: ""ROBITUSSIN AC (phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et maléate de phéniramine 7,5 mg par 5 mL sirop) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN AC (phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et maléate de phéniramine 7,5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"01934783","ROBAXISAL C 1/4 (acetylsalicylic acid 325 mg and codeine phosphate 16.2 mg and methocarbamol 400 mg oral tablet) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","ROBAXISAL C 1/4 (acide acétylsalicylique 325 mg et phosphate de codéine 16,2 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","mp_formal_name: ""ROBAXISAL C 1/4 (acetylsalicylic acid 325 mg and codeine phosphate 16.2 mg and methocarbamol 400 mg oral tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBAXISAL C 1/4 (acetylsalicylic acid 325 mg and codeine phosphate 16.2 mg and methocarbamol 400 mg oral tablet) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.""
mp_fr_description: ""ROBAXISAL C 1/4 (acide acétylsalicylique 325 mg et phosphate de codéine 16,2 mg et méthocarbamol 400 mg comprimé oral) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBAXISAL C 1/4 (acide acétylsalicylique 325 mg et phosphate de codéine 16,2 mg et méthocarbamol 400 mg comprimé oral) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
