mp_code,mp_formal_name,changes
"00000841","ISOPTO CARPINE (pilocarpine hydrochloride 1 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC","DELETED"
"00451207","TIMOPTIC (timolol (timolol maleate) 0.5 % ophthalmic drops) ELVIUM LIFE SCIENCES","mp_formal_name: ""TIMOPTIC (timolol (timolol maleate) 0.5 % ophthalmic drops) PURDUE PHARMA"" -> ""TIMOPTIC (timolol (timolol maleate) 0.5 % ophthalmic drops) ELVIUM LIFE SCIENCES"""
"00755575","MODECATE CONCENTRATE (fluphenazine decanoate 100 mg per 1 mL solution for injection ampoule) BRISTOL-MYERS SQUIBB CANADA","DELETED"
"00851256","DECONGESTANT NOSE DROPS 0.1% (xylometazoline hydrochloride 0.1 % nasal drops) LABORATOIRES CONFAB INC","DELETED"
"01926683","CERUBIDINE (daunorubicin (daunorubicin hydrochloride) 20 mg per vial powder for solution for injection) ERFA CANADA 2012 INC","mp_formal_name: ""CERUBIDINE 20MG/VIAL (daunorubicin (daunorubicin hydrochloride) 20 mg per vial powder for solution for injection) ERFA CANADA 2012 INC"" -> ""CERUBIDINE (daunorubicin (daunorubicin hydrochloride) 20 mg per vial powder for solution for injection) ERFA CANADA 2012 INC"""
"02007959","COUMADIN TAB 4MG (warfarin sodium 4 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA","DELETED"
"02171899","TIMOPTIC-XE (timolol (timolol maleate) 0.5 % prolonged-release eye drops) ELVIUM LIFE SCIENCES","mp_formal_name: ""TIMOPTIC-XE (timolol (timolol maleate) 0.5 % prolonged-release eye drops) PURDUE PHARMA"" -> ""TIMOPTIC-XE (timolol (timolol maleate) 0.5 % prolonged-release eye drops) ELVIUM LIFE SCIENCES"""
"02205963","DEXIRON (iron (iron dextran) 100 mg per 2 mL solution for injection vial) AMERICAN REGENT, INC","DELETED"
"02224550","DIABETA (glyburide 2.5 mg oral tablet) SANOFI-AVENTIS CANADA INC","DELETED"
"02229656","MYLAN-METFORMIN (metformin hydrochloride 850 mg oral tablet) MYLAN PHARMACEUTICALS ULC","DELETED"
"02240113","COSOPT (dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) ELVIUM LIFE SCIENCES","mp_formal_name: ""COSOPT (dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) PURDUE PHARMA"" -> ""COSOPT (dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) ELVIUM LIFE SCIENCES"""
