ccdd_code,ccdd_formal_name,ccdd_type,policy_type,policy_reference,special_groupings_status,special_groupings_status_effective_time,changes
02341417,PMS-FENTANYL MTX (fentanyl 100 mcg per hour transdermal patch) PHARMASCIENCE INC,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
02239653,ANDRODERM (testosterone 2.5 mg per 24 hour transdermal patch) ALLERGAN INC,MP,500005,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
02341409,PMS-FENTANYL MTX (fentanyl 75 mcg per hour transdermal patch) PHARMASCIENCE INC,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
02388669,LORAZEPAM INJECTION USP (lorazepam 4 mg per 1 mL solution for injection vial) PFIZER CANADA ULC,MP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
02245972,ANDRODERM (testosterone 5 mg per 24 hour transdermal patch) ALLERGAN INC,MP,500005,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
02341409,PMS-FENTANYL MTX (fentanyl 75 mcg per hour transdermal patch) PHARMASCIENCE INC,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
02341417,PMS-FENTANYL MTX (fentanyl 100 mcg per hour transdermal patch) PHARMASCIENCE INC,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
02341387,PMS-FENTANYL MTX (fentanyl 25 mcg per hour transdermal patch) PHARMASCIENCE INC,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
9012390,testosterone 5 mg per 24 hour transdermal patch,NTP,500005,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
02341395,PMS-FENTANYL MTX (fentanyl 50 mcg per hour transdermal patch) PHARMASCIENCE INC,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
02341379,PMS-FENTANYL MTX (fentanyl 12 mcg per hour transdermal patch) PHARMASCIENCE INC,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
02341395,PMS-FENTANYL MTX (fentanyl 50 mcg per hour transdermal patch) PHARMASCIENCE INC,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
9012386,testosterone 2.5 mg per 24 hour transdermal patch,NTP,500005,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
02341379,PMS-FENTANYL MTX (fentanyl 12 mcg per hour transdermal patch) PHARMASCIENCE INC,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
02341387,PMS-FENTANYL MTX (fentanyl 25 mcg per hour transdermal patch) PHARMASCIENCE INC,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20230704,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20230704"
