ntp_code,ntp_formal_name,ntp_fr_description,changes
9015048,andexanet alfa 200 mg per vial powder for solution for injection,andexanet alfa 200 mg par fiole poudre pour solution injectable,ADDED
9015050,bisoprolol fumarate 2.5 mg oral tablet,"fumarate de bisoprolol 2,5 mg comprimé oral",ADDED
9015051,cabotegravir 600 mg per 3 mL prolonged-release suspension for injection vial,cabotégravir 600 mg par 3 mL suspension injectable à libération prolongée fiole,ADDED
9013109,eptifibatide 75 mg per 100 mL solution for injection vial,eptifibatide 75 mg par 100 mL solution injectable fiole,"ntp_formal_name: ""eptifibatide 0̲.̲75 mg per mL solution for injection ̲1̲0̲0̲ ̲m̲L̲ vial"" -> ""eptifibatide 75 mg per ̲1̲0̲0̲ mL solution for injection vial""
ntp_fr_description: ""eptifibatide 0̲,̲75 mg par mL solution injectable ̲1̲0̲0̲ ̲m̲L̲ fiole"" -> ""eptifibatide 75 mg par ̲1̲0̲0̲ mL solution injectable fiole""
ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20221017"" -> ""19990623"""
9004273,diphenhydramine hydrochloride 2 % and zinc acetate 0.1 % cutaneous spray,"chlorhydrate de diphenhydramine 2 % et acétate de zinc 0,1 % vaporisation cutanée","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20070309"" -> ""20220824"""
9015056,lidocaine hydrochloride 4 % cutaneous spray,chlorhydrate de lidocaïne 4 % vaporisation cutanée,ADDED
9005253,benzalkonium chloride 0.13 % and lidocaine 4 % cutaneous cream,"chlorure de benzalkonium 0,13 % et lidocaïne 4 % crème cutanée","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20130527"" -> ""20240619"""
9002434,chlorhexidine gluconate 4 % cutaneous gel,gluconate de chlorhexidine 4 % gel cutané,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19921231"" -> ""20240627"""
9013959,enasidenib (enasidenib mesylate) 50 mg oral tablet,énasidénib (mésylate d'énasidénib) 50 mg comprimé oral,"ntp_status_effective_time: ""20220114"" -> ""20230630"""
9015055,insulin icodec 700 unit per mL solution for injection 3 mL pen,insuline icodec 700 unité par mL solution injectable 3 mL stylo,ADDED
9004275,acetaminophen 1000 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and guaifenesin 200 mg per 30 mL and pseudoephedrine hydrochloride 60 mg per 30 mL syrup,acétaminophène 1000 mg par 30 mL et bromhydrate de dextrométhorphane 30 mg par 30 mL et guaïfénésine 200 mg par 30 mL et chlorhydrate de pseudoéphédrine 60 mg par 30 mL sirop,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20070319"" -> ""20240626"""
9012670,irinotecan hydrochloride 300 mg per 15 mL solution for injection vial,chlorhydrate d'irinotécan 300 mg par 15 mL solution injectable fiole,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220603"" -> ""20140307"""
9005937,palbociclib 75 mg oral capsule,palbociclib 75 mg capsule orale,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20160420"" -> ""20240606"""
9015054,insulin icodec 700 unit per mL solution for injection 1 mL pen,insuline icodec 700 unité par mL solution injectable 1 mL stylo,ADDED
9015057,tralokinumab 300 mg per 2 mL solution for injection pen,tralokinumab 300 mg par 2 mL solution injectable stylo,ADDED
9002450,dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 100 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL syrup,bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19921231"" -> ""20240626"""
9013958,enasidenib (enasidenib mesylate) 100 mg oral tablet,énasidénib (mésylate d'énasidénib) 100 mg comprimé oral,"ntp_status_effective_time: ""20220114"" -> ""20230630"""
9001216,varenicline (varenicline tartrate) 0.5 mg oral tablet with varenicline (varenicline tartrate) 1 mg oral tablet,"varénicline (tartrate de varénicline) 0,5 mg comprimé oral avec varénicline (tartrate de varénicline) 1 mg comprimé oral","ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20240503"" -> ""20071002"""
9015049,bisoprolol fumarate 1.25 mg oral tablet,"fumarate de bisoprolol 1,25 mg comprimé oral",ADDED
9015053,insulin icodec 700 unit per mL solution for injection 1.5 mL pen,"insuline icodec 700 unité par mL solution injectable 1,5 mL stylo",ADDED
9006616,betamethasone valerate 0.1 % cutaneous patch,"valérate de bétaméthasone 0,1 % timbre cutané","ntp_status_effective_time: ""20210520"" -> ""20240624"""
