ntp_code,ntp_formal_name,ntp_fr_description,changes
18715614557f3b1e8b895793c2802775,amylase 35700 unit and lipase 35000 unit and protease 2240 unit gastro-resistant capsule,amylase 35700 unité et lipase 35000 unité et protéase 2240 unité capsule gastrorésistante,ADDED
2d9ed4523e13d19c42dc6092191b5519,bivalirudin 250 mg per 50 mL solution for injection vial,bivalirudine 250 mg par 50 mL solution injectable fiole,ADDED
3b9e9552a3033bd338ed62020254be74,nonacog alfa 500 unit per vial powder for solution for injection with diluent solution syringe,nonacog alfa 500 unité par fiole poudre pour solution injectable avec solution diluante seringue,ADDED
5c2dcdad38c0e8f61ce704cac19084d3,mecasermin 40 mg per 4 mL solution for injection vial,mécasermine 40 mg par 4 mL solution injectable fiole,ADDED
66623d7dee9f5c8ac1d0f9bb58e40efd,ozanimod (ozanimod hydrochloride) 0.23 mg oral capsule with ozanimod (ozanimod hydrochloride) 0.46 mg oral capsule,"ozanimod (chlorhydrate d'ozanimod) 0,23 mg capsule orale avec ozanimod (chlorhydrate d'ozanimod) 0,46 mg capsule orale",ADDED
76db789eab661b8ef294734bb4f4fde2,adalimumab 20 mg per 0.4 mL solution for injection syringe,"adalimumab 20 mg par 0,4 mL solution injectable seringue",ADDED
770c7dcfe1cc69c5638cd92c8958311e,nonacog alfa 3000 unit per vial powder for solution for injection with diluent solution syringe,nonacog alfa 3000 unité par fiole poudre pour solution injectable avec solution diluante seringue,ADDED
9000282,ranitidine (ranitidine hydrochloride) 150 mg oral tablet,ranitidine (chlorhydrate de ranitidine) 150 mg comprimé oral,"ntp_status_effective_time: ""19871231"" -> ""19881231"""
9000283,ranitidine (ranitidine hydrochloride) 300 mg oral tablet,ranitidine (chlorhydrate de ranitidine) 300 mg comprimé oral,"ntp_status_effective_time: ""19871231"" -> ""19881231"""
9000894,ranitidine (ranitidine hydrochloride) 50 mg per 2 mL solution for injection vial,ranitidine (chlorhydrate de ranitidine) 50 mg par 2 mL solution injectable fiole,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20000501"" -> ""20180831"""
9001515,lidocaine hydrochloride 20 mg per mL cutaneous gel,chlorhydrate de lidocaïne 20 mg par mL gel cutané,ADDED
9001522,petrolatum 100 % cutaneous ointment,pétrolatum 100 % pommade cutanée,ADDED
9001523,potassium chloride 149 mg per mL solution for injection,chlorure de potassium 149 mg par mL solution injectable,ADDED
9001709,triclosan 0.5 % cutaneous liquid,"triclosan 0,5 % liquide cutané",ADDED
9001725,sodium bicarbonate 84 mg per mL solution for injection,bicarbonate de sodium 84 mg par mL solution injectable,ADDED
9001819,potassium chloride 20 meq per 10 mL solution for injection,chlorure de potassium 20 meq par 10 mL solution injectable,ADDED
9001826,antipyrine 10 mg per mL and sodium salicylate 56 mg per mL oral liquid,antipyrine 10 mg par mL et salicylate de sodium 56 mg par mL liquide oral,ADDED
9001860,piperazine 100 mg per mL oral liquid,pipérazine 100 mg par mL liquide oral,ADDED
9001867,benzalkonium chloride 0.1 % cutaneous liquid,"chlorure de benzalkonium 0,1 % liquide cutané",ADDED
9002030,potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection,phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable,ADDED
9002087,sodium bicarbonate 81.3 g per l solution for haemodialysis,"bicarbonate de sodium 81,3 g par l solution pour hémodialyse",ADDED
9002093,triclosan 0.3 % cutaneous gel,"triclosan 0,3 % gel cutané",ADDED
9002113,sodium bicarbonate 42 mg per mL solution for injection,bicarbonate de sodium 42 mg par mL solution injectable,ADDED
9002156,sodium bicarbonate 650 g per 8 l powder for concentrate for solution for haemodialysis,bicarbonate de sodium 650 g par 8 l poudre pour solution à diluer pour solution pour hémodialyse,ADDED
9002180,chloroxylenol 0.6 % cutaneous liquid,"chloroxylénol 0,6 % liquide cutané",ADDED
9002213,petrolatum 100 % cutaneous cream,pétrolatum 100 % crème cutanée,ADDED
9002321,potassium chloride 251.6 g per l solution for haemodialysis,"chlorure de potassium 251,6 g par l solution pour hémodialyse",ADDED
9002392,triclosan 0.3 % cutaneous liquid,"triclosan 0,3 % liquide cutané",ADDED
9002902,sodium acetate 328 mg per mL solution for injection,acétate de sodium 328 mg par mL solution injectable,ADDED
9003031,magnesium chloride 20.5 g per 4.5 l powder for concentrate for solution for haemodialysis,"chlorure de magnésium 20,5 g par 4,5 l poudre pour solution à diluer pour solution pour hémodialyse",ADDED
9003037,triclosan 0.32 % cutaneous liquid,"triclosan 0,32 % liquide cutané",ADDED
9003097,doxorubicin hydrochloride 150 mg per vial powder for solution for injection,chlorhydrate de doxorubicine 150 mg par fiole poudre pour solution injectable,ADDED
9003126,doxorubicin hydrochloride 50 mg per vial powder for solution for injection,chlorhydrate de doxorubicine 50 mg par fiole poudre pour solution injectable,ADDED
9003231,doxorubicin hydrochloride 10 mg per vial powder for solution for injection,chlorhydrate de doxorubicine 10 mg par fiole poudre pour solution injectable,ADDED
9003280,chloroxylenol 0.52 % cutaneous liquid,"chloroxylénol 0,52 % liquide cutané",ADDED
9003314,benzalkonium chloride 2.5 % cutaneous liquid,"chlorure de benzalkonium 2,5 % liquide cutané",ADDED
9003378,benzalkonium chloride 0.13 % cutaneous liquid,"chlorure de benzalkonium 0,13 % liquide cutané",ADDED
9003394,triclosan 0.2 % cutaneous liquid,"triclosan 0,2 % liquide cutané",ADDED
9003425,triclosan 0.5 % cutaneous spray,"triclosan 0,5 % vaporisation cutanée",ADDED
