drug_code,mp_code,mp_formal_name,mp_fr_description,changes
NA,77700158,PHENYTOIN SODIUM INJECTION USP (phenytoin sodium 250 mg per 5 mL solution for injection vial) JUNO PHARMA CANADA INC.,PHENYTOIN SODIUM INJECTION USP (phénytoïne sodique 250 mg par 5 mL solution injectable fiole) JUNO PHARMA CANADA INC.,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19921231"" -> ""20260730"""
85801,02372908,IRBESARTAN/HCTZ (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) SANIS HEALTH INC,IRBESARTAN/HCTZ (hydrochlorothiazide 25 mg et irbésartan 300 mg comprimé oral) SANIS HEALTH INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20111018"" -> ""20260723"""
79716,02311607,PRO-CLONAZEPAM (clonazepam 1 mg oral tablet) PRO DOC LIMITEE,PRO-CLONAZEPAM (clonazépam 1 mg comprimé oral) PRO DOC LIMITEE,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20080709"" -> ""20260713"""
5069,00572349,COLCHICINE TAB 0.6MG (colchicine 0.6 mg oral tablet) ODAN LABORATORIESLTD,"COLCHICINE TAB 0.6MG (colchicine 0,6 mg comprimé oral) ODAN LABORATORIESLTD","mp_formal_name: ""COLCHICINE TAB 0.6MG (colchicine 0.6 mg oral tablet) ODAN LABORATORIES ̲LTD"" -> ""COLCHICINE TAB 0.6MG (colchicine 0.6 mg oral tablet) ODAN LABORATORIESLTD""
mp_fr_description: ""COLCHICINE TAB 0.6MG (colchicine 0,6 mg comprimé oral) ODAN LABORATORIES ̲LTD"" -> ""COLCHICINE TAB 0.6MG (colchicine 0,6 mg comprimé oral) ODAN LABORATORIESLTD"""
94496,02457938,STUBBORN ACNE SOLUTION (benzoyl peroxide 2.5 % cutaneous gel with benzoyl peroxide 3.5 % cutaneous paste with moisturizer) JOHNSON & JOHNSON INC,"STUBBORN ACNE SOLUTION (peroxyde de benzoyle 2,5 % gel cutané avec peroxyde de benzoyle 3,5 % pâte cutanée avec hydratant) JOHNSON & JOHNSON INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20170130"" -> ""20221201"""
99989,02510693,NRA-QUETIAPINE XR (quetiapine (quetiapine fumarate) 200 mg prolonged-release oral tablet) NORA PHARMA INC,NRA-QUETIAPINE XR (quétiapine (fumarate de quétiapine) 200 mg comprimé oral à libération prolongée) NORA PHARMA INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20210720"" -> ""20260710"""
103806,02549190,ODAN-VALPROIC ACID (valproic acid (sodium valproate) 250 mg per 5 mL oral solution) ODAN LABORATORIESLTD,ODAN-VALPROIC ACID (acide valproïque (valproate de sodium) 250 mg par 5 mL solution orale) ODAN LABORATORIESLTD,"mp_formal_name: ""ODAN-VALPROIC ACID (valproic acid (sodium valproate) 250 mg per 5 mL oral solution) ODAN LABORATORIES ̲LTD"" -> ""ODAN-VALPROIC ACID (valproic acid (sodium valproate) 250 mg per 5 mL oral solution) ODAN LABORATORIESLTD""
mp_fr_description: ""ODAN-VALPROIC ACID (acide valproïque (valproate de sodium) 250 mg par 5 mL solution orale) ODAN LABORATORIES ̲LTD"" -> ""ODAN-VALPROIC ACID (acide valproïque (valproate de sodium) 250 mg par 5 mL solution orale) ODAN LABORATORIESLTD"""
71635,02247390,SANDOZ SENNA S (docusate sodium 50 mg and sennosides 8.6 mg oral tablet) SANDOZ CANADA INCORPORATED,"SANDOZ SENNA S (docusate sodique 50 mg et sennosides 8,6 mg comprimé oral) SANDOZ CANADA INCORPORATED","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20041210"" -> ""20260727"""
91951,02435233,ZONOVATE (turoctocog alfa 3000 unit per vial powder for solution for injection with diluent solution syringe) NOVO NORDISK CANADA INC,ZONOVATE (turoctocog alfa 3000 unité par fiole poudre pour solution injectable avec solution diluante seringue) NOVO NORDISK CANADA INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20180323"" -> ""20260724"""
90747,02422816,RIVA-LANSOPRAZOLE (lansoprazole 30 mg gastro-resistant capsule) LABORATOIRE RIVA INC.,RIVA-LANSOPRAZOLE (lansoprazole 30 mg capsule gastrorésistante) LABORATOIRE RIVA INC.,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20140612"" -> ""20260724"""
