drug_code,mp_code,mp_formal_name,changes
254,00035017,ALCON ATROPINE (atropine sulfate 1 % ophthalmic drops) ALCON CANADA INC,"mp_formal_name: ""I̲S̲O̲P̲T̲O̲ ATROPINE (atropine sulfate 1 % ophthalmic drops) ALCON CANADA INC"" -> ""A̲L̲C̲O̲N̲ ATROPINE (atropine sulfate 1 % ophthalmic drops) ALCON CANADA INC"""
1394,00195057,NEO-MEDROL ACNE LOTION (aluminum chlorohydrate 100 mg per mL and methylprednisolone acetate 2.5 mg per mL and neomycin sulfate 2.5 mg per mL and sulfur 50 mg per mL lotion) PFIZER CANADA ULC,ADDED
6132,00632201,STATEX-SUPPOSITORIES 10MG (morphine sulfate 10 mg suppository) PALADIN LABS INC.,ADDED
6657,00655651,PRO-LORAZEPAM (lorazepam 1 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""PRO-LORAZEPAM ̲T̲A̲B̲ ̲1̲.̲0̲M̲G̲ (lorazepam 1 mg oral tablet) PRO DOC LIMITEE"" -> ""PRO-LORAZEPAM (lorazepam 1 mg oral tablet) PRO DOC LIMITEE"""
6658,00655678,PRO-LORAZEPAM (lorazepam 2 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""PRO-LORAZEPAM ̲T̲A̲B̲ ̲2̲M̲G̲ (lorazepam 2 mg oral tablet) PRO DOC LIMITEE"" -> ""PRO-LORAZEPAM (lorazepam 2 mg oral tablet) PRO DOC LIMITEE"""
7199,00642975,COLESTID GRANULES (colestipol hydrochloride 5 g per sachet granules for oral suspension) PFIZER CANADA ULC,DELETED
9168,00755885,APO-PINDOL TAB 10MG (pindolol 10 mg oral tablet) APOTEX INC,ADDED
10312,00816086,FOLIC ACID INJECTION USP (folic acid (sodium folate) 50 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,DELETED
11484,01908189,PRO-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""ALPRAZOLAM-̲0̲.̲2̲5̲ (alprazolam 0.25 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲ALPRAZOLAM (alprazolam 0.25 mg oral tablet) PRO DOC LIMITEE"""
11485,01908170,PRO-ALPRAZOLAM (alprazolam 0.5 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""ALPRAZOLAM-̲0̲.̲5̲ (alprazolam 0.5 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲ALPRAZOLAM (alprazolam 0.5 mg oral tablet) PRO DOC LIMITEE"""
12345,00821772,D-TABS (cholecalciferol 10000 unit oral tablet) LABORATOIRE RIVA INC.,"mp_formal_name: ""D-TABS ̲1̲0̲0̲0̲0̲U̲N̲I̲T̲ (cholecalciferol 10000 unit oral tablet) LABORATOIRE RIVA INC."" -> ""D-TABS (cholecalciferol 10000 unit oral tablet) LABORATOIRE RIVA INC."""
13357,01972286,ANTISEPTIC HAND SOAP LIQ 0.3% (triclosan 0.3 % cutaneous liquid) INLAND/ALCARE,DELETED
16482,02014181,UNIPHYL (theophylline 600 mg prolonged-release oral tablet) ELVIUM LIFE SCIENCES,DELETED
17799,02150670,NEORAL (cyclosporine 100 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC,"mp_formal_name: ""NEORAL ̲1̲0̲0̲M̲G̲ (cyclosporine 100 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""NEORAL (cyclosporine 100 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC"""
17801,02150697,NEORAL (cyclosporine 100 mg per mL oral solution) NOVARTIS PHARMACEUTICALS CANADA INC,"mp_formal_name: ""NEORAL̲ ̲O̲R̲A̲L̲ ̲S̲O̲L̲U̲T̲I̲O̲N̲ ̲1̲0̲0̲M̲G̲/̲M̲L (cyclosporine 100 mg per mL oral solution) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""NEORAL (cyclosporine 100 mg per mL oral solution) NOVARTIS PHARMACEUTICALS CANADA INC"""
17813,02150689,NEORAL (cyclosporine 25 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC,"mp_formal_name: ""NEORAL ̲2̲5̲M̲G̲ (cyclosporine 25 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""NEORAL (cyclosporine 25 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC"""
17814,02150662,NEORAL (cyclosporine 50 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC,"mp_formal_name: ""NEORAL ̲5̲0̲M̲G̲ (cyclosporine 50 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""NEORAL (cyclosporine 50 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC"""
31359,02139502,"VASOPRESSIN INJECTION, USP (vasopressin 20 unit per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD","mp_formal_name: ""VASOPRESSIN INJECTION (vasopressin 20 unit per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD"" -> ""VASOPRESSIN INJECTION,̲ ̲U̲S̲P̲ (vasopressin 20 unit per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD"""
48884,02230191,"VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP (vancomycin (vancomycin hydrochloride) 500 mg per vial powder for solution for injection) PFIZER CANADA ULC",DELETED
48885,02230192,"VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP (vancomycin (vancomycin hydrochloride) 1 g per vial powder for solution for injection) PFIZER CANADA ULC",DELETED
50798,02231474,DILTIAZEM-CD (diltiazem hydrochloride 180 mg prolonged-release oral capsule) PRO DOC LIMITEE,DELETED
50799,02231475,DILTIAZEM-CD (diltiazem hydrochloride 240 mg prolonged-release oral capsule) PRO DOC LIMITEE,DELETED
50844,02231504,PMS-DICLOFENAC-SR (diclofenac sodium 75 mg prolonged-release oral tablet) PHARMASCIENCE INC,ADDED
50845,02231505,PMS-DICLOFENAC-SR (diclofenac sodium 100 mg prolonged-release oral tablet) PHARMASCIENCE INC,ADDED
50847,02231506,PMS-DICLOFENAC (diclofenac sodium 50 mg suppository) PHARMASCIENCE INC,ADDED
50848,02231508,PMS-DICLOFENAC (diclofenac sodium 100 mg suppository) PHARMASCIENCE INC,ADDED
60812,02237478,TERAZOSIN-5 (terazosin (terazosin hydrochloride) 5 mg oral tablet) PRO DOC LIMITEE,DELETED
61016,02237671,NEORAL (cyclosporine 10 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC,"mp_formal_name: ""NEORAL ̲1̲0̲M̲G̲ (cyclosporine 10 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""NEORAL (cyclosporine 10 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC"""
61804,02238389,CAELYX (doxorubicin hydrochloride 20 mg per 10 mL suspension for injection vial) BAXTER CORPORATION,"mp_formal_name: ""CAELYX (doxorubicin hydrochloride 20 mg per 10 mL suspension for injection vial) J̲A̲N̲S̲S̲E̲N̲ ̲I̲N̲C̲"" -> ""CAELYX (doxorubicin hydrochloride 20 mg per 10 mL suspension for injection vial) B̲A̲X̲T̲E̲R̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
64173,02240602,BUSULFEX (busulfan 60 mg per 10 mL solution for injection vial) OTSUKA PHARMACEUTICAL CO LTD,ADDED
65859,02242180,MUSCLE & BACK PAIN RELIEF - 8 (acetaminophen 325 mg and codeine phosphate 8 mg and methocarbamol 400 mg oral tablet) VITA HEALTH PRODUCTS INC,DELETED
70147,02246021,COLD & ALLERGY RELIEF (xylometazoline hydrochloride 0.1 % nasal spray) PHARMASCIENCE INC,ADDED
70148,02246022,LONG LASTING NASAL MIST (oxymetazoline hydrochloride 0.05 % nasal spray) PHARMASCIENCE INC,ADDED
72225,02247916,"CIPRO XL (ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 500 mg modified-release oral tablet) BAYER INC",DELETED
72503,02248170,SANDOZ CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) SANDOZ CANADA INCORPORATED,DELETED
72696,02248351,ANTI-MICROBE (benzalkonium chloride 0.3 % cutaneous liquid) ATOMS F.D. INC,DELETED
73070,02248706,PRO-ALPRAZOLAM (alprazolam 1 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""ALPRAZOLAM (alprazolam 1 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲ALPRAZOLAM (alprazolam 1 mg oral tablet) PRO DOC LIMITEE"""
73534,02250527,LESCOL XL (fluvastatin (fluvastatin sodium) 80 mg prolonged-release oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC,DELETED
73669,02251787,"CIPRO XL (ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 1000 mg modified-release oral tablet) BAYER INC",DELETED
78305,02297701,NIGHTTIME SLEEP AID (diphenhydramine hydrochloride 25 mg oral capsule) APOTEX INC,ADDED
81179,02326442,TYKERB (lapatinib (lapatinib ditosylate) 250 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC,"mp_formal_name: ""TYKERB (lapatinib (lapatinib ditosyla̲t̲e̲ ̲m̲o̲n̲o̲h̲y̲d̲r̲ate) 250 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""TYKERB (lapatinib (lapatinib ditosylate) 250 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC"""
81398,02328453,EXTRA STRENGTH BISMUTH SUBSALICYLATE SUSPENSION (bismuth subsalicylate 35 mg per mL oral suspension) GUARDIAN DRUG COMPANY INC,"mp_formal_name: ""EXTRA STRENGTH BISMUTH SUBSALICYLATE L̲I̲Q̲U̲I̲D̲ (bismuth subsalicylate 35 mg per mL oral suspension) GUARDIAN DRUG COMPANY INC"" -> ""EXTRA STRENGTH BISMUTH SUBSALICYLATE S̲U̲S̲P̲E̲N̲S̲I̲O̲N̲ (bismuth subsalicylate 35 mg per mL oral suspension) GUARDIAN DRUG COMPANY INC"""
83444,02349124,EFFIENT (prasugrel (prasugrel hydrochloride) 10 mg oral tablet) ELI LILLY CANADA INC,ADDED
83610,02350912,MORPHINE SR (morphine sulfate 60 mg prolonged-release oral tablet) SANIS HEALTH INC,DELETED
83784,02352583,APO-RILUZOLE (riluzole 50 mg oral tablet) APOTEX INC,DELETED
85979,02374439,AG-LETROZOLE (letrozole 2.5 mg oral tablet) ANGITA PHARMA INC.,ADDED
86795,02382083,MYLAN-BUPROPION XL (bupropion hydrochloride 300 mg prolonged-release oral tablet) MYLAN PHARMACEUTICALS ULC,DELETED
86883,02383047,MYLAN-ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium trihydrate) 40 mg gastro-resistant tablet) MYLAN PHARMACEUTICALS ULC,DELETED
88486,02400022,TEVA-CAPECITABINE (capecitabine 150 mg oral tablet) TEVA CANADA LIMITED,DELETED
