tm_code,tm_formal_name,tm_fr_description,changes
8000940,alcohol anhydrous and butanediol and propyl alcohol and propylene glycol,alcool anhydre et butanédiol et alcool propylique et propylène glycol,CHANGED
8002278,coagulation factor IX human and coagulation factor ii (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s,facteur IX de coagulation humain et facteur II de coagulation humain et facteur VII de coagulation humain et facteur X de coagulation humain et protéine c et protéine s,CHANGED
8002047,paclitaxel,paclitaxel,CHANGED
8000912,alcohol anhydrous and chlorhexidine,alcool anhydre et chlorhexidine,CHANGED
8002088,acetic acid and sodium acetate,acide acétique et acétate de sodium,CHANGED
8001615,chloroxylenol,chloroxylénol,CHANGED
8002282,fibrinogen human and thrombin human,fibrinogène humaine et thrombine humaine,CHANGED
8001252,colestipol,colestipol,"tm_status_effective_time: ""19851231"" -> ""19951231"""
25fcb53c5f4f0447706c5a4bf0fe3676,somatrogon,somatrogon,ADDED
9f38d0184bbc94274a09b26a1274f7b3,dostarlimab,dostarlimab,ADDED
8001878,sodium iodide,iodure de sodium,CHANGED
8001514,propylthiouracil,propylthiouracile,"tm_status: ""INACTIVE"" -> ""ACTIVE""
tm_status_effective_time: ""20200407"" -> ""19451231"""
8002245,onabotulinumtoxinA,onabotulinumtoxineA,CHANGED
8000796,benzalkonium,benzalkonium,CHANGED
9f026f628a32c02f8f220077ebe9200c,turoctocog alfa pegol,turoctocog alfa pégol,ADDED
8001870,potassium chloride,chlorure de potassium,CHANGED
8002215,amphotericin B,amphotéricine B,CHANGED
8001757,doxorubicin,doxorubicine,CHANGED
8001579,benzethonium,benzéthonium,CHANGED
8002154,potassium phosphate dibasic and potassium phosphate monobasic,phosphate de potassium dibasique et phosphate de potassium monobasique,CHANGED
8001976,triclosan,triclosan,CHANGED
8001476,follitropin beta,follitropine bêta,CHANGED
8001659,glycopyrrolate,glycopyrrolate,DELETED
405cc0f21eccbc853eb96a497cb07e33,voretigene neparvovec,voretigène néparvovec,ADDED
8002161,sodium bicarbonate,bicarbonate de sodium,CHANGED
8001004,benzoyl peroxide and salicylic acid,peroxyde de benzoyle et acide salicylique,CHANGED
0480425adb174820e90496b8a063e907,anifrolumab,anifrolumab,ADDED
8002160,sodium acetate,acétate de sodium,CHANGED
8001098,asparaginase,asparaginase,CHANGED
229a61a3d3f4edda478510e31bea3d3b,cenegermin,cénégermine,ADDED
8001844,magnesium chloride,chlorure de magnésium,CHANGED
