mp_code,mp_formal_name,mp_fr_description,changes
"00027944","VALISONE (betamethasone (betamethasone valerate) 0.1 % lotion) BAUSCH HEALTH, CANADA INC.","VALISONE (bétaméthasone (valérate de bétaméthasone) 0,1 % lotion) BAUSCH HEALTH, CANADA INC.","Health_Canada_product_name: ""VALISONE SCALP LOTION"" -> ""VALISONE""
mp_formal_name: ""VALISONE SCALP LOTION (betamethasone (betamethasone valerate) 0.1 % lotion) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""VALISONE (betamethasone (betamethasone valerate) 0.1 % lotion) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""VALISONE SCALP LOTION (bétaméthasone (valérate de bétaméthasone) 0,1 % lotion) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""VALISONE (bétaméthasone (valérate de bétaméthasone) 0,1 % lotion) BAUSCH HEALTH, CANADA INC.""
mp_status_effective_time: ""20180727"" -> ""20210219"""
"00177016","VALISONE-G (betamethasone (betamethasone valerate) 0.1 % and gentamicin (gentamicin sulfate) 0.1 % cutaneous cream) BAUSCH HEALTH, CANADA INC.","VALISONE-G (bétaméthasone (valérate de bétaméthasone) 0,1 % et gentamicine (sulfate de gentamicine) 0,1 % crème cutanée) BAUSCH HEALTH, CANADA INC.","Health_Canada_product_name: ""VALISONE-G CREAM"" -> ""VALISONE-G""
mp_formal_name: ""VALISONE-G CREAM (betamethasone (betamethasone valerate) 0.1 % and gentamicin (gentamicin sulfate) 0.1 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""VALISONE-G (betamethasone (betamethasone valerate) 0.1 % and gentamicin (gentamicin sulfate) 0.1 % cutaneous cream) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""VALISONE-G CREAM (bétaméthasone (valérate de bétaméthasone) 0,1 % et gentamicine (sulfate de gentamicine) 0,1 % crème cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""VALISONE-G (bétaméthasone (valérate de bétaméthasone) 0,1 % et gentamicine (sulfate de gentamicine) 0,1 % crème cutanée) BAUSCH HEALTH, CANADA INC."""
"00232351","VALISONE-G (betamethasone (betamethasone valerate) 0.1 % and gentamicin (gentamicin sulfate) 0.1 % cutaneous ointment) BAUSCH HEALTH, CANADA INC.","VALISONE-G (bétaméthasone (valérate de bétaméthasone) 0,1 % et gentamicine (sulfate de gentamicine) 0,1 % pommade cutanée) BAUSCH HEALTH, CANADA INC.","Health_Canada_product_name: ""VALISONE-G OINTMENT"" -> ""VALISONE-G""
mp_formal_name: ""VALISONE-G OINTMENT (betamethasone (betamethasone valerate) 0.1 % and gentamicin (gentamicin sulfate) 0.1 % cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""VALISONE-G (betamethasone (betamethasone valerate) 0.1 % and gentamicin (gentamicin sulfate) 0.1 % cutaneous ointment) BAUSCH HEALTH, CANADA INC.""
mp_fr_description: ""VALISONE-G OINTMENT (bétaméthasone (valérate de bétaméthasone) 0,1 % et gentamicine (sulfate de gentamicine) 0,1 % pommade cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""VALISONE-G (bétaméthasone (valérate de bétaméthasone) 0,1 % et gentamicine (sulfate de gentamicine) 0,1 % pommade cutanée) BAUSCH HEALTH, CANADA INC."""
"00402753","APO-PROPRANOLOL (propranolol hydrochloride 40 mg oral tablet) APOTEX INC","APO-PROPRANOLOL (chlorhydrate de propranolol 40 mg comprimé oral) APOTEX INC","Health_Canada_product_name: ""APO PROPRANOLOL TAB 40MG"" -> ""APO-PROPRANOLOL""
mp_formal_name: ""APO PROPRANOLOL TAB 40MG (propranolol hydrochloride 40 mg oral tablet) APOTEX INC"" -> ""APO-PROPRANOLOL (propranolol hydrochloride 40 mg oral tablet) APOTEX INC""
mp_fr_description: ""APO PROPRANOLOL TAB 40MG (chlorhydrate de propranolol 40 mg comprimé oral) APOTEX INC"" -> ""APO-PROPRANOLOL (chlorhydrate de propranolol 40 mg comprimé oral) APOTEX INC""
mp_status_effective_time: ""20170804"" -> ""20210129"""
"00402761","APO-PROPRANOLOL (propranolol hydrochloride 80 mg oral tablet) APOTEX INC","APO-PROPRANOLOL (chlorhydrate de propranolol 80 mg comprimé oral) APOTEX INC","Health_Canada_product_name: ""APO PROPRANOLOL TAB 80MG"" -> ""APO-PROPRANOLOL""
mp_formal_name: ""APO PROPRANOLOL TAB 80MG (propranolol hydrochloride 80 mg oral tablet) APOTEX INC"" -> ""APO-PROPRANOLOL (propranolol hydrochloride 80 mg oral tablet) APOTEX INC""
mp_fr_description: ""APO PROPRANOLOL TAB 80MG (chlorhydrate de propranolol 80 mg comprimé oral) APOTEX INC"" -> ""APO-PROPRANOLOL (chlorhydrate de propranolol 80 mg comprimé oral) APOTEX INC""
mp_status_effective_time: ""20170804"" -> ""20210129"""
"00402788","APO-PROPRANOLOL (propranolol hydrochloride 10 mg oral tablet) APOTEX INC","APO-PROPRANOLOL (chlorhydrate de propranolol 10 mg comprimé oral) APOTEX INC","Health_Canada_product_name: ""APO PROPRANOLOL TAB 10MG"" -> ""APO-PROPRANOLOL""
mp_formal_name: ""APO PROPRANOLOL TAB 10MG (propranolol hydrochloride 10 mg oral tablet) APOTEX INC"" -> ""APO-PROPRANOLOL (propranolol hydrochloride 10 mg oral tablet) APOTEX INC""
mp_fr_description: ""APO PROPRANOLOL TAB 10MG (chlorhydrate de propranolol 10 mg comprimé oral) APOTEX INC"" -> ""APO-PROPRANOLOL (chlorhydrate de propranolol 10 mg comprimé oral) APOTEX INC""
mp_status_effective_time: ""20170804"" -> ""20210129"""
"00504335","APO-PROPRANOLOL (propranolol hydrochloride 120 mg oral tablet) APOTEX INC","APO-PROPRANOLOL (chlorhydrate de propranolol 120 mg comprimé oral) APOTEX INC","Health_Canada_product_name: ""APO PROPRANOLOL TAB 120MG"" -> ""APO-PROPRANOLOL""
mp_formal_name: ""APO PROPRANOLOL TAB 120MG (propranolol hydrochloride 120 mg oral tablet) APOTEX INC"" -> ""APO-PROPRANOLOL (propranolol hydrochloride 120 mg oral tablet) APOTEX INC""
mp_fr_description: ""APO PROPRANOLOL TAB 120MG (chlorhydrate de propranolol 120 mg comprimé oral) APOTEX INC"" -> ""APO-PROPRANOLOL (chlorhydrate de propranolol 120 mg comprimé oral) APOTEX INC""
mp_status_effective_time: ""20170804"" -> ""20210129"""
"00518182","STIEVA-A (tretinoin 0.05 % cutaneous cream) GLAXOSMITHKLINE INC","STIEVA-A (trétinoïne 0,05 % crème cutanée) GLAXOSMITHKLINE INC","Health_Canada_product_name: ""STIEVA-A CREAM"" -> ""STIEVA-A""
mp_formal_name: ""STIEVA-A CREAM (tretinoin 0.05 % cutaneous cream) GLAXOSMITHKLINE INC"" -> ""STIEVA-A (tretinoin 0.05 % cutaneous cream) GLAXOSMITHKLINE INC""
mp_fr_description: ""STIEVA-A CREAM (trétinoïne 0,05 % crème cutanée) GLAXOSMITHKLINE INC"" -> ""STIEVA-A (trétinoïne 0,05 % crème cutanée) GLAXOSMITHKLINE INC"""
"00560952","MINIPRESS (prazosin (prazosin hydrochloride) 1 mg oral tablet) AA PHARMA INC","MINIPRESS (prazosine (chlorhydrate de prazosine) 1 mg comprimé oral) AA PHARMA INC","mp_formal_name: ""MINIPRESS (prazosin (prazosin hydrochloride) 1 mg oral tablet) ASPRI PHARMA CANADA INC"" -> ""MINIPRESS (prazosin (prazosin hydrochloride) 1 mg oral tablet) AA PHARMA INC""
mp_fr_description: ""MINIPRESS (prazosine (chlorhydrate de prazosine) 1 mg comprimé oral) ASPRI PHARMA CANADA INC"" -> ""MINIPRESS (prazosine (chlorhydrate de prazosine) 1 mg comprimé oral) AA PHARMA INC""
mp_status_effective_time: ""20170720"" -> ""20210225"""
"00560960","MINIPRESS (prazosin (prazosin hydrochloride) 2 mg oral tablet) AA PHARMA INC","MINIPRESS (prazosine (chlorhydrate de prazosine) 2 mg comprimé oral) AA PHARMA INC","mp_formal_name: ""MINIPRESS (prazosin (prazosin hydrochloride) 2 mg oral tablet) ASPRI PHARMA CANADA INC"" -> ""MINIPRESS (prazosin (prazosin hydrochloride) 2 mg oral tablet) AA PHARMA INC""
mp_fr_description: ""MINIPRESS (prazosine (chlorhydrate de prazosine) 2 mg comprimé oral) ASPRI PHARMA CANADA INC"" -> ""MINIPRESS (prazosine (chlorhydrate de prazosine) 2 mg comprimé oral) AA PHARMA INC""
mp_status_effective_time: ""20170720"" -> ""20210225"""
"00560979","MINIPRESS (prazosin (prazosin hydrochloride) 5 mg oral tablet) AA PHARMA INC","MINIPRESS (prazosine (chlorhydrate de prazosine) 5 mg comprimé oral) AA PHARMA INC","mp_formal_name: ""MINIPRESS (prazosin (prazosin hydrochloride) 5 mg oral tablet) ASPRI PHARMA CANADA INC"" -> ""MINIPRESS (prazosin (prazosin hydrochloride) 5 mg oral tablet) AA PHARMA INC""
mp_fr_description: ""MINIPRESS (prazosine (chlorhydrate de prazosine) 5 mg comprimé oral) ASPRI PHARMA CANADA INC"" -> ""MINIPRESS (prazosine (chlorhydrate de prazosine) 5 mg comprimé oral) AA PHARMA INC""
mp_status_effective_time: ""20170720"" -> ""20210225"""
