ntp_code,ntp_formal_name,changes
"9000658","fenofibrate 100 mg oral capsule","ntp_status_effective_time: ""20180803"" -> ""20191015"""
"9001463","morphine sulfate 10 mg oral capsule","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20160906"" -> ""20191010"""
"9001464","morphine sulfate 20 mg oral capsule","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20160906"" -> ""20191010"""
"9001465","morphine sulfate 30 mg oral capsule","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20160906"" -> ""20191010"""
"9001466","morphine sulfate 5 mg oral capsule","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20160906"" -> ""20191010"""
"9002717","sulfacetamide sodium 10 % ophthalmic drops","ADDED"
"9003108","dinoprostone 10 mg per insert vaginal delivery system","ntp_status: ""ACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""19970617"" -> ""20191101"""
"9003170","hypromellose 3 mg per mL ophthalmic drops","ntp_formal_name: ""hypromellose 3 mg per g ophthalmic drops"" -> ""hypromellose 3 mg per mL ophthalmic drops"""
"9005584","entecavir 1 mg oral tablet","ADDED"
"9005767","daclatasvir (daclatasvir dihydrochloride) 30 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20150908"" -> ""20190801"""
"9008749","desogestrel 100 mcg and estradiol 25 mcg oral tablet with desogestrel 125 mcg and estradiol 25 mcg oral tablet with desogestrel 150 mcg and ethinyl estradiol 25 mcg oral tablet with lactose oral tablet","ntp_formal_name: ""desogestrel 100 mcg and estradiol 25 mcg oral tablet with desogestrel 125 mcg and estradiol 25 mcg oral tablet with  desogestrel 150 mcg and ethinyl estradiol 25 mcg oral tablet with lactose oral tablet"" -> ""desogestrel 100 mcg and estradiol 25 mcg oral tablet with desogestrel 125 mcg and estradiol 25 mcg oral tablet with desogestrel 150 mcg and ethinyl estradiol 25 mcg oral tablet with lactose oral tablet"""
"9014153","interferon beta-1a (peginterferon beta-1a) 125 mcg per 0.5 mL solution for injection syringe","ADDED"
"9014158","acalabrutinib 100 mg oral capsule","ADDED"
"9014159","atezolizumab 840 mg per 14 mL solution for injection vial","ADDED"
"9014160","coagulation factor VIII human 200-300 unit per vial and von Willebrand factor human 360-840 unit per vial powder for solution for injection with diluent solution","ADDED"
"9014161","coagulation factor VIII human 400-600 unit per vial and von Willebrand factor human 720-1680 unit per vial powder for solution for injection with diluent solution","ADDED"
"9014162","coagulation factor VIII human 810-1200 unit per vial and von Willebrand factor human 1440-3360 unit per vial powder for solution for injection with diluent solution","ADDED"
"9014165","dinoprostone 0.3 mg per hour vaginal delivery system","ADDED"
"9014166","eftrenonacog alfa 1000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014167","eftrenonacog alfa 2000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014168","eftrenonacog alfa 3000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014169","eftrenonacog alfa 500 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"9014172","hydromorphone hydrochloride 20 mg per 50 mL solution for injection bag","ADDED"
"9014173","hydromorphone hydrochloride 40 mg per 100 mL solution for injection bag","ADDED"
"9014175","interferon beta-1a (peginterferon beta-1a) 63 mcg per 0.5 mL solution for injection syringe with interferon beta-1a (peginterferon beta-1a) 94 mcg per 0.5 mL solution for injection syringe","ADDED"
"9014176","lenvatinib (lenvatinib mesylate) 12 mg oral capsule","ADDED"
"9014177","lenvatinib (lenvatinib mesylate) 4 mg oral capsule","ADDED"
"9014178","leuprolide acetate 22.5 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe","ADDED"
"9014179","leuprolide acetate 3.75 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe","ADDED"
"9014180","methotrexate (methotrexate sodium) 10 mg per 0.2 mL solution for injection syringe","ADDED"
"9014181","methotrexate (methotrexate sodium) 12.5 mg per 0.25 mL solution for injection syringe","ADDED"
