tm_code,tm_formal_name,changes
"8002080","procarbazine","ADDED"
"8001954","tenecteplase","ADDED"
"8001747","dextromethorphan and guaifenesin and menthol and pseudoephedrine","ADDED"
"8001928","ruxolitinib","ADDED"
"8002036","norepinephrine","ADDED"
"8000853","acetaminophen and chlorzoxazone","ADDED"
"8001327","acetaminophen and dextromethorphan and diphenhydramine and pseudoephedrine","ADDED"
"8001922","riociguat","ADDED"
"8001667","methylprednisolone (base)","ADDED"
"8001938","sirolimus","ADDED"
"8001931","sebelipase alfa","ADDED"
"8002073","polyvinyl alcohol","ADDED"
"8002019","cidofovir","ADDED"
"8001431","alprostadil","ADDED"
"8001974","trastuzumab emtansine","ADDED"
"8001771","ethinyl estradiol and ethynodiol","ADDED"
"8001982","ulipristal","ADDED"
"8001919","regorafenib","ADDED"
"8002046","oxytocin","ADDED"
"8001635","dinoprostone","ADDED"
"8001964","tirofiban","ADDED"
"8001940","sodium oxybate","ADDED"
"8001960","thalidomide","ADDED"
"8001941","sodium polystyrene sulfonate","ADDED"
"8002014","brigatinib","ADDED"
"8001900","codeine and guaifenesin and pheniramine","ADDED"
"8001180","ceftriaxone","ADDED"
"8001934","selexipag","ADDED"
"8001896","chloroxylenol and triclosan","ADDED"
"8001845","magnesium sulfate","ADDED"
"8001975","treprostinil","ADDED"
"8001930","sarilumab","ADDED"
"8001908","gonadorelin","ADDED"
"8001825","lacosamide","ADDED"
"8002054","pasireotide","ADDED"
"8000106","hydromorphone","ADDED"
"8001801","icatibant","ADDED"
"8001977","trifluoperazine","ADDED"
"8001847","menotropins","ADDED"
"8001915","phenylbutyric acid","ADDED"
"8001918","rasburicase","ADDED"
"8001909","gramicidin and neomycin and nystatin and triamcinolone acetonide","ADDED"
"8001872","pramoxine and zinc acetate","ADDED"
"8001684","sodium salicylate","ADDED"
"8001985","vedolizumab","ADDED"
"8001956","tetracaine","ADDED"
"8002006","acetaminophen and pamabrom and pyrilamine","ADDED"
"8002048","palbociclib","ADDED"
"8002015","brodalumab","ADDED"
"8001258","delavirdine","tm_status: ""INACTIVE"" -> ""ACTIVE""
tm_status_effective_time: ""20180924"" -> ""19980724"""
"8002063","perampanel","ADDED"
"8002033","neostigmine","ADDED"
"8002041","olaparib","ADDED"
"8001979","triptorelin","ADDED"
"8001923","rituximab","ADDED"
"8002028","ketamine","ADDED"
"8002038","obinutuzumab","ADDED"
"8001913","nitroprusside","ADDED"
"8000793","triamcinolone hexacetonide","tm_status: ""INACTIVE"" -> ""ACTIVE""
tm_status_effective_time: ""20180605"" -> ""19970120"""
"8002057","pegfilgrastim","ADDED"
"8002005","acetaminophen and caffeine and pyrilamine","ADDED"
"8001894","capsaicin and menthol and trolamine salicylate","ADDED"
"8001885","adenosine","ADDED"
"8001491","lopinavir and ritonavir","ADDED"
"8001984","vasopressin","ADDED"
"8002082","protamine","ADDED"
"8001911","lidocaine and tetracaine","ADDED"
"8002065","pertuzumab and trastuzumab","ADDED"
"8001945","sorafenib","ADDED"
"8002051","panitumumab","ADDED"
"8002070","pirfenidone","ADDED"
"8001989","verteporfin","ADDED"
"8002029","lanadelumab","ADDED"
"8001914","pheniramine and phenylephrine","ADDED"
"8001948","sugammadex","ADDED"
"8001993","vismodegib","ADDED"
"8001983","ustekinumab","ADDED"
"8001988","venetoclax","ADDED"
"8000107","procyclidine","tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""19841231"" -> ""20181031"""
"8001952","tazarotene","ADDED"
"8002011","baricitinib","ADDED"
"8001978","trimebutine","ADDED"
"8001953","temozolomide","ADDED"
"8002016","cabozantinib","ADDED"
"8002071","plerixafor","ADDED"
"8002031","menthol and pyrithione zinc","ADDED"
"8001886","antazoline and naphazoline","ADDED"
"8001493","loratadine and pseudoephedrine","ADDED"
"8002032","natalizumab","ADDED"
"8002061","pembrolizumab","ADDED"
"8001643","ensulizole","tm_status: ""ACTIVE"" -> ""DEPREC""
tm_status_effective_time: ""20121113"" -> ""20181103"""
"8001950","sunitinib","ADDED"
"8002035","nintedanib","ADDED"
"8001855","methoxsalen","ADDED"
"8001942","sodium tetradecyl sulfate","ADDED"
"8001959","tetrahydrozoline and zinc sulfate","ADDED"
"8001936","sincalide","ADDED"
"8001946","succinylcholine","ADDED"
"8001947","sufentanil","ADDED"
"8001935","siltuximab","ADDED"
"8001920","remifentanil","ADDED"
"8002040","octreotide","ADDED"
"8002003","xylometazoline","ADDED"
"8001252","colestipol","ADDED"
"8002037","obeticholic acid","ADDED"
"8001972","tranexamic acid","ADDED"
