ntp_code,ntp_formal_name,changes
6a1ee8db95e9f6a1498491ea451e5238,turoctocog alfa pegol 3000 unit per vial powder for solution for injection,ADDED
7453319a2b4dc7817eace79a7f22bede,bupivacaine hydrochloride 7.5 mg per mL solution for injection,ADDED
9000208,methylphenidate hydrochloride 20 mg prolonged-release oral tablet,"ntp_status_effective_time: ""19841231"" -> ""20050427"""
9000880,diazepam 20 mg per 4 mL rectal gel tube,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220601"" -> ""20000128"""
9000881,diazepam 2.5 mg per 0.5 mL rectal gel tube,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220601"" -> ""20000128"""
9000883,diazepam 7.5 mg per 1.5 mL rectal gel tube,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220601"" -> ""20000128"""
9001121,acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet,"ntp_status_effective_time: ""20050722"" -> ""20091109"""
9001458,testosterone 4.5 % nasal gel,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20200901"" -> ""20160506"""
9002101,cilastatin (cilastatin sodium) 500 mg per vial and imipenem 500 mg per vial powder for solution for injection,"ntp_status_effective_time: ""19871231"" -> ""20100825"""
9002117,theophylline 400 mg prolonged-release oral tablet,"ntp_status_effective_time: ""19871231"" -> ""20110623"""
9003063,tenoxicam 20 mg oral tablet,"ntp_status_effective_time: ""20220829"" -> ""20220901"""
9003242,ticlopidine hydrochloride 250 mg oral tablet,"ntp_status_effective_time: ""20220829"" -> ""20220901"""
9004917,vardenafil (vardenafil hydrochloride) 10 mg orodispersible tablet,"ntp_status_effective_time: ""20110825"" -> ""20190606"""
9005987,canagliflozin 150 mg and metformin hydrochloride 850 mg oral tablet,"ntp_status_effective_time: ""20190531"" -> ""20220906"""
9005990,canagliflozin 50 mg and metformin hydrochloride 850 mg oral tablet,"ntp_status_effective_time: ""20190531"" -> ""20220906"""
9012792,"diphenhydramine hydrochloride 25 mg and ibuprofen (ibuprofen, ibuprofen potassium) 200 mg oral capsule",DELETED
9013170,interferon beta-1b 0.3 mg per vial powder for solution for injection with diluent solution syringe,DELETED
9013515,propofol 200 mg per 20 mL emulsion for injection ampoule,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220715"" -> ""20020301"""
9013552,exenatide 2 mg powder for prolonged-release suspension for injection with diluent solution per pen,DELETED
db6b59a7113e260451a0a9c33c9513f5,hydromorphone hydrochloride 1 mg per mL solution for injection,ADDED
e3ed7a7ab574d0fdd69fae78489ac860,epinephrine (epinephrine hydrochloride) 0.01 % and lidocaine hydrochloride 5 % cutaneous spray,ADDED
