drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"95553","22885","Changed","active","IRINOTECAN (IRINOTECAN SUCROSE OCTASULFATE)","4.3","MG","02467135"
"87827","11776","Changed","active","IRBESARTAN","300","MG","02393026"
"12492","309","Changed","inactive","IRON (FERROUS SUCCINATE)","2.5","MG","00879851"
"98724","11956","ADDED","approved","OSELTAMIVIR (OSELTAMIVIR PHOSPHATE)","45","MG","02497417"
"98718","11956","ADDED","approved","OSELTAMIVIR (OSELTAMIVIR PHOSPHATE)","30","MG","02497352"
"98729","11956","ADDED","approved","OSELTAMIVIR (OSELTAMIVIR PHOSPHATE)","75","MG","02497476"
"98654","12209","ADDED","approved","MIRTAZAPINE","45","MG","02496682"
"98746","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02497662"
"98734","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02497522"
"98735","7532","ADDED","approved","HYDROCORTISONE (HYDROCORTISONE SODIUM SUCCINATE)","100","MG","02497530"
"98723","11956","ADDED","approved","OSELTAMIVIR (OSELTAMIVIR PHOSPHATE)","30","MG","02497409"
"98720","11956","ADDED","approved","OSELTAMIVIR (OSELTAMIVIR PHOSPHATE)","75","MG","02497379"
"98727","11956","ADDED","approved","OSELTAMIVIR (OSELTAMIVIR PHOSPHATE)","30","MG","02497441"
"98660","10290","ADDED","approved","SODIUM CITRATE","5.29","G","02496755"
"98688","4922","ADDED","approved","VITAMIN D3","40000","UNIT","02497018"
"98699","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","7.62","%","02497158"
"98699","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","15.24","%","02497158"
"72154","197","Changed","active","BENZALKONIUM CHLORIDE","2.17","%","02247847"
"79598","11336","Changed","active","VENLAFAXINE (VENLAFAXINE HYDROCHLORIDE)","150","MG","02310333"
"92732","197","Changed","active","BENZALKONIUM CHLORIDE","5","%","02442868"
