drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"11918","active","active","01931032","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"12942","active","active","01934767","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"13296","active","active","01931024","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"13297","active","active","01930990","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"13624","active","active","01932187","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"16698","active","active","02068419","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"19026","active","active","02142775","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"19044","active","active","02142783","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"19060","active","active","02172380","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"36788","active","active","02209594","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"41952","active","active","01929313","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
"41954","active","active","01929372","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"
