ntp_code,ntp_formal_name,ntp_fr_description,changes
"012eb4332edc0b5d19d740ec6295e461","halobetasol propionate 0.01 % and tazarotene 0.045 % lotion","propionate d'halobétasol 0,01 % et tazarotène 0,045 % lotion","ADDED"
"03c22784dc9734f5ac07b239e5e1979b","caffeine citrate 20 mg per 1 mL solution for injection ampoule","citrate de caféine 20 mg par 1 mL solution injectable ampoule","ADDED"
"0d7b5f2ed017fc483e460917f1f44902","adalimumab 20 mg per 0.2 mL solution for injection","adalimumab 20 mg par 0,2 mL solution injectable","ADDED"
"13c46928d00518669cdd475bbebf18ce","indacaterol (indacaterol acetate) 150 mcg and mometasone furoate 320 mcg inhalation powder capsule","indacatérol (acétate d'indacatérol) 150 mcg et furoate de mométasone 320 mcg poudre pour inhalation en capsule","ADDED"
"1f7cdcbfb2095dd6326e4705c9b137c3","amoxicillin (amoxicillin sodium) 500 mg per vial and clavulanic acid (potassium clavulanate) 100 mg per vial powder for solution for injection","amoxicilline (amoxicilline sodique) 500 mg par fiole et acide clavulanique (clavulanate de potassium) 100 mg par fiole poudre pour solution injectable","ADDED"
"4246a31e8c7dd8b2147c97ad548c7903","amoxicillin (amoxicillin sodium) 2000 mg per vial and clavulanic acid (potassium clavulanate) 200 mg per vial powder for solution for injection","amoxicilline (amoxicilline sodique) 2000 mg par fiole et acide clavulanique (clavulanate de potassium) 200 mg par fiole poudre pour solution injectable","ADDED"
"55264c1b8b1bdbb244041b24347207ff","indacaterol (indacaterol acetate) 150 mcg and mometasone furoate 80 mcg inhalation powder capsule","indacatérol (acétate d'indacatérol) 150 mcg et furoate de mométasone 80 mcg poudre pour inhalation en capsule","ADDED"
"9000451","warfarin sodium 4 mg oral tablet","warfarine sodique 4 mg comprimé oral","ntp_status_effective_time: ""19921231"" -> ""20000809"""
"9001515","lidocaine hydrochloride 20 mg per mL cutaneous gel","chlorhydrate de lidocaïne 20 mg par mL gel cutané","ADDED"
"9001522","petrolatum 100 % cutaneous ointment","pétrolatum 100 % pommade cutanée","ADDED"
"9001523","potassium chloride 149 mg per mL solution for injection","chlorure de potassium 149 mg par mL solution injectable","ADDED"
"9001709","triclosan 0.5 % cutaneous liquid","triclosan 0,5 % liquide cutané","ADDED"
"9001725","sodium bicarbonate 84 mg per mL solution for injection","bicarbonate de sodium 84 mg par mL solution injectable","ADDED"
"9001809","hydrocortisone acetate 10 mg and pramoxine hydrochloride 20 mg and zinc sulfate 10 mg suppository","acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire","ntp_fr_description: ""acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxime 20 mg et sulfate de zinc 10 mg suppositoire"" -> ""acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire"""
"9001819","potassium chloride 20 meq per 10 mL solution for injection","chlorure de potassium 20 meq par 10 mL solution injectable","ADDED"
"9001826","antipyrine 10 mg per mL and sodium salicylate 56 mg per mL oral liquid","antipyrine 10 mg par mL et salicylate de sodium 56 mg par mL liquide oral","ADDED"
"9001848","hydrocortisone acetate 1 % and pramoxine hydrochloride 1 % rectal foam","acétate d'hydrocortisone 1 % et chlorhydrate de pramoxine 1 % mousse rectale","ntp_fr_description: ""acétate d'hydrocortisone 1 % et chlorhydrate de pramoxime 1 % mousse rectale"" -> ""acétate d'hydrocortisone 1 % et chlorhydrate de pramoxine 1 % mousse rectale"""
"9001860","piperazine 100 mg per mL oral liquid","pipérazine 100 mg par mL liquide oral","ADDED"
"9001867","benzalkonium chloride 0.1 % cutaneous liquid","chlorure de benzalkonium 0,1 % liquide cutané","ADDED"
"9001910","hydrocortisone acetate 0.5 % and pramoxine hydrochloride 1 % and zinc sulfate 0.5 % rectal ointment","acétate d'hydrocortisone 0,5 % et chlorhydrate de pramoxine 1 % et sulfate de zinc 0,5 % pommade rectale","ntp_fr_description: ""acétate d'hydrocortisone 0,5 % et chlorhydrate de pramoxime 1 % et sulfate de zinc 0,5 % pommade rectale"" -> ""acétate d'hydrocortisone 0,5 % et chlorhydrate de pramoxine 1 % et sulfate de zinc 0,5 % pommade rectale"""
"9002030","potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection","phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable","ADDED"
"9002058","triclosan 0.3 % lotion","triclosan 0,3 % lotion","ADDED"
"9002087","sodium bicarbonate 81.3 g per l solution for haemodialysis","bicarbonate de sodium 81,3 g par l solution pour hémodialyse","ADDED"
"9002093","triclosan 0.3 % cutaneous gel","triclosan 0,3 % gel cutané","ADDED"
"9002113","sodium bicarbonate 42 mg per mL solution for injection","bicarbonate de sodium 42 mg par mL solution injectable","ADDED"
"9002156","sodium bicarbonate 650 g per 8 l powder for concentrate for solution for haemodialysis","bicarbonate de sodium 650 g par 8 l poudre pour solution à diluer pour solution pour hémodialyse","ADDED"
"9002180","chloroxylenol 0.6 % cutaneous liquid","chloroxylénol 0,6 % liquide cutané","ADDED"
