drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"98798","85","TABLET","ADDED","02498200"
"98811","85","TABLET","ADDED","02498332"
"12967","34","LIQUID","REMOVED","01946897"
"98252","134","SOLUTION","ADDED","02492512"
"98257","9","CREAM","ADDED","02492563"
"98812","85","TABLET","ADDED","02498340"
"98799","85","TABLET","ADDED","02498219"
"98826","114","GEL","ADDED","02498499"
"98814","85","TABLET","ADDED","02498367"
"95097","134","SOLUTION","ADDED","02463075"
"98823","134","SOLUTION","ADDED","02498405"
"98796","85","TABLET","ADDED","02498189"
"98813","85","TABLET","ADDED","02498359"
"12967","18","ELIXIR","ADDED","01946897"
