drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"67942","active","active","02243999","SANDOZ CANADA INCORPORATED","NOVARTIS PHARMACEUTICALS CANADA INC"
"67943","active","active","02244000","SANDOZ CANADA INCORPORATED","NOVARTIS PHARMACEUTICALS CANADA INC"
"67944","active","active","02244001","SANDOZ CANADA INCORPORATED","NOVARTIS PHARMACEUTICALS CANADA INC"
"67945","active","active","02244002","SANDOZ CANADA INCORPORATED","NOVARTIS PHARMACEUTICALS CANADA INC"
"65502","active","active","02241835","SANDOZ CANADA INCORPORATED","NOVARTIS PHARMACEUTICALS CANADA INC"
"65503","active","active","02241837","SANDOZ CANADA INCORPORATED","NOVARTIS PHARMACEUTICALS CANADA INC"
"75458","active","active","02269198","SANDOZ CANADA INCORPORATED","NOVARTIS PHARMACEUTICALS CANADA INC"
"69776","active","active","02245676","SANDOZ CANADA INCORPORATED","NOVARTIS PHARMACEUTICALS CANADA INC"
"18759","active","active","02148455","BAUSCH & LOMB INC","BAUSCH HEALTH, CANADA INC."
"18860","active","active","02148447","BAUSCH & LOMB INC","BAUSCH HEALTH, CANADA INC."
"18747","active","active","02148390","BAUSCH & LOMB INC","BAUSCH HEALTH, CANADA INC."
"19661","active","active","02162431","MEDEXUS INC","MEDEXUS PHARMACEUTICALS INC"
"84695","active","active","02361914","PIERREL PHARMA S.P.A.","PIERREL PHARMA S.R.L."
"84694","active","active","02361906","PIERREL PHARMA S.P.A.","PIERREL PHARMA S.R.L."
"86792","active","active","02382059","VALEO PHARMA INC","KALEO INC"
"86793","active","active","02382067","VALEO PHARMA INC","KALEO INC"
"82513","active","active","02339536","PIERREL PHARMA S.P.A.","PIERREL PHARMA S.R.L."
"82514","active","active","02339544","PIERREL PHARMA S.P.A.","PIERREL PHARMA S.R.L."
"78527","active","active","02299925","SANDOZ CANADA INCORPORATED","NOVARTIS PHARMACEUTICALS CANADA INC"
"18862","active","active","02148358","BAUSCH & LOMB INC","BAUSCH HEALTH, CANADA INC."
"8203","dormant","dormant","00687456","BAUSCH & LOMB INC","BAUSCH HEALTH, CANADA INC."
"89985","approved","approved","02415232","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"89986","approved","approved","02415240","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
