drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"102247","65","SUBCUTANEOUS","ADDED","02533472"
"102231","56","ORAL","ADDED","02533316"
"102281","6","HAEMODIALYSIS","ADDED","02533847"
"101708","70","TOPICAL","ADDED","02527898"
"100594","65","SUBCUTANEOUS","ADDED","02516608"
"102226","56","ORAL","ADDED","02533251"
"102263","56","ORAL","ADDED","02533669"
"102295","93","DISINFECTANT (Domestic)","ADDED","02534002"
"102303","56","ORAL","ADDED","02534061"
"101244","65","SUBCUTANEOUS","ADDED","02523337"
"102275","6","HAEMODIALYSIS","ADDED","02533790"
"102280","6","HAEMODIALYSIS","ADDED","02533839"
"102265","56","ORAL","ADDED","02533685"
"102301","56","ORAL","ADDED","02534045"
"102250","56","ORAL","ADDED","02533510"
"102274","6","HAEMODIALYSIS","ADDED","02533774"
"102246","65","SUBCUTANEOUS","ADDED","02533480"
"102248","56","ORAL","ADDED","02533502"
"102288","56","ORAL","ADDED","02533928"
"102278","6","HAEMODIALYSIS","ADDED","02533820"
"102285","6","HAEMODIALYSIS","ADDED","02533901"
"102264","56","ORAL","ADDED","02533677"
"102306","56","ORAL","ADDED","02534126"
"102290","56","ORAL","ADDED","02533944"
"102221","56","ORAL","ADDED","02533200"
"102260","56","ORAL","ADDED","02533626"
"102291","56","ORAL","ADDED","02533952"
"102262","56","ORAL","ADDED","02533650"
"102276","6","HAEMODIALYSIS","ADDED","02533782"
"102225","56","ORAL","ADDED","02533243"
"102254","56","ORAL","ADDED","02533553"
"102216","56","ORAL","ADDED","02533154"
"102289","56","ORAL","ADDED","02533936"
"102279","6","HAEMODIALYSIS","ADDED","02533812"
"102298","70","TOPICAL","ADDED","02534010"
"102259","56","ORAL","ADDED","02533634"
"102243","49","INTRAVENOUS","ADDED","02533448"
"102284","6","HAEMODIALYSIS","ADDED","02533863"
"101665","70","TOPICAL","ADDED","02527596"
"102251","56","ORAL","ADDED","02533529"
"102245","55","OPHTHALMIC","ADDED","02533464"
"102213","22","INTRAMUSCULAR","ADDED","02533111"
"102244","49","INTRAVENOUS","ADDED","02533456"
"102282","6","HAEMODIALYSIS","ADDED","02533871"
"102302","56","ORAL","ADDED","02534053"
"102268","70","TOPICAL","ADDED","02533715"
"102232","56","ORAL","ADDED","02533324"
"102305","49","INTRAVENOUS","ADDED","02534096"
"102273","6","HAEMODIALYSIS","ADDED","02533766"
"102270","56","ORAL","ADDED","02533731"
"102292","56","ORAL","ADDED","02533960"
"102314","70","TOPICAL","ADDED","02534193"
"102304","49","INTRAVENOUS","ADDED","02534088"
"102222","56","ORAL","ADDED","02533219"
"102254","3","BUCCAL","ADDED","02533553"
"102283","6","HAEMODIALYSIS","ADDED","02533855"
"102233","56","ORAL","ADDED","02533332"
"102224","55","OPHTHALMIC","ADDED","02533235"
"102277","56","ORAL","ADDED","02533804"
"102272","6","HAEMODIALYSIS","ADDED","02533758"
"102311","49","INTRAVENOUS","ADDED","02534169"
"102220","22","INTRAMUSCULAR","ADDED","02533197"
"102269","56","ORAL","ADDED","02533723"
"102261","56","ORAL","ADDED","02533642"
"101363","65","SUBCUTANEOUS","ADDED","02524619"
"102295","94","DISINFECTANT (Institutional/Industrial)","ADDED","02534002"
"102286","6","HAEMODIALYSIS","ADDED","02533898"
"100288","65","SUBCUTANEOUS","ADDED","02513773"
"102300","65","SUBCUTANEOUS","ADDED","02534037"
"102299","65","SUBCUTANEOUS","ADDED","02534029"
"102091","22","INTRAMUSCULAR","ADDED","02531828"
