mp_code,mp_formal_name,changes
"00590819","LOPRESOR INJ 1.0MG/ML (metoprolol tartrate 5 mg per 5 mL solution for injection ampoule) NOVARTIS PHARMACEUTICALS CANADA INC","DELETED"
"00828416","PINDOLOL-5 TAB 5MG (pindolol 5 mg oral tablet) PRO DOC LIMITEE","DELETED"
"00828424","PINDOLOL-10 TAB 10MG (pindolol 10 mg oral tablet) PRO DOC LIMITEE","DELETED"
"01929313","DRISTAN NASAL MIST (pheniramine maleate 0.2 % and phenylephrine hydrochloride 0.5 % nasal spray) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","mp_formal_name: ""DRISTAN NASAL MIST (pheniramine maleate 0.2 % and phenylephrine hydrochloride 0.5 % nasal spray) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""DRISTAN NASAL MIST (pheniramine maleate 0.2 % and phenylephrine hydrochloride 0.5 % nasal spray) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"01929372","LONG LASTING DRISTAN NASAL MIST (oxymetazoline hydrochloride 0.05 % nasal spray) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","mp_formal_name: ""LONG LASTING DRISTAN NASAL MIST (oxymetazoline hydrochloride 0.05 % nasal spray) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""LONG LASTING DRISTAN NASAL MIST (oxymetazoline hydrochloride 0.05 % nasal spray) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"01929380","LONG LASTING DRISTAN MENTHOLATED NASAL SPRAY (oxymetazoline hydrochloride 0.05 % nasal spray) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","mp_formal_name: ""LONG LASTING DRISTAN MENTHOLATED NASAL SPRAY (oxymetazoline hydrochloride 0.05 % nasal spray) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""LONG LASTING DRISTAN MENTHOLATED NASAL SPRAY (oxymetazoline hydrochloride 0.05 % nasal spray) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"01931032","ROBITUSSIN MUCUS & PHLEGM (guaifenesin 100 mg per 5 mL syrup) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","mp_formal_name: ""ROBITUSSIN MUCUS & PHLEGM (guaifenesin 100 mg per 5 mL syrup) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN MUCUS & PHLEGM (guaifenesin 100 mg per 5 mL syrup) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02139480","FOLIC ACID INJECTION, USP (folic acid (sodium folate) 50 mg per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD","mp_formal_name: ""FOLIC ACID INJECTION (folic acid (sodium folate) 50 mg per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD"" -> ""FOLIC ACID INJECTION, USP (folic acid (sodium folate) 50 mg per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD"""
"02142783","ROBITUSSIN EXTRA STRENGTH MUCUS AND PHLEGM (guaifenesin 200 mg per 5 mL syrup) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","mp_formal_name: ""ROBITUSSIN EXTRA STRENGTH MUCUS AND PHLEGM (guaifenesin 200 mg per 5 mL syrup) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN EXTRA STRENGTH MUCUS AND PHLEGM (guaifenesin 200 mg per 5 mL syrup) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02209594","PREPARATION H-PE GEL (hamamelis virginiana 50 % and phenylephrine hydrochloride 0.25 % rectal gel) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","mp_formal_name: ""PREPARATION H-PE GEL (hamamelis virginiana 50 % and phenylephrine hydrochloride 0.25 % rectal gel) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""PREPARATION H-PE GEL (hamamelis virginiana 50 % and phenylephrine hydrochloride 0.25 % rectal gel) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."""
"02216345","SALAGEN (pilocarpine hydrochloride 5 mg oral tablet) AMDIPHARM LIMITED","mp_formal_name: ""SALAGEN (pilocarpine hydrochloride 5 mg oral tablet) PFIZER CANADA ULC"" -> ""SALAGEN (pilocarpine hydrochloride 5 mg oral tablet) AMDIPHARM LIMITED"""
"02237146","MIRAPEX (pramipexole dihydrochloride monohydrate 1 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE","DELETED"
"02241356","IFEX (ifosfamide 3 g per vial powder for solution for injection) BAXTER CORPORATION","mp_formal_name: ""IFEX (IFOSFAMIDE) 3 G/VIAL (ifosfamide 3 g per vial powder for solution for injection) BAXTER CORPORATION"" -> ""IFEX (ifosfamide 3 g per vial powder for solution for injection) BAXTER CORPORATION"""
"02241357","IFEX (ifosfamide 1 g per vial powder for solution for injection) BAXTER CORPORATION","mp_formal_name: ""IFEX (IFOSFAMIDE) 1 G/VIAL (ifosfamide 1 g per vial powder for solution for injection) BAXTER CORPORATION"" -> ""IFEX (ifosfamide 1 g per vial powder for solution for injection) BAXTER CORPORATION"""
"02245867","GRAVOL LIQUID GELS (dimenhydrinate 50 mg oral capsule) CHURCH & DWIGHT CANADA CORP","mp_formal_name: ""GRAVOL TASTEFREE LIQUID GEL CAPSULES (dimenhydrinate 50 mg oral capsule) CHURCH & DWIGHT CANADA CORP"" -> ""GRAVOL LIQUID GELS (dimenhydrinate 50 mg oral capsule) CHURCH & DWIGHT CANADA CORP"""
"02248156","GONAL-F (follitropin alfa 450 unit per vial powder for solution for injection with diluent solution syringe) EMD SERONO A DIVISION OF EMD INC CANADA","DELETED"
"02248763","AA-ATENIDONE (atenolol 50 mg and chlorthalidone 25 mg oral tablet) AA PHARMA INC","mp_formal_name: ""APO-ATENIDONE (atenolol 50 mg and chlorthalidone 25 mg oral tablet) APOTEX INC"" -> ""AA-ATENIDONE (atenolol 50 mg and chlorthalidone 25 mg oral tablet) AA PHARMA INC"""
"02248764","AA-ATENIDONE (atenolol 100 mg and chlorthalidone 25 mg oral tablet) AA PHARMA INC","mp_formal_name: ""APO-ATENIDONE (atenolol 100 mg and chlorthalidone 25 mg oral tablet) APOTEX INC"" -> ""AA-ATENIDONE (atenolol 100 mg and chlorthalidone 25 mg oral tablet) AA PHARMA INC"""
"02303728","TARO-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) SUN PHARMA CANADA INC"""
"02303736","TARO-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) SUN PHARMA CANADA INC"""
"02303744","TARO-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) SUN PHARMA CANADA INC"""
"02310317","SANDOZ VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged-release oral capsule) SANDOZ CANADA INCORPORATED","DELETED"
"02310325","SANDOZ VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule) SANDOZ CANADA INCORPORATED","DELETED"
"02327260","APO-GATIFLOXACIN (gatifloxacin (gatifloxacin hemihydrate) 0.3 % ophthalmic drops) APOTEX INC","ADDED"
"02363062","TARO-VALSARTAN (valsartan 40 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-VALSARTAN (valsartan 40 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-VALSARTAN (valsartan 40 mg oral tablet) SUN PHARMA CANADA INC"""
"02363100","TARO-VALSARTAN (valsartan 80 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-VALSARTAN (valsartan 80 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-VALSARTAN (valsartan 80 mg oral tablet) SUN PHARMA CANADA INC"""
"02363119","TARO-VALSARTAN (valsartan 160 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-VALSARTAN (valsartan 160 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-VALSARTAN (valsartan 160 mg oral tablet) SUN PHARMA CANADA INC"""
"02374404","AG-FINASTERIDE (finasteride 5 mg oral tablet) ANGITA PHARMA INC.","ADDED"
"02380684","TARO-CANDESARTAN (candesartan cilexetil 4 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-CANDESARTAN (candesartan cilexetil 4 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CANDESARTAN (candesartan cilexetil 4 mg oral tablet) SUN PHARMA CANADA INC"""
"02380692","TARO-CANDESARTAN (candesartan cilexetil 8 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-CANDESARTAN (candesartan cilexetil 8 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CANDESARTAN (candesartan cilexetil 8 mg oral tablet) SUN PHARMA CANADA INC"""
"02380706","TARO-CANDESARTAN (candesartan cilexetil 16 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-CANDESARTAN (candesartan cilexetil 16 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CANDESARTAN (candesartan cilexetil 16 mg oral tablet) SUN PHARMA CANADA INC"""
"02380714","TARO-CANDESARTAN (candesartan cilexetil 32 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-CANDESARTAN (candesartan cilexetil 32 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-CANDESARTAN (candesartan cilexetil 32 mg oral tablet) SUN PHARMA CANADA INC"""
"02381508","TARO-DONEPEZIL (donepezil hydrochloride 5 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-DONEPEZIL (donepezil hydrochloride 5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-DONEPEZIL (donepezil hydrochloride 5 mg oral tablet) SUN PHARMA CANADA INC"""
"02381516","TARO-DONEPEZIL (donepezil hydrochloride 10 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-DONEPEZIL (donepezil hydrochloride 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-DONEPEZIL (donepezil hydrochloride 10 mg oral tablet) SUN PHARMA CANADA INC"""
"02385422","BPO 5% CLEANSER (benzoyl peroxide 5 % cutaneous solution) PHYSICIANS CARE ALLIANCE LLC","ADDED"
"02385430","ACNE CREAM (benzoyl peroxide 5 % cutaneous cream) PHYSICIANS CARE ALLIANCE LLC","ADDED"
"02392992","MINT-IRBESARTAN/HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) MINT PHARMACEUTICALS INC","DELETED"
"02403196","ACT CLARITHROMYCIN XL (clarithromycin 500 mg prolonged-release oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT CLARITHROMYCIN XL (clarithromycin 500 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT CLARITHROMYCIN XL (clarithromycin 500 mg prolonged-release oral tablet) TEVA CANADA LIMITED"""
"02406810","TARO-IRBESARTAN (irbesartan 75 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-IRBESARTAN (irbesartan 75 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-IRBESARTAN (irbesartan 75 mg oral tablet) SUN PHARMA CANADA INC"""
"02406829","TARO-IRBESARTAN (irbesartan 150 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-IRBESARTAN (irbesartan 150 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-IRBESARTAN (irbesartan 150 mg oral tablet) SUN PHARMA CANADA INC"""
"02406837","TARO-IRBESARTAN (irbesartan 300 mg oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-IRBESARTAN (irbesartan 300 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-IRBESARTAN (irbesartan 300 mg oral tablet) SUN PHARMA CANADA INC"""
"02415305","APO-TRAVOPROST-TIMOP PQ (timolol (timolol maleate) 0.5 % and travoprost 0.004 % ophthalmic drops) APOTEX INC","mp_formal_name: ""APO-TRAVOPROST-TIMOP (timolol (timolol maleate) 0.5 % and travoprost 0.004 % ophthalmic drops) APOTEX INC"" -> ""APO-TRAVOPROST-TIMOP PQ (timolol (timolol maleate) 0.5 % and travoprost 0.004 % ophthalmic drops) APOTEX INC"""
"02428628","ACT TADALAFIL (tadalafil 2.5 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT TADALAFIL (tadalafil 2.5 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT TADALAFIL (tadalafil 2.5 mg oral tablet) TEVA CANADA LIMITED"""
"02428636","ACT TADALAFIL (tadalafil 5 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT TADALAFIL (tadalafil 5 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT TADALAFIL (tadalafil 5 mg oral tablet) TEVA CANADA LIMITED"""
"02428644","ACT TADALAFIL (tadalafil 10 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT TADALAFIL (tadalafil 10 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT TADALAFIL (tadalafil 10 mg oral tablet) TEVA CANADA LIMITED"""
"02428652","ACT TADALAFIL (tadalafil 20 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT TADALAFIL (tadalafil 20 mg oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT TADALAFIL (tadalafil 20 mg oral tablet) TEVA CANADA LIMITED"""
"02436531","FERRIPROX (deferiprone 500 mg oral tablet) CHIESI CANADA CORP.","mp_formal_name: ""FERRIPROX (deferiprone 500 mg oral tablet) APOPHARMA, A DIVISION OF APOTEX INC."" -> ""FERRIPROX (deferiprone 500 mg oral tablet) CHIESI CANADA CORP."""
"02436558","FERRIPROX (deferiprone 1000 mg oral tablet) CHIESI CANADA CORP.","mp_formal_name: ""FERRIPROX (deferiprone 1000 mg oral tablet) APOPHARMA, A DIVISION OF APOTEX INC."" -> ""FERRIPROX (deferiprone 1000 mg oral tablet) CHIESI CANADA CORP."""
"02439328","TARO-GLICLAZIDE MR (gliclazide 60 mg prolonged-release oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-GLICLAZIDE MR (gliclazide 60 mg prolonged-release oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-GLICLAZIDE MR (gliclazide 60 mg prolonged-release oral tablet) SUN PHARMA CANADA INC"""
"02440350","PRIVA-MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) PHARMAPAR INC","mp_formal_name: ""PRIVA-MONTELUKAST FC (montelukast (montelukast sodium) 10 mg oral tablet) PHARMAPAR INC"" -> ""PRIVA-MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) PHARMAPAR INC"""
"02440652","ACH-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) ACCORD HEALTHCARE INC","ADDED"
"02440660","ACH-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) ACCORD HEALTHCARE INC","ADDED"
"02441934","ACT METHYLPHENIDATE ER (methylphenidate hydrochloride 18 mg prolonged-release oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT METHYLPHENIDATE ER (methylphenidate hydrochloride 18 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT METHYLPHENIDATE ER (methylphenidate hydrochloride 18 mg prolonged-release oral tablet) TEVA CANADA LIMITED"""
"02441942","ACT METHYLPHENIDATE ER (methylphenidate hydrochloride 27 mg prolonged-release oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT METHYLPHENIDATE ER (methylphenidate hydrochloride 27 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT METHYLPHENIDATE ER (methylphenidate hydrochloride 27 mg prolonged-release oral tablet) TEVA CANADA LIMITED"""
"02441950","ACT METHYLPHENIDATE ER (methylphenidate hydrochloride 36 mg prolonged-release oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT METHYLPHENIDATE ER (methylphenidate hydrochloride 36 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT METHYLPHENIDATE ER (methylphenidate hydrochloride 36 mg prolonged-release oral tablet) TEVA CANADA LIMITED"""
"02441969","ACT METHYLPHENIDATE ER (methylphenidate hydrochloride 54 mg prolonged-release oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""ACT METHYLPHENIDATE ER (methylphenidate hydrochloride 54 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT METHYLPHENIDATE ER (methylphenidate hydrochloride 54 mg prolonged-release oral tablet) TEVA CANADA LIMITED"""
"02442116","METOPROLOL-L (metoprolol tartrate 25 mg oral tablet) SIVEM PHARMACEUTICALS ULC","DELETED"
"02444267","VARITHENA (polidocanol 1.3 mg per mL injectable foam 45 mL canister) PROVENSIS LTD","DELETED"
"02448335","SOLIFENACIN SUCCINATE TABLETS (solifenacin succinate 5 mg oral tablet) MDA INC.","DELETED"
"02463571","TARO-GLICLAZIDE MR (gliclazide 30 mg prolonged-release oral tablet) SUN PHARMA CANADA INC","mp_formal_name: ""RAN-GLICLAZIDE MR (gliclazide 30 mg prolonged-release oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""TARO-GLICLAZIDE MR (gliclazide 30 mg prolonged-release oral tablet) SUN PHARMA CANADA INC"""
"02463849","ACCEL-CANDESARTAN/HCTZ (candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet) ACCEL PHARMA INC","DELETED"
"02467135","ONIVYDE (irinotecan (irinotecan sucrose octasulfate liposomal) 4.3 mg per mL suspension for injection vial) SERVIER CANADA INC","mp_formal_name: ""ONIVYDE (irinotecan (irinotecan sucrose octasulfate liposomal) 43 mg per 10 mL suspension for injection vial) SERVIER CANADA INC"" -> ""ONIVYDE (irinotecan (irinotecan sucrose octasulfate liposomal) 4.3 mg per mL suspension for injection vial) SERVIER CANADA INC""
ntp_code: ""9014222"" -> ""a960a242775e216e9e7ef2ee3d91e556""
ntp_formal_name: ""irinotecan (irinotecan sucrose octasulfate liposomal) 43 mg per 10 mL suspension for injection vial"" -> ""irinotecan (irinotecan sucrose octasulfate liposomal) 4.3 mg per mL suspension for injection vial"""
"02473240","JAMP CANDESARTAN-HCT (candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet) JAMP PHARMA CORPORATION","ADDED"
"02473259","JAMP CANDESARTAN-HCT (candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet) JAMP PHARMA CORPORATION","ADDED"
"02473267","JAMP CANDESARTAN-HCT (candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet) JAMP PHARMA CORPORATION","ADDED"
"02476592","AG-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) ANGITA PHARMA INC.","ADDED"
"02477106","JAMP ZOLMITRIPTAN (zolmitriptan 2.5 mg oral tablet) JAMP PHARMA CORPORATION","ADDED"
"02478595","JAMP-CHOLESTYRAMINE (cholestyramine 4 g per sachet oral suspension) JAMP PHARMA CORPORATION","ADDED"
"02479907","ACCEL-ENTECAVIR (entecavir (entecavir monohydrate) 0.5 mg oral tablet) ACCEL PHARMA INC","ADDED"
