drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"102894","56","ORAL","ADDED","02540231"
"102945","56","ORAL","ADDED","02540770"
"102914","70","TOPICAL","ADDED","02540444"
"102898","49","INTRAVENOUS","ADDED","02540282"
"102957","56","ORAL","ADDED","02540908"
"102976","65","SUBCUTANEOUS","ADDED","02541092"
"102978","3","BUCCAL","ADDED","02541114"
"102919","56","ORAL","ADDED","02540495"
"102965","56","ORAL","ADDED","02540940"
"102949","49","INTRAVENOUS","ADDED","02540819"
"102977","65","SUBCUTANEOUS","ADDED","02541106"
"102897","56","ORAL","ADDED","02540274"
"102929","66","SUBLINGUAL","ADDED","02540606"
"102964","56","ORAL","ADDED","02540932"
"102973","65","SUBCUTANEOUS","ADDED","02541068"
"102695","56","ORAL","ADDED","02538202"
"102958","93","DISINFECTANT (Domestic)","ADDED","02540916"
"102916","56","ORAL","ADDED","02540460"
"102892","56","ORAL","ADDED","02540215"
"102974","65","SUBCUTANEOUS","ADDED","02541076"
"102890","65","SUBCUTANEOUS","ADDED","02540193"
"102950","49","INTRAVENOUS","ADDED","02540827"
"102933","56","ORAL","ADDED","02540649"
"102896","49","INTRAVENOUS","ADDED","02540266"
"102915","56","ORAL","ADDED","02540452"
"102972","65","SUBCUTANEOUS","ADDED","02541041"
"102918","56","ORAL","ADDED","02540487"
"102946","55","OPHTHALMIC","ADDED","02540789"
"102895","65","SUBCUTANEOUS","ADDED","02540258"
"102942","56","ORAL","ADDED","02540754"
"102941","56","ORAL","ADDED","02540746"
"102376","70","TOPICAL","ADDED","02534878"
"102888","56","ORAL","ADDED","02540177"
"102938","56","ORAL","ADDED","02540703"
"102928","66","SUBLINGUAL","ADDED","02540592"
"102970","22","INTRAMUSCULAR","ADDED","02541025"
"102921","49","INTRAVENOUS","ADDED","02540517"
"102975","65","SUBCUTANEOUS","ADDED","02541084"
"102966","56","ORAL","ADDED","02540959"
"102893","22","INTRAMUSCULAR","ADDED","02540223"
"102947","56","ORAL","ADDED","02540797"
"102913","70","TOPICAL","ADDED","02540436"
"77870","93","DISINFECTANT (Domestic)","ADDED","02293323"
"102932","49","INTRAVENOUS","ADDED","02540630"
"102927","56","ORAL","ADDED","02540584"
"102934","56","ORAL","ADDED","02540657"
"102889","56","ORAL","ADDED","02540185"
"102963","56","ORAL","ADDED","02540924"
"76873","2","DISINFECTANT (Barn)","ADDED","02283107"
"102935","56","ORAL","ADDED","02540665"
"102948","56","ORAL","ADDED","02540800"
