drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"51232","active","active","02231799","ODAN LABORATORIES LTD","SANDOZ CANADA INCORPORATED"
"51233","active","active","02231800","ODAN LABORATORIES LTD","SANDOZ CANADA INCORPORATED"
"75873","active","active","02273233","BGP PHARMA ULC","UPJOHN CANADA ULC"
"75874","active","active","02273241","BGP PHARMA ULC","UPJOHN CANADA ULC"
"75875","active","active","02273268","BGP PHARMA ULC","UPJOHN CANADA ULC"
"75880","active","active","02273314","BGP PHARMA ULC","UPJOHN CANADA ULC"
"75877","active","active","02273284","BGP PHARMA ULC","UPJOHN CANADA ULC"
"60600","active","active","02237279","BGP PHARMA ULC","UPJOHN CANADA ULC"
"60603","active","active","02237282","BGP PHARMA ULC","UPJOHN CANADA ULC"
"60601","active","active","02237280","BGP PHARMA ULC","UPJOHN CANADA ULC"
"75878","active","active","02273292","BGP PHARMA ULC","UPJOHN CANADA ULC"
"75879","active","active","02273306","BGP PHARMA ULC","UPJOHN CANADA ULC"
"75876","active","active","02273276","BGP PHARMA ULC","UPJOHN CANADA ULC"
"49973","active","active","02230711","BGP PHARMA ULC","UPJOHN CANADA ULC"
"66964","active","active","02243097","BGP PHARMA ULC","UPJOHN CANADA ULC"
"49975","active","active","02230714","BGP PHARMA ULC","UPJOHN CANADA ULC"
"49974","active","active","02230713","BGP PHARMA ULC","UPJOHN CANADA ULC"
"12939","active","active","00878936","BGP PHARMA ULC","UPJOHN CANADA ULC"
"12938","active","active","00878928","BGP PHARMA ULC","UPJOHN CANADA ULC"
"18005","active","active","02132702","BGP PHARMA ULC","UPJOHN CANADA ULC"
"12662","active","active","01962817","BGP PHARMA ULC","UPJOHN CANADA ULC"
"13392","active","active","01962779","BGP PHARMA ULC","UPJOHN CANADA ULC"
"1086","active","active","00023698","BGP PHARMA ULC","UPJOHN CANADA ULC"
"613","active","active","00023450","BGP PHARMA ULC","UPJOHN CANADA ULC"
"769","active","active","00023442","BGP PHARMA ULC","UPJOHN CANADA ULC"
"95553","active","active","02467135","IPSEN BIOPHARMACEUTICALS CANADA INC","SERVIER CANADA INC"
"74153","active","active","02256304","BGP PHARMA ULC","UPJOHN CANADA ULC"
"62518","active","active","02239064","BGP PHARMA ULC","UPJOHN CANADA ULC"
"62519","active","active","02239065","BGP PHARMA ULC","UPJOHN CANADA ULC"
"74152","active","active","02256290","BGP PHARMA ULC","UPJOHN CANADA ULC"
