drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"12492","309","Changed","inactive","IRON (FERROUS SUCCINATE)","2.5","MG","00879851"
"102889","22964","ADDED","approved","APALUTAMIDE","240","MG","02540185"
"102894","9615","ADDED","approved","GUAIFENESIN","100","MG","02540231"
"102933","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","28.5","MG","02540649"
"102948","6492","ADDED","approved","PSEUDOEPHEDRINE HYDROCHLORIDE","30","MG","02540800"
"102957","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","15","MG","02540908"
"102949","11891","ADDED","approved","EPTIFIBATIDE","0.75","MG","02540819"
"102972","23805","ADDED","approved","TIRZEPATIDE","2.5","MG","02541041"
"102947","9615","ADDED","approved","GUAIFENESIN","100","MG","02540797"
"102938","1209","ADDED","approved","ACITRETIN","25","MG","02540703"
"102933","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","200","MG","02540649"
"102958","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.04","%","02540916"
"102935","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","250","MG","02540665"
"102945","11854","ADDED","approved","SILDENAFIL (SILDENAFIL CITRATE)","25","MG","02540770"
"102966","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","300","MG","02540959"
"102935","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","62.5","MG","02540665"
"102963","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","120","MG","02540924"
"102958","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.015","%","02540916"
"102695","1925","ADDED","approved","TRIMEBUTINE MALEATE","100","MG","02538202"
"76873","2232","Changed","active","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.9","%","02283107"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"102941","22048","ADDED","approved","DIMETHYL FUMARATE","120","MG","02540746"
"102376","2280","ADDED","approved","OCTOCRYLENE","5","%","02534878"
"102916","20883","ADDED","approved","ABIRATERONE ACETATE","500","MG","02540460"
"102894","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","15","MG","02540231"
"102914","626","ADDED","approved","CHLORHEXIDINE GLUCONATE","2","%","02540444"
"102893","10146","ADDED","approved","HALOPERIDOL","5","MG","02540223"
"102918","7942","ADDED","approved","CETIRIZINE HYDROCHLORIDE","5","MG","02540487"
"102921","3812","ADDED","approved","ARSENIC TRIOXIDE","2","MG","02540517"
"102913","9766","ADDED","approved","SALICYLIC ACID","2","%","02540436"
"102957","9615","ADDED","approved","GUAIFENESIN","200","MG","02540908"
"102942","22048","ADDED","approved","DIMETHYL FUMARATE","240","MG","02540754"
"102376","12634","ADDED","approved","ENSULIZOLE","2","%","02534878"
"102947","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","15","MG","02540797"
"102894","270","ADDED","approved","ACETAMINOPHEN","500","MG","02540231"
"102888","11795","ADDED","approved","CLOPIDOGREL (CLOPIDOGREL BISULFATE)","300","MG","02540177"
"102970","23783","ADDED","approved","FAMTOZINAMERAN","1.5","MCG","02541025"
"102928","933","ADDED","approved","ZOLPIDEM TARTRATE","5","MG","02540592"
"102376","12048","ADDED","approved","OCTISALATE","5","%","02534878"
"102978","7152","ADDED","approved","CETYLPYRIDINIUM CHLORIDE","0.075","%","02541114"
"102896","20161","ADDED","approved","DAPTOMYCIN","500","MG","02540266"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"97498","626","Changed","active","CHLORHEXIDINE GLUCONATE","4","%","02484692"
"102958","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.03","%","02540916"
"102958","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.015","%","02540916"
"102976","23805","ADDED","approved","TIRZEPATIDE","12.5","MG","02541092"
"102965","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","240","MG","02540940"
"102973","23805","ADDED","approved","TIRZEPATIDE","5","MG","02541068"
"102948","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","15","MG","02540800"
