ntp_code,ntp_formal_name,changes
"05b4354257e0562e650e585a963b901b","coagulation factor IX human 620 unit and coagulation factor ii (human) 800 unit and coagulation factor vii (human) 500 unit and coagulation factor x (human) 1020 unit and protein c 820 unit and protein s 680 unit powder for solution for injection","ADDED"
"0652d58452b696086b263c92fc067709","articaine hydrochloride 40 mg per mL and epinephrine (epinephrine bitartrate) 0.005 mg per mL solution for injection 1.8 mL cartridge","ADDED"
"078da0a55b1c29e20f5cf5d112ae3bd3","octacog alfa 2000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"0a26ca3939c0fa474b707d5e8b5445f0","nonacog beta pegol 2000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"0f8f4e4884e762325d3d185ed2265d3a","nonacog alfa 1000 unit per vial powder for solution for injection with diluent syringe","ADDED"
"157fab748fd86a1e285df90110ca0b09","coagulation factor VIII human 400-600 unit per vial and Von Willebrand factor human 720-1680 unit per vial powder for solution for injection with diluent solution","ADDED"
"1751526a51c42ff5d5913e6a2a66ac8a","octacog alfa 1500 unit per vial powder for solution for injection with diluent solution","ADDED"
"1b92a17ad23bf106ed156b70d926d24d","articaine hydrochloride 40 mg per mL and epinephrine (epinephrine hydrochloride) 0.005 mg per mL solution for injection 1.7 mL cartridge","ADDED"
"1cc448fc1061456f411f7eb08a7d84af","articaine hydrochloride 40 mg per mL and epinephrine (epinephrine bitartrate) 0.005 mg per mL solution for injection 1.7 mL cartridge","ADDED"
"20421a9e726afaffa7bcecc360552c9d","fibrinogen human 1 g per vial powder for solution for injection","ADDED"
"234aead51d6fe08681b4554576340afb","articaine hydrochloride 40 mg per mL and epinephrine (epinephrine bitartrate) 0.01 mg per mL solution for injection 1.7 mL cartridge","ADDED"
"25e723d38c1de7d062b61afc87c98dd2","coagulation factor VIII human 200-300 unit per vial and Von Willebrand factor human 360-840 unit per vial powder for solution for injection with diluent solution","ADDED"
"2aacca0e4642a745efbaece6548e9893","susoctocog alfa 500 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"2b38db93c4f3ce3a8cf55217b1a656f1","lisdexamfetamine dimesylate 30 mg chewable tablet","ADDED"
"2ee3df630fbd5002b3e6a3f438c2909f","lisdexamfetamine dimesylate 10 mg chewable tablet","ADDED"
"31ff0db565f84a620216fc494b05fac7","white petrolatum 75 % and zinc oxide 20 % cutaneous paste","ADDED"
"38a0d711749101f3c404b781cd23b2f9","efmoroctocog alfa 2000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"3acc4969a149db9102f3bec19dcf3a42","patisiran (patisiran sodium) 2 mg per mL solution for injection","ADDED"
"3ec320547cdb8651f68d252878ba3382","bupivacaine hydrochloride 5 mg per mL and epinephrine (epinephrine bitartrate) 0.005 mg per mL solution for injection 1.8 mL cartridge","ADDED"
"439e36cb130494968e0cbed8a2ec360c","octacog alfa 250 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"46fee1d467f62372abb8b9e219499e09","romosozumab 105 mg per 1.17 mL solution for injection","ADDED"
"4877e5afb3d4b250cdd12dff053831bc","nonacog alfa 500 unit per vial powder for solution for injection with diluent syringe","ADDED"
"48b196030c1d9c0e663a2d8f43e1ae9c","coagulation factor XIII human 1250 unit per vial powder for solution for injection with diluent solution","ADDED"
"4bdb4944e63eafc1128ff39efac0bcd9","chloroxylenol 0.5 % NA","ADDED"
"4d396973785c1de5b31043abb44b5e03","coagulation factor IX human 1000 unit per vial and coagulation factor ii (human) 1520 unit per vial and coagulation factor vii (human) 960 unit per vial and coagulation factor x (human) 1200 unit per vial and protein c 1240 unit per vial and protein s 1280 unit per vial NA","ADDED"
"50b2fc76fe2567115334f3773201cd63","lisdexamfetamine dimesylate 50 mg chewable tablet","ADDED"
"53ae445d8894521c36da8b25b152fce8","octacog alfa 2000 unit per vial powder for solution for injection with diluent solution","ADDED"
"55fe1d59e32e892d22d2012be20de287","efmoroctocog alfa 3000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"5a3dd272be46c107014749c116374a75","octacog alfa 1000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"5ee19c2aeb3a3c706dd35cd4d400ed65","nonacog alfa 2000 unit per vial powder for solution for injection with diluent syringe","ADDED"
"614829d53e08cee905ce6e9dbabc253f","coagulation factor IX human 500 unit per vial and coagulation factor ii (human) 760 unit per vial and coagulation factor vii (human) 480 unit per vial and coagulation factor x (human) 600 unit per vial and protein c 620 unit per vial and protein s 640 unit per vial NA","ADDED"
"69cfa88eda5eb535a08e2c923fe2a644","epinephrine 0.2 mg per 20 mL and lidocaine hydrochloride 400 mg per 20 mL solution for injection vial","ADDED"
"762a76ae433cbc0d532b9f1eadb1d6c5","dextromethorphan hydrobromide 7.5 mg per 5 mL and doxylamine succinate 3.125 mg per 20 mL syrup","ADDED"
"7f335aa767679c60f5bff5f2d96f35e9","efmoroctocog alfa 1000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"827d3c81f535b09e8a54da8c37043435","lisdexamfetamine dimesylate 60 mg chewable tablet","ADDED"
"863de5066e5e992a9e01fc21d348eda1","acetaminophen 650 mg per sachet and phenylephrine hydrochloride 10 mg per sachet oral powder","ADDED"
"865cc0b237fa3f6f865fbc9b11b0d63b","fibrinogen human 90 mg per mL and thrombin human 1200 unit per mL NA","ADDED"
"9000101","metoprolol tartrate 50 mg oral tablet","ntp_status_effective_time: ""19771231"" -> ""19841231"""
"9000266","acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19871231"" -> ""20190619"""
"9000382","furosemide 250 mg per 25 mL solution for injection vial","ADDED"
"9000418","doxazosin (doxazosin mesylate) 1 mg oral tablet","ntp_status_effective_time: ""19921231"" -> ""19990722"""
"9001382","rizatriptan (rizatriptan benzoate) 5 mg oral tablet","ntp_status_effective_time: ""20120326"" -> ""20130306"""
