ccdd_code,ccdd_formal_name,ccdd_type,policy_type,policy_reference,special_groupings_status,special_groupings_status_effective_time,changes
e32fe5a817398336d2c661b5cb3a9840,methylphenidate hydrochloride 25 mg prolonged-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
77700304,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) PFIZER CANADA ULC,MP,500008,https://www.tppalberta.ca/medication-lists,Inactive,20260102,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20240201"" -> 20260102"
0ecbfcdeebd83ea167b10fbc7f0ac966,methylphenidate hydrochloride 85 mg prolonged-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
77700303,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PFIZER CANADA ULC,MP,500008,https://www.tppalberta.ca/medication-lists,Inactive,20260102,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20240201"" -> 20260102"
9012448,methylphenidate hydrochloride 100 mg modified-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260102,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260102"
9012439,methylphenidate hydrochloride 55 mg modified-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260102,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260102"
9012438,methylphenidate hydrochloride 45 mg modified-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260102,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260102"
3cda70353474b553708e7ed5fc443433,alcohol anhydrous and doxylamine and etafedrine and hydrocodone and sodium citrate,TM,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
02470330,FOQUEST (methylphenidate hydrochloride 70 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""FOQUEST (methylphenidate hydrochloride 70 mg modified-release oral capsule) ELVIUM LIFE SCIENCES"" -> FOQUEST (methylphenidate hydrochloride 70 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES"
02553104,MIDAZOLAM INJECTION USP (midazolam 1 mg per mL solution for injection) HIKMA CANADA LIMITED,MP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
9014385,midazolam 1 mg per mL solution for injection,NTP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
45e44493c79a5e8f53bb4327b01be7a0,methylphenidate hydrochloride 45 mg prolonged-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
71a4bc155109556f35cdc59fb3a198ff,ketamine (ketamine hydrochloride) 10 mg per mL solution for injection,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
9012437,methylphenidate hydrochloride 35 mg modified-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260102,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260102"
fc761d343ef18c3c25af866c61769024,alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrine hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup,NTP,500008,https://www.tppalberta.ca/medication-lists,Active,20240201,ADDED
77700304,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) PFIZER CANADA ULC,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Inactive,20260102,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260102"
8000779,alcohol anhydrous and doxylamine and etafedrin and hydrocodone and sodium citrate,TM,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260102,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260102"
02470322,FOQUEST (methylphenidate hydrochloride 55 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""FOQUEST (methylphenidate hydrochloride 55 mg modified-release oral capsule) ELVIUM LIFE SCIENCES"" -> FOQUEST (methylphenidate hydrochloride 55 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES"
9006201,alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrin hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260102,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260102"
fc761d343ef18c3c25af866c61769024,alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrine hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02470314,FOQUEST (methylphenidate hydrochloride 45 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""FOQUEST (methylphenidate hydrochloride 45 mg modified-release oral capsule) ELVIUM LIFE SCIENCES"" -> FOQUEST (methylphenidate hydrochloride 45 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES"
02550458,"KETAMINE HYDROCHLORIDE INJECTION, USP (ketamine (ketamine hydrochloride) 50 mg per mL solution for injection) FRESENIUS KABI CANADA LTD",MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
9012440,methylphenidate hydrochloride 70 mg modified-release oral capsule,NTP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260102,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260102"
02470292,FOQUEST (methylphenidate hydrochloride 25 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""FOQUEST (methylphenidate hydrochloride 25 mg modified-release oral capsule) ELVIUM LIFE SCIENCES"" -> FOQUEST (methylphenidate hydrochloride 25 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES"
02470357,FOQUEST (methylphenidate hydrochloride 100 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES,MP,500004,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""FOQUEST (methylphenidate hydrochloride 100 mg modified-release oral capsule) ELVIUM LIFE SCIENCES"" -> FOQUEST (methylphenidate hydrochloride 100 mg prolonged-release oral capsule) ELVIUM LIFE SCIENCES"
