drug_code,mp_code,mp_formal_name,mp_fr_description,changes
432,00030910,CORTEF (hydrocortisone 10 mg oral tablet) PFIZER CANADA ULC,CORTEF (hydrocortisone 10 mg comprimé oral) PFIZER CANADA ULC,"Health_Canada_product_name: ""CORTEF TABLETS 10MG"" -> ""CORTEF""
mp_formal_name: ""CORTEF ̲T̲A̲B̲L̲E̲T̲S̲ ̲1̲0̲M̲G̲ (hydrocortisone 10 mg oral tablet) PFIZER CANADA ULC"" -> ""CORTEF (hydrocortisone 10 mg oral tablet) PFIZER CANADA ULC""
mp_fr_description: ""CORTEF ̲T̲A̲B̲L̲E̲T̲S̲ ̲1̲0̲M̲G̲ (hydrocortisone 10 mg comprimé oral) PFIZER CANADA ULC"" -> ""CORTEF (hydrocortisone 10 mg comprimé oral) PFIZER CANADA ULC"""
433,00030929,CORTEF (hydrocortisone 20 mg oral tablet) PFIZER CANADA ULC,CORTEF (hydrocortisone 20 mg comprimé oral) PFIZER CANADA ULC,"Health_Canada_product_name: ""CORTEF TABLETS 20 MG"" -> ""CORTEF""
mp_formal_name: ""CORTEF ̲T̲A̲B̲L̲E̲T̲S̲ ̲2̲0̲ ̲M̲G̲ (hydrocortisone 20 mg oral tablet) PFIZER CANADA ULC"" -> ""CORTEF (hydrocortisone 20 mg oral tablet) PFIZER CANADA ULC""
mp_fr_description: ""CORTEF ̲T̲A̲B̲L̲E̲T̲S̲ ̲2̲0̲ ̲M̲G̲ (hydrocortisone 20 mg comprimé oral) PFIZER CANADA ULC"" -> ""CORTEF (hydrocortisone 20 mg comprimé oral) PFIZER CANADA ULC"""
801,00005614,RITALIN 20MG (methylphenidate hydrochloride 20 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC,RITALIN 20MG (chlorhydrate de méthylphénidate 20 mg comprimé oral) NOVARTIS PHARMACEUTICALS CANADA INC,DELETED
933,00029149,FUNGIZONE (amphotericin B 50 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH,FUNGIZONE (amphotéricine B 50 mg par fiole poudre pour solution injectable) CHEPLAPHARM ARZNEIMITTEL GMBH,ADDED
1084,00010391,SINTROM (acenocoumarol 4 mg oral tablet) PALADIN LABS INC.,SINTROM (acénocoumarol 4 mg comprimé oral) PALADIN LABS INC.,"mp_status_effective_time: ""20200722"" -> ""20210902"""
1118,00010383,SINTROM (acenocoumarol 1 mg oral tablet) PALADIN LABS INC.,SINTROM (acénocoumarol 1 mg comprimé oral) PALADIN LABS INC.,"mp_status_effective_time: ""20200722"" -> ""20210902"""
1668,00266507,ADASEPT LIQ 0.5% (triclosan 0.5 % cutaneous liquid) ODAN LABORATORIES LTD,"ADASEPT LIQ 0.5% (triclosan 0,5 % liquide cutané) ODAN LABORATORIES LTD",ADDED
1905,00261998,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 84 mg per mL solution for injection) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 84 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
2527,00037869,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (potassium chloride 149 mg per mL solution for injection) PFIZER CANADA ULC,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (chlorure de potassium 149 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
3228,00438898,FORMULE C34 (piperazine 100 mg per mL oral liquid) HERBAGES NATURBEC LTÉE.,FORMULE C34 (pipérazine 100 mg par mL liquide oral) HERBAGES NATURBEC LTÉE.,ADDED
3394,00402206,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (potassium chloride 20 meq per 10 mL solution for injection) OMEGA LABORATORIES LIMITED,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (chlorure de potassium 20 meq par 10 mL solution injectable) OMEGA LABORATORIES LIMITED,ADDED
3837,00038083,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 45 mmol per 50 mL solution for injection syringe) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 45 mmol par 50 mL solution injectable seringue) PFIZER CANADA ULC,ADDED
