drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
9627,00789798,ACETAMINOPHEN TABLETS 500 MG (acétaminophène 500 mg comprimé oral) LABORATOIRES TRIANON INC.,acétaminophène 500 mg comprimé oral,acétaminophène,"mp_fr_description: ""ACETAMINOPHEN TAB ̲5̲0̲0̲M̲G̲ ̲U̲S̲P̲ (acétaminophène 500 mg comprimé oral) LABORATOIRES TRIANON INC."" -> ""ACETAMINOPHEN TABL̲E̲T̲S̲ ̲5̲0̲0̲ ̲M̲G̲ (acétaminophène 500 mg comprimé oral) LABORATOIRES TRIANON INC."""
50217,02230939,"BUCKLEY'S NIGHTTIME COUGH & CONGESTION (chlorhydrate de diphenhydramine 12,5 mg par 5 mL et menthol 22 mg par 5 mL sirop) HALEON CANADA ULC","chlorhydrate de diphenhydramine 12,5 mg par 5 mL et menthol 22 mg par 5 mL sirop",diphenhydramine et menthol,"mp_fr_description: ""BUCKLEY'S NIGHTTIME COUGH & CONGESTION (chlorhydrate de diphenhydramine 12,5 mg par 5 mL et menthol 22 mg par 5 mL sirop) T̲H̲E̲ ̲B̲U̲C̲K̲L̲E̲Y̲'̲S̲ ̲C̲O̲M̲P̲A̲N̲Y̲"" -> ""BUCKLEY'S NIGHTTIME COUGH & CONGESTION (chlorhydrate de diphenhydramine 12,5 mg par 5 mL et menthol 22 mg par 5 mL sirop) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ̲U̲L̲C̲"""
62547,02239091,ATACAND (candésartan cilexétil 8 mg comprimé oral) ASTRAZENECA CANADA INC,candésartan cilexétil 8 mg comprimé oral,candésartan,"mp_fr_description: ""ATACAND ̲T̲A̲B̲ ̲8̲M̲G̲ (candésartan cilexétil 8 mg comprimé oral) ASTRAZENECA CANADA INC"" -> ""ATACAND (candésartan cilexétil 8 mg comprimé oral) ASTRAZENECA CANADA INC"""
62548,02239092,ATACAND (candésartan cilexétil 16 mg comprimé oral) ASTRAZENECA CANADA INC,candésartan cilexétil 16 mg comprimé oral,candésartan,"mp_fr_description: ""ATACAND ̲T̲A̲B̲ ̲1̲6̲ ̲M̲G̲ (candésartan cilexétil 16 mg comprimé oral) ASTRAZENECA CANADA INC"" -> ""ATACAND (candésartan cilexétil 16 mg comprimé oral) ASTRAZENECA CANADA INC"""
65249,02241592,"BUCKLEY'S COMPLETE EXTRA STRENGTH COUGH, COLD AND FLU NIGHT (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) HALEON CANADA ULC",acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral,acétaminophène et chlorphéniramine et dextrométhorphane et pseudoéphédrine,"mp_fr_description: ""BUCKLEY'S COMPLETE EXTRA STRENGTH COUGH, COLD AND FLU NIGHT (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) T̲H̲E̲ ̲B̲U̲C̲K̲L̲E̲Y̲'̲S̲ ̲C̲O̲M̲P̲A̲N̲Y̲"" -> ""BUCKLEY'S COMPLETE EXTRA STRENGTH COUGH, COLD AND FLU NIGHT (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ̲U̲L̲C̲"""
65250,02241593,"BUCKLEY'S COMPLETE EXTRA STRENGTH COUGH, COLD & FLU DAY (acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) HALEON CANADA ULC",acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral,acétaminophène et dextrométhorphane et pseudoéphédrine,"mp_fr_description: ""BUCKLEY'S COMPLETE EXTRA STRENGTH COUGH, COLD & FLU DAY (acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) T̲H̲E̲ ̲B̲U̲C̲K̲L̲E̲Y̲'̲S̲ ̲C̲O̲M̲P̲A̲N̲Y̲"" -> ""BUCKLEY'S COMPLETE EXTRA STRENGTH COUGH, COLD & FLU DAY (acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ̲U̲L̲C̲"""
69763,02245663,APO-TRIMEBUTINE (maléate de trimébutine 100 mg comprimé oral) APOTEX INC,maléate de trimébutine 100 mg comprimé oral,trimébutine,"mp_fr_description: ""TRIMEBUTINE (maléate de trimébutine 100 mg comprimé oral) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲TRIMEBUTINE (maléate de trimébutine 100 mg comprimé oral) AP̲O̲T̲E̲X̲ INC"""
69764,02245664,APO-TRIMEBUTINE (maléate de trimébutine 200 mg comprimé oral) APOTEX INC,maléate de trimébutine 200 mg comprimé oral,trimébutine,"mp_fr_description: ""TRIMEBUTINE (maléate de trimébutine 200 mg comprimé oral) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲TRIMEBUTINE (maléate de trimébutine 200 mg comprimé oral) AP̲O̲T̲E̲X̲ INC"""
76530,02279703,BUCKLEY'S COMPLETE (acétaminophène 325 mg par 5 mL et menthol 20 mg par 5 mL solution orale) HALEON CANADA ULC,acétaminophène 325 mg par 5 mL et menthol 20 mg par 5 mL solution orale,acétaminophène et menthol,"mp_fr_description: ""BUCKLEY'S COMPLETE (acétaminophène 325 mg par 5 mL et menthol 20 mg par 5 mL solution orale) T̲H̲E̲ ̲B̲U̲C̲K̲L̲E̲Y̲'̲S̲ ̲C̲O̲M̲P̲A̲N̲Y̲"" -> ""BUCKLEY'S COMPLETE (acétaminophène 325 mg par 5 mL et menthol 20 mg par 5 mL solution orale) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ̲U̲L̲C̲"""
77454,02289164,BUCKLEY'S CHEST CONGESTION (guaïfénésine 100 mg par 5 mL et menthol 10 mg par 5 mL sirop) HALEON CANADA ULC,guaïfénésine 100 mg par 5 mL et menthol 10 mg par 5 mL sirop,guaïfénésine et menthol,"mp_fr_description: ""BUCKLEY'S CHEST CONGESTION (guaïfénésine 100 mg par 5 mL et menthol 10 mg par 5 mL sirop) T̲H̲E̲ ̲B̲U̲C̲K̲L̲E̲Y̲'̲S̲ ̲C̲O̲M̲P̲A̲N̲Y̲"" -> ""BUCKLEY'S CHEST CONGESTION (guaïfénésine 100 mg par 5 mL et menthol 10 mg par 5 mL sirop) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ̲U̲L̲C̲"""
