ntp_code,ntp_formal_name,changes
"9000048","clindamycin (clindamycin hydrochloride) 150 mg oral capsule","ADDED"
"9000064","clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial","ADDED"
"9000065","clindamycin (clindamycin phosphate) 600 mg per 4 mL solution for injection vial","ADDED"
"9000067","clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial","ADDED"
"9000145","diazepam 20 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20180904"" -> ""20181001"""
"9000147","epinephrine 0.3 mg per 0.3 mL solution for injection syringe","ADDED"
"9000166","codeine phosphate 60 mg per 1 mL solution for injection ampoule","ntp_status_effective_time: ""20170728"" -> ""20180921"""
"9000198","epinephrine 0.15 mg per 0.3 mL solution for injection syringe","ADDED"
"9000238","procyclidine hydrochloride 2.5 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19851231"" -> ""20180830"""
"9000239","procyclidine hydrochloride 5 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19851231"" -> ""20180830"""
"9000280","morphine sulfate 10 mg per mL syrup","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19871231"" -> ""20180918"""
"9000377","clindamycin (clindamycin phosphate) 1 % cutaneous solution","ADDED"
"9000510","clindamycin (clindamycin phosphate) 20 mg per g vaginal cream","ADDED"
"9000562","clindamycin (clindamycin hydrochloride) 300 mg oral capsule","ADDED"
"9000819","ibuprofen 40 mg per mL oral suspension","ntp_status_effective_time: ""20180904"" -> ""20181001"""
"9000965","ketorolac tromethamine 30 mg per mL solution for injection","ntp_status_effective_time: ""20180904"" -> ""20181001"""
"9001298","epinephrine 0.15 mg per 0.3 mL solution for injection 0.3 mL syringe","DELETED"
"9001299","epinephrine 0.3 mg per 0.3 mL solution for injection 0.3 mL syringe","DELETED"
"9001409","clindamycin (clindamycin phosphate) 600 mg per 50 mL solution for injection bag","ADDED"
"9001410","clindamycin (clindamycin phosphate) 900 mg per 50 mL solution for injection bag","ADDED"
"9001497","bismuth dipropylacetate 135 mg suppository","ADDED"
"9001549","mercaptopurine 50 mg oral tablet","ADDED"
"9001554","clioquinol 3 % and hydrocortisone 1 % cutaneous cream","ADDED"
