drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"99008","134","SOLUTION","ADDED","02500396"
"98976","85","TABLET","ADDED","02500043"
"98993","98","SPRAY","ADDED","02500221"
"50960","134","SOLUTION","ADDED","02231593"
"99034","98","SPRAY","ADDED","02500671"
"98973","5","CAPSULE","ADDED","02500019"
"98960","126","POWDER FOR SUSPENSION","ADDED","02499894"
"98952","134","SOLUTION","ADDED","02499800"
"98966","85","TABLET","ADDED","02499959"
"99026","134","SOLUTION","ADDED","02500590"
"99012","98","SPRAY","ADDED","02500442"
"98987","85","TABLET","ADDED","02500167"
"67435","34","LIQUID","REMOVED","02243517"
"99034","134","SOLUTION","ADDED","02500671"
"98943","134","SOLUTION","ADDED","02499711"
"99010","98","SPRAY","ADDED","02500426"
"98996","105","WIPE","ADDED","02500256"
"98950","134","SOLUTION","ADDED","02499789"
"98975","85","TABLET","ADDED","02500035"
"98493","9","CREAM","ADDED","02494965"
"50960","34","LIQUID","REMOVED","02231593"
"99048","98","SPRAY","ADDED","02500825"
"98959","105","WIPE","ADDED","02499886"
"98926","85","TABLET","ADDED","02499525"
"98964","134","SOLUTION","ADDED","02499932"
"98995","167","FILM, SOLUBLE","ADDED","02500264"
"98935","85","TABLET","ADDED","02499622"
"99033","85","TABLET","ADDED","02500663"
"98967","36","LOTION","ADDED","02499967"
"98999","167","FILM, SOLUBLE","ADDED","02500299"
"99010","134","SOLUTION","ADDED","02500426"
"67435","134","SOLUTION","ADDED","02243517"
"98989","5","CAPSULE","ADDED","02500183"
"98974","134","SOLUTION","ADDED","02500027"
"99056","134","SOLUTION","ADDED","02500906"
"99018","134","SOLUTION","ADDED","02500507"
"99015","5","CAPSULE","ADDED","02500477"
"99027","114","GEL","ADDED","02500604"
"99048","134","SOLUTION","ADDED","02500825"
"98309","76","STICK","ADDED","02493128"
"98964","98","SPRAY","ADDED","02499932"
"99054","5","CAPSULE","ADDED","02500922"
"98977","134","SOLUTION","ADDED","02500051"
"98963","134","SOLUTION","ADDED","02499924"
"98958","134","SOLUTION","ADDED","02499878"
"98953","79","SUSPENSION","ADDED","02499819"
"98982","85","TABLET","ADDED","02500116"
"99031","134","SOLUTION","ADDED","02500647"
"97985","134","SOLUTION","ADDED","02489775"
"99044","98","SPRAY","ADDED","02500779"
"99061","134","SOLUTION","ADDED","02500957"
"81996","34","LIQUID","REMOVED","02334283"
"98962","134","SOLUTION","ADDED","02499916"
"99035","98","SPRAY","ADDED","02500698"
"98949","134","SOLUTION","ADDED","02499770"
"78416","98","SPRAY","ADDED","02298864"
"65845","34","LIQUID","REMOVED","02242167"
"99032","134","SOLUTION","ADDED","02500655"
"99009","98","SPRAY","ADDED","02500418"
"99038","134","SOLUTION","ADDED","02500736"
"98986","85","TABLET","ADDED","02500159"
"98985","85","TABLET","ADDED","02500140"
"98958","98","SPRAY","ADDED","02499878"
"98791","114","GEL","ADDED","02498138"
"98927","85","TABLET","ADDED","02499533"
"98951","134","SOLUTION","ADDED","02499797"
"99061","98","SPRAY","ADDED","02500957"
"99050","98","SPRAY","ADDED","02500841"
"98946","98","SPRAY","ADDED","02499754"
"99044","134","SOLUTION","ADDED","02500779"
"99022","98","SPRAY","ADDED","02500558"
"99043","134","SOLUTION","ADDED","02500787"
"98961","85","TABLET","ADDED","02499908"
"78114","34","LIQUID","REMOVED","02295806"
"98936","85","TABLET","ADDED","02499630"
"98984","85","TABLET","ADDED","02500132"
"99035","134","SOLUTION","ADDED","02500698"
"78416","134","SOLUTION","ADDED","02298864"
"98947","175","FOAM","ADDED","02499762"
"98968","98","SPRAY","ADDED","02499975"
"99009","134","SOLUTION","ADDED","02500418"
"61030","34","LIQUID","REMOVED","02237685"
"99055","114","GEL","ADDED","02500892"
"98978","134","SOLUTION","ADDED","02500078"
"99036","134","SOLUTION","ADDED","02500701"
"99051","98","SPRAY","ADDED","02500868"
"65845","134","SOLUTION","ADDED","02242167"
"81996","134","SOLUTION","ADDED","02334283"
"98983","134","SOLUTION","ADDED","02500124"
"98618","36","LOTION","ADDED","02496291"
"98972","134","SOLUTION","ADDED","02500000"
"99000","167","FILM, SOLUBLE","ADDED","02500302"
"99023","114","GEL","ADDED","02500566"
"98971","5","CAPSULE","ADDED","02499991"
"98990","19","EMULSION","ADDED","02500191"
"98994","98","SPRAY","ADDED","02500248"
"98957","164","SPRAY, BAG-ON-VALVE","ADDED","02499851"
"98981","85","TABLET","ADDED","02500108"
"99037","134","SOLUTION","ADDED","02500728"
"98988","85","TABLET","ADDED","02500175"
"61030","134","SOLUTION","ADDED","02237685"
"98997","167","FILM, SOLUBLE","ADDED","02500272"
"98980","85","TABLET","ADDED","02500094"
"99058","134","SOLUTION","ADDED","02500930"
"99024","134","SOLUTION","ADDED","02500574"
"78416","34","LIQUID","REMOVED","02298864"
"78114","134","SOLUTION","ADDED","02295806"
"98925","132","TABLET (ORALLY DISINTEGRATING)","ADDED","02499517"
"98972","98","SPRAY","ADDED","02500000"
"98991","5","CAPSULE","ADDED","02500205"
"99016","105","WIPE","ADDED","02500485"
"98944","134","SOLUTION","ADDED","02499738"
"98992","85","TABLET","ADDED","02500213"
"98965","85","TABLET","ADDED","02499940"
"99025","85","TABLET","ADDED","02500582"
"99021","98","SPRAY","ADDED","02500531"
"99026","98","SPRAY","ADDED","02500590"
"99007","36","LOTION","ADDED","02500388"
"99029","98","SPRAY","ADDED","02500620"
"98998","167","FILM, SOLUBLE","ADDED","02500280"
"99002","134","SOLUTION","ADDED","02500329"
