ntp_code,ntp_formal_name,ntp_fr_description,changes
9000578,hydrocortisone 100 mg per 60 mL rectal liquid,hydrocortisone 100 mg par 60 mL liquide rectal,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19951231"" -> ""20211210"""
9000880,diazepam 20 mg per 4 mL rectal gel tube,diazépam 20 mg par 4 mL gel rectal tube,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220601"" -> ""20000128"""
9000881,diazepam 2.5 mg per 0.5 mL rectal gel tube,"diazépam 2,5 mg par 0,5 mL gel rectal tube","ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220601"" -> ""20000128"""
9000883,diazepam 7.5 mg per 1.5 mL rectal gel tube,"diazépam 7,5 mg par 1,5 mL gel rectal tube","ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220601"" -> ""20000128"""
9001703,phenazopyridine hydrochloride 100 mg oral tablet,chlorhydrate de phénazopyridine 100 mg comprimé oral,"ntp_status_effective_time: ""20210713"" -> ""20221024"""
9001766,oxtriphylline 100 mg per 5 mL oral solution,oxtriphylline 100 mg par 5 mL solution orale,"ntp_status_effective_time: ""20170724"" -> ""20221020"""
9002573,gemfibrozil 300 mg oral capsule,gemfibrozil 300 mg capsule orale,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20000229"" -> ""20221027"""
9003646,brompheniramine maleate 2 mg per 5 mL and guaifenesin 100 mg per 5 mL and hydrocodone bitartrate 1.8 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup,"maléate de bromphéniramine 2 mg par 5 mL et guaïfénésine 100 mg par 5 mL et bitartrate d'hydrocodone 1,8 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20010906"" -> ""20211231"""
9003653,brompheniramine maleate 2 mg per 5 mL and codeine phosphate 10 mg per 5 mL and guaifenesin 100 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup,maléate de bromphéniramine 2 mg par 5 mL et phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et chlorhydrate de phényléphrine 5 mg par 5 mL sirop,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20010928"" -> ""20211231"""
9003750,chlorhexidine gluconate 2 % lotion,gluconate de chlorhexidine 2 % lotion,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20020909"" -> ""20210719"""
9003775,hydroquinone 4 % cutaneous gel,hydroquinone 4 % gel cutané,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220929"" -> ""20030113"""
9010502,mesalazine 800 mg gastro-resistant tablet,mésalazine 800 mg comprimé gastrorésistant,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20210127"" -> ""20050613"""
9012457,orciprenaline sulfate 10 mg per 5 mL syrup,sulfate d'orciprénaline 10 mg par 5 mL sirop,"ntp_status_effective_time: ""20200724"" -> ""20221014"""
9013539,coal tar 2 % cutaneous solution,goudron de houille 2 % solution pour application cutanée,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20180206"" -> ""20220202"""
9013891,onabotulinumtoxinA 100 unit per vial powder for solution for injection,onabotulinumtoxineA 100 unité par fiole poudre pour solution injectable,ADDED
9013911,interferon alfa-2b 10000000 unit per vial powder for solution for injection with diluent solution,interféron alfa-2b 10000000 unité par fiole poudre pour solution injectable avec solution diluante,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19970312"" -> ""20211110"""
9014770,abrocitinib 100 mg oral tablet,abrocitinib 100 mg comprimé oral,ADDED
9014771,abrocitinib 200 mg oral tablet,abrocitinib 200 mg comprimé oral,ADDED
9014772,abrocitinib 50 mg oral tablet,abrocitinib 50 mg comprimé oral,ADDED
9014773,avalglucosidase alfa 100 mg per vial powder for solution for injection,avalglucosidase alfa 100 mg par fiole poudre pour solution injectable,ADDED
9014774,capmatinib (capmatinib hydrochloride) 150 mg oral tablet,capmatinib (chlorhydrate de capmatinib) 150 mg comprimé oral,ADDED
9014775,capmatinib (capmatinib hydrochloride) 200 mg oral tablet,capmatinib (chlorhydrate de capmatinib) 200 mg comprimé oral,ADDED
9014777,docusate sodium 283 mg per 5 mL rectal liquid,docusate sodique 283 mg par 5 mL liquide rectal,ADDED
