drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"102594","134","SOLUTION","ADDED","02537206"
"102578","134","SOLUTION","ADDED","02537079"
"102102","59","SHAMPOO","ADDED","02531933"
"91280","85","TABLET","ADDED","02428326"
"91279","85","TABLET","ADDED","02428318"
"102588","56","POWDER FOR SOLUTION","ADDED","02537168"
"102089","85","TABLET","ADDED","02531798"
"102081","134","SOLUTION","ADDED","02531704"
"102555","85","TABLET","ADDED","02536811"
"102621","134","SOLUTION","ADDED","02537508"
"102109","59","SHAMPOO","ADDED","02532026"
"102090","85","TABLET","ADDED","02531801"
"102094","105","WIPE","ADDED","02531852"
"102547","134","SOLUTION","ADDED","02536757"
"102604","134","SOLUTION","ADDED","02537311"
"102579","53","GRANULES","ADDED","02537087"
"102622","134","SOLUTION","ADDED","02537516"
"102581","134","SOLUTION","ADDED","02537109"
"102592","85","TABLET","ADDED","02537184"
"102573","141","CAPSULE (EXTENDED RELEASE)","ADDED","02537028"
"102552","56","POWDER FOR SOLUTION","ADDED","02536773"
"102563","5","CAPSULE","ADDED","02536900"
"102560","56","POWDER FOR SOLUTION","ADDED","02536870"
"96093","134","SOLUTION","ADDED","02471744"
"102541","134","SOLUTION","ADDED","02536668"
"102572","141","CAPSULE (EXTENDED RELEASE)","ADDED","02537001"
"102567","141","CAPSULE (EXTENDED RELEASE)","ADDED","02536943"
"102580","134","SOLUTION","ADDED","02537095"
"102559","56","POWDER FOR SOLUTION","ADDED","02536862"
"102624","9","CREAM","ADDED","02537532"
"102598","134","SOLUTION","ADDED","02537257"
"102569","141","CAPSULE (EXTENDED RELEASE)","ADDED","02536978"
"102614","85","TABLET","ADDED","02537427"
"102570","141","CAPSULE (EXTENDED RELEASE)","ADDED","02536986"
"96093","34","LIQUID","REMOVED","02471744"
"102593","85","TABLET","ADDED","02537192"
"102595","134","SOLUTION","ADDED","02537214"
"102574","141","CAPSULE (EXTENDED RELEASE)","ADDED","02537036"
"102564","5","CAPSULE","ADDED","02536919"
"102556","85","TABLET","ADDED","02536838"
"102551","85","TABLET","ADDED","02536765"
"102591","56","POWDER FOR SOLUTION","ADDED","02537176"
"102562","5","CAPSULE","ADDED","02536897"
"102568","141","CAPSULE (EXTENDED RELEASE)","ADDED","02536951"
"102571","141","CAPSULE (EXTENDED RELEASE)","ADDED","02536994"
"102603","134","SOLUTION","ADDED","02537303"
"102554","85","TABLET","ADDED","02536803"
"102104","59","SHAMPOO","ADDED","02531968"
"102566","134","SOLUTION","ADDED","02536935"
