ntp_code,ntp_formal_name,changes
"9013310","leuprolide acetate 7.5 mg per syringe powder for prolonged-release solution for injection with diluent solution syringe","ADDED"
"9013831","oxcarbazepine 300 mg per 5 mL oral suspension","ADDED"
"9013308","leuprolide acetate 30 mg powder for prolonged-release suspension for injection with diluent solution per syringe","ADDED"
"9013307","leuprolide acetate 30 mg per syringe powder for prolonged-release solution for injection with diluent solution syringe","ADDED"
"9002181","desmopressin acetate 10 mcg per actuation nasal spray","ADDED"
"9013839","sodium thiosulfate 2500 mg per 10 mL solution for injection vial","ADDED"
"9013779","cetylpyridinium chloride 0.05 % mouthwash","ADDED"
"9005294","desmopressin (desmopressin acetate) 25 mcg orodispersible tablet","ADDED"
"9004224","desmopressin (desmopressin acetate) 120 mcg orodispersible tablet","ADDED"
"9004254","brompheniramine maleate 4 mg per 5 mL and dextromethorphan hydrobromide 20 mg per 5 mL and phenylephrine hydrochloride 10 mg per 5 mL oral solution","ADDED"
"9013817","dextromethorphan hydrobromide 15 mg per 15 mL and doxylamine succinate 6.25 mg per 15 mL syrup","ADDED"
"9001939","diphenhydramine hydrochloride 50 mg oral tablet","ADDED"
"9001841","diphenhydramine hydrochloride 25 mg oral tablet","ADDED"
"9001882","diphenhydramine hydrochloride 50 mg oral capsule","ADDED"
"9013303","leuprolide acetate 11.25 mg powder for prolonged-release suspension for injection with diluent solution per syringe","ADDED"
"9005596","pyrithione zinc 0.5 % shampoo","ADDED"
"9013792","aloe 0.02 g per mL and benzoin 0.1 g per mL and myroxylon balsamum 0.04 g per mL and storax 0.08 g per mL inhalation solution","ADDED"
"9009620","furosemide 40 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20190301"" -> ""20190401"""
"9013838","sodium citrate 450 mg per 5 mL and sodium lauryl sulfoacetate 45 mg per 5 mL and sorbitol 3125 mg per 5 mL rectal solution","ADDED"
"9013309","leuprolide acetate 45 mg per syringe powder for prolonged-release suspension for injection with diluent solution syringe","ADDED"
"9013814","dequalinium chloride 0.5 % oromucosal solution","ADDED"
"9005685","diphenhydramine hydrochloride 50 mg per 30 mL oral solution","ADDED"
"9013836","polyvinyl alcohol 0.5% and povidone 0.6% ophthalmic drops","ADDED"
"9013811","choriogonadotropin alfa 250 mcg per 0.5 mL solution for injection pen","ADDED"
"9013829","methylene blue 10 mg per mL oral solution","ADDED"
"9010882","nitroglycerin 500 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20190301"" -> ""20190401"""
"9005707","deferiprone 1000 mg oral tablet","ADDED"
"9013794","amphetamine mixed salts 10 mg prolonged-release oral capsule","ADDED"
"9004225","desmopressin (desmopressin acetate) 60 mcg orodispersible tablet","ADDED"
"9013311","leuprolide acetate 7.5 mg powder for prolonged-release suspension for injection with diluent solution per syringe","ADDED"
"9002356","diphenhydramine hydrochloride 12.5 mg per 5 mL oral solution","ADDED"
"9012848","ofatumumab 1000 mg per 50 mL solution for injection vial","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20120813"" -> ""20190301"""
"9005673","cetylpyridinium chloride 0.07 % mouthwash","ADDED"
"9013795","amphetamine mixed salts 15 mg prolonged-release oral capsule","ADDED"
"9013796","amphetamine mixed salts 20 mg prolonged-release oral capsule","ADDED"
"9013837","pyrithione zinc 0.25 % cutaneous spray","ADDED"
"9003335","desmopressin acetate 150 mcg per actuation nasal spray","ADDED"
"9013801","brompheniramine maleate 4 mg per 5 mL and phenylephrine hydrochloride 10 mg per 5 mL oral solution","ADDED"
"9003708","oxcarbazepine 600 mg oral tablet","ADDED"
"9013197","leuprolide acetate 5 mg per mL solution for injection 2.8 mL vial","ADDED"
"9013822","iron (iron dextran) 100 mg per 2 mL solution for injection vial","ADDED"
"9003168","permethrin 5 % lotion","ADDED"
"9013820","gentian violet 1 % cutaneous solution","ADDED"
"9005130","ensulizole 3 % cutaneous emulsion","ntp_status_effective_time: ""20190301"" -> ""20190401"""
"9000331","morphine sulfate 2 mg per 1 mL solution for injection ampoule","ntp_status_effective_time: ""20181003"" -> ""20190304"""
"9013617","sodium thiosulfate 12500 mg per 50 mL solution for injection vial","ADDED"
"9013812","choriogonadotropin alfa 250 mcg per 0.5 mL solution for injection syringe","ADDED"
"9003730","diphenhydramine hydrochloride 6.25 mg per 5 mL syrup","ADDED"
"9002782","desmopressin acetate 0.2 mg oral tablet","ADDED"
"9012686","diphenhydramine hydrochloride 50 mg per 1 mL solution for injection vial","ADDED"
"9003707","oxcarbazepine 300 mg oral tablet","ADDED"
"9013579","methylene blue 50 mg per 5 mL solution for injection vial","ADDED"
"9005609","desmopressin (desmopressin acetate) 50 mcg orodispersible tablet","ADDED"
"9003321","simethicone 180 mg oral capsule","ADDED"
"9010880","nitroglycerin 100 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20190301"" -> ""20190401"""
"9001915","pyrithione zinc 2 % shampoo","ADDED"
