tm_code,tm_formal_name,changes
"8001283","isotretinoin","ADDED"
"8001313","cobicistat and elvitegravir and emtricitabine and tenofovir alafenamide","ADDED"
"8001242","adapalene","ADDED"
"8001264","efinaconazole","ADDED"
"8001255","danaparoid","ADDED"
"8001312","cobicistat and darunavir","ADDED"
"8001221","penicillin g benzathine","ADDED"
"8001253","cyclosporine","ADDED"
"8001286","lovastatin","ADDED"
"8001288","memantine","ADDED"
"8001270","fluocinonide","ADDED"
"8001294","nepafenac","ADDED"
"8001308","ursodiol","ADDED"
"8001044","acetaminophen","ADDED"
"8000917","estradiol and norethindrone","ADDED"
"8001306","ticagrelor","ADDED"
"8001271","fluvastatin","ADDED"
"8001298","paliperidone","ADDED"
"8001314","cobicistat and elvitegravir and emtricitabine and tenofovir disoproxil","ADDED"
"8001297","oseltamivir","ADDED"
"8001254","dalteparin","ADDED"
"8001267","etidronate","ADDED"
"8000907","amoxicillin and clarithromycin and lansoprazole","ADDED"
"8001260","desonide","ADDED"
"8001287","lurasidone","ADDED"
"8001302","prochlorperazine","ADDED"
"8001301","primidone","ADDED"
"8001199","entecavir","ADDED"
"8001243","alirocumab","ADDED"
"8001133","defibrotide","ADDED"
"8001285","loteprednol","ADDED"
"8000983","adapalene and benzoyl peroxide","ADDED"
"8001258","delavirdine","ADDED"
"8001241","adalimumab","ADDED"
"8001273","guanfacine","ADDED"
"8001250","clomipramine","ADDED"
"8001300","pinaverium","ADDED"
"8001247","buspirone","ADDED"
"8001261","desoximetasone","ADDED"
"8001179","ceftazidime","ADDED"
"8000806","acetylsalicylic acid and caffeine and codeine","ADDED"
"8001196","emtricitabine and rilpivirine and tenofovir disoproxil","ADDED"
"8001263","doxepin","ADDED"
"8001293","nadroparin","ADDED"
"8001246","bezafibrate","ADDED"
"8001272","fluvoxamine","ADDED"
"8001275","infliximab","ADDED"
