drug_code,mp_code,mp_formal_name,mp_fr_description,changes
933,00029149,FUNGIZONE (amphotericin B 50 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH,FUNGIZONE (amphotéricine B 50 mg par fiole poudre pour solution injectable) CHEPLAPHARM ARZNEIMITTEL GMBH,ADDED
1668,00266507,ADASEPT LIQ 0.5% (triclosan 0.5 % cutaneous liquid) ODAN LABORATORIES LTD,"ADASEPT LIQ 0.5% (triclosan 0,5 % liquide cutané) ODAN LABORATORIES LTD",ADDED
1905,00261998,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 84 mg per mL solution for injection) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 84 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
2527,00037869,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (potassium chloride 149 mg per mL solution for injection) PFIZER CANADA ULC,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (chlorure de potassium 149 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
3394,00402206,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (potassium chloride 20 meq per 10 mL solution for injection) OMEGA LABORATORIES LIMITED,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (chlorure de potassium 20 meq par 10 mL solution injectable) OMEGA LABORATORIES LIMITED,ADDED
3837,00038083,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 45 mmol per 50 mL solution for injection syringe) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 45 mmol par 50 mL solution injectable seringue) PFIZER CANADA ULC,ADDED
5197,00587702,APO-HALOPERIDOL LIQ 2MG/ML (haloperidol 2 mg per mL oral solution) APOTEX INC,APO-HALOPERIDOL LIQ 2MG/ML (halopéridol 2 mg par mL solution orale) APOTEX INC,"Health_Canada_product_name: ""APO HALOPERIDOL LIQ 2MG/ML"" -> ""APO-HALOPERIDOL LIQ 2MG/ML""
mp_formal_name: ""APO ̲HALOPERIDOL LIQ 2MG/ML (haloperidol 2 mg per mL oral solution) APOTEX INC"" -> ""APO-̲HALOPERIDOL LIQ 2MG/ML (haloperidol 2 mg per mL oral solution) APOTEX INC""
mp_fr_description: ""APO ̲HALOPERIDOL LIQ 2MG/ML (halopéridol 2 mg par mL solution orale) APOTEX INC"" -> ""APO-̲HALOPERIDOL LIQ 2MG/ML (halopéridol 2 mg par mL solution orale) APOTEX INC""
mp_status_effective_time: ""20170804"" -> ""20190504"""
6757,00675962,STATEX TABLETS 50MG (morphine sulfate 50 mg oral tablet) PALADIN LABS INC.,STATEX TABLETS 50MG (sulfate de morphine 50 mg comprimé oral) PALADIN LABS INC.,DELETED
6775,00691623,BICARBONATE CONCENTRATE D17000 (sodium bicarbonate 81.3 g per l solution for haemodialysis) BAXTER CORPORATION,"BICARBONATE CONCENTRATE D17000 (bicarbonate de sodium 81,3 g par l solution pour hémodialyse) BAXTER CORPORATION",ADDED
8119,00711306,POTASSIUM PHOSPHATE MONOBASIC INJECTION (phosphorus (potassium phosphate monobasic) 12.9 mmol per 10 mL and potassium (potassium phosphate monobasic) 12.9 mmol per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,"PHOSPHATE DE POTASSIUM MONOBASIQUE INJECTION (phosphore (phosphate de potassium monobasique) 12,9 mmol par 10 mL et potassium (phosphate de potassium monobasique) 12,9 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","mp_formal_name: ""PH̲O̲S̲P̲H̲A̲T̲E̲ ̲D̲E̲ ̲P̲O̲T̲A̲S̲S̲I̲U̲M̲ ̲M̲O̲N̲O̲B̲A̲S̲I̲C̲ ̲I̲N̲J̲ (phosphorus (potassium phosphate monobasic) 12.9 mmol per 10 mL and potassium (potassium phosphate monobasic) 12.9 mmol per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED"" -> ""PO̲T̲A̲S̲S̲I̲U̲M̲ ̲P̲H̲O̲S̲P̲H̲A̲T̲E̲ ̲M̲O̲N̲O̲B̲A̲S̲I̲C̲ ̲I̲N̲J̲E̲C̲T̲I̲O̲N̲ (phosphorus (potassium phosphate monobasic) 12.9 mmol per 10 mL and potassium (potassium phosphate monobasic) 12.9 mmol per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED""
mp_fr_description: ""PHOSPHATE DE POTASSIUM MONOBASIC̲ ̲I̲N̲J̲ (phosphore (phosphate de potassium monobasique) 12,9 mmol par 10 mL et potassium (phosphate de potassium monobasique) 12,9 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED"" -> ""PHOSPHATE DE POTASSIUM MONOBASIQ̲U̲E̲ ̲I̲N̲J̲E̲C̲T̲I̲O̲N̲ (phosphore (phosphate de potassium monobasique) 12,9 mmol par 10 mL et potassium (phosphate de potassium monobasique) 12,9 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED"""
8350,00261971,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 5 mmol per 10 mL solution for injection syringe) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 5 mmol par 10 mL solution injectable seringue) PFIZER CANADA ULC,ADDED
9908,00828866,CEPHALEXIN-500 (cephalexin (cephalexin monohydrate) 500 mg oral tablet) PRO DOC LIMITEE,CEPHALEXIN-500 (céphalexine (monohydrate de céphalexine) 500 mg comprimé oral) PRO DOC LIMITEE,DELETED
9919,00789720,ODAN-PROCHLORPERAZINE (prochlorperazine 10 mg suppository) ODAN LABORATORIES LTD,ODAN-PROCHLORPERAZINE (prochlorpérazine 10 mg suppositoire) ODAN LABORATORIES LTD,"Health_Canada_product_name: ""SANDOZ PROCHLORPERAZINE"" -> ""ODAN-PROCHLORPERAZINE""
mp_formal_name: ""S̲A̲N̲D̲O̲Z̲ ̲PROCHLORPERAZINE (prochlorperazine 10 mg suppository) S̲A̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D"" -> ""O̲D̲A̲N̲-̲PROCHLORPERAZINE (prochlorperazine 10 mg suppository) O̲D̲A̲N̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲T̲D""
mp_fr_description: ""S̲A̲N̲D̲O̲Z̲ ̲PROCHLORPERAZINE (prochlorpérazine 10 mg suppositoire) S̲A̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D"" -> ""O̲D̲A̲N̲-̲PROCHLORPERAZINE (prochlorpérazine 10 mg suppositoire) O̲D̲A̲N̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲T̲D"""
10509,00804789,POTASSIUM PHOSPHATES (phosphorus (potassium phosphate dibasic and potassium phosphate monobasic) 30 mmol per 10 mL and potassium (potassium phosphate dibasic and potassium phosphate monobasic) 44 mmol per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,POTASSIUM PHOSPHATES (phosphore (phosphate de potassium dibasique et phosphate de potassium monobasique) 30 mmol par 10 mL et potassium (phosphate de potassium dibasique et phosphate de potassium monobasique) 44 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED,ADDED
