ntp_code,ntp_formal_name,changes
"9003056","penicillin g (penicillin g sodium) 5000000 unit per vial powder for solution for injection","DELETED"
"9006562","ethinyl estradiol 35 mcg per 24 hours and norelgestromin 20 mcg per 24 hours transdermal patch","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9006272","ranitidine (ranitidine hydrochloride) 100 mg per 2 mL solution for injection vial","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9003055","penicillin g (penicillin g sodium) 1000000 unit per vial powder for solution for injection","DELETED"
"9005025","diphenhydramine hydrochloride 2 % cutaneous spray","DELETED"
"9000187","hydrocortisone 2.5 % cutaneous cream","ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20170914"" -> ""19831231"""
"9012961","dobutamine (dobutamine hydrochloride) 5000 mg per 20 mL solution for injection vial","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9002341","benzalkonium chloride 0.2 % and coal tar 4.25 % and salicylic acid 2 % shampoo","DELETED"
"9001377","betamethasone valerate 0.12 % cutaneous foam","DELETED"
"9006198","penicillin v potassium 300 mg per 5 mL powder for oral solution","DELETED"
"9013926","mineral oil light 100 % liquid","ADDED"
"dfc0f04b8d7bfad9424f3daba229634b","pasireotide (pasireotide pamoate) 30 mg per vial kit","ADDED"
"9001396","clobetasol propionate 0.05 % cutaneous foam","DELETED"
"9005990","canagliflozin 50 mg and metformin hydrochloride 850 mg oral tablet","DELETED"
"9000145","diazepam 20 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9013602","pyrithione zinc 0.95 % shampoo","ADDED"
"9002025","hydrochlorothiazide 25 mg and methyldopa 250 mg oral tablet","ntp_status_effective_time: ""20170804"" -> ""20190504"""
"9013297","heparin sodium 1000 unit per 10 mL irrigation solution vial","ADDED"
"9012685","penicillin g benzathine 1200000 unit per 2 mL suspension for injection syringe","DELETED"
"9009620","furosemide 40 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"313ede8803e69883ed9213672e78a407","pasireotide (pasireotide pamoate) 10 mg per vial kit","ADDED"
"9010882","nitroglycerin 500 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9004883","acetylsalicylic acid 500 mg and caffeine 32 mg oral tablet","DELETED"
"9000417","diazepam 1 mg per mL oral solution","DELETED"
"c40ffb78973d7d5a522d7ba33e8eeb75","dornase alfa 2.5 mg per 2.5 mL inhalation solution unit dose vial","ADDED"
"9000759","valproic acid (sodium valproate) 250 mg per 5 mL syrup","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9008377","chlorthalidone 100 mg oral tablet","ntp_status_effective_time: ""20170804"" -> ""20190405"""
"9006205","penicillin v potassium 125 mg per 5 mL powder for oral solution","DELETED"
"9000413","dexamethasone 0.5 mg per 5 mL oral liquid","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9002393","trimebutine maleate 200 mg oral tablet","ntp_status_effective_time: ""19911231"" -> ""20021021"""
"9009384","ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet with ethinyl estradiol 100 mcg oral tablet","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9002024","hydrochlorothiazide 15 mg and methyldopa 250 mg oral tablet","ntp_status_effective_time: ""20170804"" -> ""20190504"""
"9013925","methotrexate (methotrexate sodium) 25 mg per mL solution for injection 40 mL vial","ADDED"
"9012962","dornase alfa 2.5 mg per 2.5 mL inhalation solution ampoule","DELETED"
"9002933","dextromethorphan hydrobromide 7.5 mg per 5 mL syrup","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9012954","denosumab 204 mg per 1.7 mL solution for injection syringe","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9013032","alprostadil 20 mcg per vial powder for solution for injection","ADDED"
"9010880","nitroglycerin 100 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9005130","ensulizole 3 % cutaneous emulsion","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9006206","penicillin v potassium 300 mg oral tablet","DELETED"
"9005987","canagliflozin 150 mg and metformin hydrochloride 850 mg oral tablet","DELETED"
"9000965","ketorolac tromethamine 30 mg per mL solution for injection","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9000819","ibuprofen 40 mg per mL oral suspension","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9009350","estradiol 0.1 % transdermal gel","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9006236","digoxin 1 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"126bdf1114767901a893f4587259e1d5","nilotinib (nilotinib hydrochloride) 50 mg oral capsule","ADDED"
"9000397","acetaminophen 500 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet","ntp_status_effective_time: ""20170705"" -> ""20190617"""
"9004569","dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 200 mg per 5 mL and menthol 15 mg per 5 mL oral solution","ntp_status_effective_time: ""20190601"" -> ""20190701"""
"9003054","penicillin g (penicillin g sodium) 10000000 unit per vial powder for solution for injection","DELETED"
"9013924","methotrexate (methotrexate sodium) 25 mg per mL solution for injection 20 mL vial","ADDED"
