tm_code,tm_formal_name,tm_status,tm_status_effective_time
"8000782","meperidine","Active","19441231"
"24c7aa710b484c1365ebb25626b17026","propylthiouracil","Active","19451231"
"8000001","levothyroxine","Active","19511230"
"8000004","phenytoin sodium","Active","19511231"
"8000795","acetylsalicylic acid","Active","19511231"
"d781d1c5a3bd6ac69b8fb9a8d48b94f5","tropicamide","Active","19511231"
"8001375","dimenhydrinate","Active","19511231"
"8001305","thiamazole","Active","19511231"
"18993771107d53cf4bcd9a74041ea284","bacitracin","Active","19511231"
"8000003","epinephrine","Active","19511231"
"8000005","phenytoin (base)","Active","19521231"
"8000006","testosterone","Active","19531231"
"8000008","hydrocortisone","Active","19541231"
"8000009","hydroxyzine","Active","19561231"
"8000010","methylphenidate","Active","19561231"
"8000013","warfarin","Active","19571231"
"8000778","hydrocodone and phenyltoloxamine","Active","19571231"
"8001232","spiramycin","Active","19571231"
"8001317","acenocoumarol","Active","19571231"
"8000799","phenobarbital","Active","19571231"
"8000012","hydroxychloroquine","Active","19571231"
"8001091","chlorambucil","Active","19571231"
"8001143","methotrimeprazine","Active","19581231"
"8000800","bisacodyl","Active","19581231"
"9d1066f389269a0a6e4476f38b5d4f98","pilocarpine","Active","19591231"
"8001349","chloramphenicol","Active","19591231"
"6eb58c88a93b2ee6d732fc965f254c23","trimeprazine","Active","19591231"
"8000015","spironolactone","Active","19591231"
"8000014","prednisone","Active","19591231"
"8000802","hydrochlorothiazide and spironolactone","Active","19601231"
"8001289","methylprednisolone","Active","19601231"
"8000018","medroxyprogesterone","Active","19601231"
"8001291","methylprednisolone acetate","Active","19601231"
"79bd4264468da23a4d0d6aee24be6cc1","ethosuximide","Active","19601231"
"8001044","acetaminophen","Active","19611231"
"8001351","chlordiazepoxide and clidinium","Active","19611231"
"8000020","norethindrone","Active","19611231"
"8000021","conjugated estrogens","Active","19631231"
"4350c6f12999e24aaf67d3e110117d5a","lincomycin","Active","19641231"
"f71fab7d14f5ecd60246271de2477e93","melphalan","Active","19641231"
"8000023","acetaminophen and caffeine and codeine","Active","19641231"
"8000794","betamethasone acetate and betamethasone (base)","Active","19651231"
"8000026","nortriptyline","Active","19651231"
"8000024","amitriptyline","Active","19651231"
"8000030","triamcinolone acetonide","Active","19661231"
"db9ea1ead45841ee6e1af936f76ab1a9","mefenamic acid","Active","19661231"
"8001078","ephedrine","Active","19661231"
"8000027","azathioprine","Active","19661231"
"8000029","quinine sulfate","Active","19661231"
"8000028","dexamethasone (base)","Active","19661231"
"8001353","chlorpheniramine","Active","19671231"
"8001357","chlorpromazine","Active","19671231"
"8000031","hydrochlorothiazide","Active","19681231"
"8000804","ethacrynic acid","Active","19681231"
"8001352","chloroquine","Active","19681231"
"ffa3e1d58a06b6486ffb3613dd631317","periciazine","Active","19691231"
"8000032","carbamazepine","Active","19691231"
"d723442b794e5e9dec05caf29fc7d042","hypromellose","Active","19691231"
"8001173","betamethasone valerate and gentamicin","Active","19701231"
"8000036","clindamycin","Active","19701231"
"8000806","acetylsalicylic acid and caffeine and codeine","Active","19701231"
"8000037","erythromycin","Active","19701231"
"8000786","pentazocine","Active","19701231"
"8000038","metronidazole","Active","19701231"
"8001263","doxepin","Active","19701231"
"ea7f495cefba7491f13908563a21b501","proxymetacaine","Active","19711231"
"8000040","cephalexin","Active","19711231"
"8000041","lithium carbonate","Active","19711231"
"8001068","ampicillin","Active","19711231"
"8001201","ethambutol","Active","19721231"
"8000044","nitroglycerin","Active","19721231"
"bcc638a281de6083b8a49d5f7c0c6b9d","fluorometholone","Active","19721231"
"8000043","ibuprofen","Active","19721231"
"8000045","oxycodone","Active","19731231"
"8001250","clomipramine","Active","19731231"
"949e62025ac40bd66c8b7e617e0cb320","cortisone","Active","19731231"
"8001047","chlorpropamide","Active","19741231"
"8000047","colchicine","Active","19741231"
"8001401","miconazole","Active","19741231"
"8000049","ethinyl estradiol and norethindrone","Active","19741231"
"8001098","asparaginase","Active","19741231"
"8000046","allopurinol","Active","19741231"
"8000050","nitrofurantoin","Active","19741231"
"ffe6975dfb50a9b91ba8cf8d602ccf5c","silver sulfadiazine","Active","19741231"
"8001181","colistin","Active","19741231"
"8001400","metolazone","Active","19741231"
"8000048","diazepam","Active","19741231"
"738d8f8181cb831a537d65a3a2bd5159","thioguanine","Active","19741231"
"8000051","prednisolone","Active","19741231"
"8001374","dicyclomine","Active","19741231"
"8001362","cloxacillin","Active","19751231"
"8001048","tolbutamide","Active","19751231"
"8000811","docusate and sennosides","Active","19751231"
"8000791","betamethasone dipropionate","Active","19751231"
"8001388","imipramine","Active","19751231"
"8000055","folic acid","Active","19751231"
"d341e68588e7624be6bc5875c4dceb3c","halothane","Active","19751231"
"8000054","carbidopa and levodopa","Active","19751231"
"8000814","metronidazole and nystatin","Active","19761231"
"8001145","methyldopa","Active","19761231"
"f6e65d606759c0b60eec1e765090c69d","perphenazine","Active","19761231"
"ca6fe81847b1fb35880c7cfd683130d0","hyoscine","Active","19761231"
"8000813","chlorthalidone","Active","19761231"
"8000057","furosemide","Active","19761231"
"8000064","penicillin v","Active","19771231"
"8001301","primidone","Active","19771231"
"3d7fc82c6e113aaa21cc253eb8dce1b9","fluphenazine","Active","19771231"
"8000063","metoprolol","Active","19771231"
"8000059","acetaminophen and oxycodone","Active","19771231"
"8001342","benserazide and levodopa","Active","19771231"
"8001227","rifampin","Active","19771231"
"8000061","clonazepam","Active","19771231"
"8000066","baclofen","Active","19781231"
"8000072","valproic acid (valproate)","Active","19781231"
"8000817","alcohol anhydrous","Active","19781231"
"8000069","codeine","Active","19781231"
"8000067","benztropine","Active","19781231"
"8001307","tretinoin","Active","19781231"
"8000065","acetaminophen and codeine","Active","19781231"
"8000819","pindolol","Active","19781231"
"8000071","morphine","Active","19781231"
"8000073","amoxicillin","Active","19791231"
"8000823","phenylephrine","Active","19791231"
"8000078","nystatin","Active","19791231"
"8000080","sulfamethoxazole and trimethoprim","Active","19791231"
"8001368","dextromethorphan","Active","19791231"
"8000792","betamethasone valerate","Active","19791231"
"8001296","nicotinic acid","Active","19791231"
"8001094","theophylline","Active","19791231"
"8001295","nicotinamide","Active","19791231"
"8000081","timolol","Active","19791231"
"8000821","guaifenesin","Active","19791231"
"8000075","calcitriol","Active","19791231"
"8000079","oxazepam","Active","19791231"
"8000796","benzalkonium","Active","19801104"
"8000085","indomethacin","Active","19801231"
"8000084","haloperidol","Active","19801231"
"8001092","nitrazepam","Active","19801231"
"8000087","temazepam","Active","19801231"
"8dcf77fe8e419882186758a907c33d13","fluorescein","Active","19801231"
"8000824","minoxidil","Active","19801231"
