ntp_code,ntp_formal_name,ntp_fr_description,changes
9000329,metoclopramide hydrochloride 10 mg oral tablet,chlorhydrate de métoclopramide 10 mg comprimé oral,"ntp_status_effective_time: ""20171027"" -> ""20211029"""
9001191,risperidone 0.5 mg orodispersible tablet,"rispéridone 0,5 mg comprimé orodispersible","ntp_status_effective_time: ""20190131"" -> ""20211115"""
9001192,risperidone 1 mg orodispersible tablet,rispéridone 1 mg comprimé orodispersible,"ntp_status_effective_time: ""20190103"" -> ""20211115"""
9001193,risperidone 2 mg orodispersible tablet,rispéridone 2 mg comprimé orodispersible,"ntp_status_effective_time: ""20190103"" -> ""20211115"""
9001368,risperidone 3 mg orodispersible tablet,rispéridone 3 mg comprimé orodispersible,"ntp_status_effective_time: ""20190622"" -> ""20211115"""
9001369,risperidone 4 mg orodispersible tablet,rispéridone 4 mg comprimé orodispersible,"ntp_status_effective_time: ""20190622"" -> ""20211115"""
9001664,methylprednisolone (methylprednisolone sodium succinate) 500 mg per vial powder for solution for injection,méthylprednisolone (succinate sodique de méthylprednisolone) 500 mg par fiole poudre pour solution injectable,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20000301"" -> ""20211117"""
9001677,methylprednisolone (methylprednisolone sodium succinate) 1 g per vial powder for solution for injection,méthylprednisolone (succinate sodique de méthylprednisolone) 1 g par fiole poudre pour solution injectable,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20000301"" -> ""20211117"""
9001940,dipyridamole 25 mg oral tablet,dipyridamole 25 mg comprimé oral,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19901231"" -> ""20210925"""
9001941,dipyridamole 50 mg oral tablet,dipyridamole 50 mg comprimé oral,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19901231"" -> ""20210925"""
9002535,chloroxylenol 0.15 % and triclosan 0.15 % cutaneous gel,"chloroxylénol 0,15 % et triclosan 0,15 % gel cutané","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19931231"" -> ""20200729"""
9002836,levobunolol hydrochloride 0.5 % ophthalmic drops,"chlorhydrate de lévobunolol 0,5 % gouttes ophtalmiques","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19851231"" -> ""20200221"""
9003470,methylprednisolone (methylprednisolone sodium succinate) 40 mg per vial powder for solution for injection,méthylprednisolone (succinate sodique de méthylprednisolone) 40 mg par fiole poudre pour solution injectable,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20000301"" -> ""20211117"""
9013201,lidocaine hydrochloride 1 % cutaneous spray,chlorhydrate de lidocaïne 1 % vaporisation cutanée,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20100408"" -> ""20200731"""
9014447,buprenorphine (buprenorphine hydrochloride) 12 mg and naloxone (naloxone hydrochloride) 3 mg oromucosal film,buprénorphine (chlorhydrate de buprénorphine) 12 mg et naloxone (chlorhydrate de naloxone) 3 mg film buccale,"ntp_formal_name: ""buprenorphine (buprenorphine hydrochloride) 12 mg and naloxone (naloxone hydrochloride) 3 mg b̲u̲c̲c̲a̲l̲/̲s̲u̲b̲l̲i̲n̲g̲u̲al film"" -> ""buprenorphine (buprenorphine hydrochloride) 12 mg and naloxone (naloxone hydrochloride) 3 mg o̲r̲o̲m̲u̲c̲o̲s̲al film""
ntp_fr_description: ""buprénorphine (chlorhydrate de buprénorphine) 12 mg et naloxone (chlorhydrate de naloxone) 3 mg film bucco̲g̲i̲n̲g̲i̲v̲a̲l̲/̲s̲u̲b̲l̲i̲n̲g̲u̲a̲l̲"" -> ""buprénorphine (chlorhydrate de buprénorphine) 12 mg et naloxone (chlorhydrate de naloxone) 3 mg film bucca̲l̲e̲"""
9014448,buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride) 0.5 mg oromucosal film,"buprénorphine (chlorhydrate de buprénorphine) 2 mg et naloxone (chlorhydrate de naloxone) 0,5 mg film buccale","ntp_formal_name: ""buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride) 0.5 mg b̲u̲c̲c̲a̲l̲/̲s̲u̲b̲l̲i̲n̲g̲u̲al film"" -> ""buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride) 0.5 mg o̲r̲o̲m̲u̲c̲o̲s̲al film""
ntp_fr_description: ""buprénorphine (chlorhydrate de buprénorphine) 2 mg et naloxone (chlorhydrate de naloxone) 0,5 mg film bucco̲g̲i̲n̲g̲i̲v̲a̲l̲/̲s̲u̲b̲l̲i̲n̲g̲u̲a̲l̲"" -> ""buprénorphine (chlorhydrate de buprénorphine) 2 mg et naloxone (chlorhydrate de naloxone) 0,5 mg film bucca̲l̲e̲"""
