tm_code,tm_formal_name,tm_fr_description,changes
8002154,potassium phosphate dibasic and potassium phosphate monobasic,phosphate de potassium dibasique et phosphate de potassium monobasique,ADDED
8002282,fibrinogen human and thrombin human,fibrinogène humaine et thrombine humaine,ADDED
8002161,sodium bicarbonate,bicarbonate de sodium,ADDED
8001844,magnesium chloride,chlorure de magnésium,ADDED
8001615,chloroxylenol,chloroxylénol,ADDED
8002430,SARS-CoV-2 recombinant spike protein,protéine de spicule du SRAS-CoV-2 recombinante,DELETED
8000793,triamcinolone hexacetonide,hexacétonide de triamcinolone,"tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""19970120"" -> ""20180605"""
8002278,coagulation factor ii (human) and coagulation factor IX human and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s,facteur II de coagulation humain et facteur IX de coagulation humain et facteur VII de coagulation humain et facteur X de coagulation humain et protéine c et protéine s,ADDED
8001579,benzethonium,benzéthonium,ADDED
8002452,cytarabine and daunorubicin,cytarabine et daunorubicine,ADDED
8002257,enasidenib,énasidénib,"tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""20190227"" -> ""20220114"""
8001757,doxorubicin,doxorubicine,ADDED
a979259bd21c552a208062c7a81d3369,odevixibat,odévixibat,ADDED
0a4fb10ec2d1d4345bb72c07445ab582,nivolumab and relatlimab,nivolumab et rélatlimab,ADDED
8001004,benzoyl peroxide and salicylic acid,peroxyde de benzoyle et acide salicylique,ADDED
8002088,acetic acid and sodium acetate,acide acétique et acétate de sodium,ADDED
8001976,triclosan,triclosan,ADDED
8002047,paclitaxel,paclitaxel,ADDED
8001870,potassium chloride,chlorure de potassium,ADDED
8000796,benzalkonium,benzalkonium,ADDED
8002160,sodium acetate,acétate de sodium,ADDED
8001652,febuxostat,fébuxostat,"tm_status_effective_time: ""20100930"" -> ""20190516"""
8001878,sodium iodide,iodure de sodium,ADDED
8002215,amphotericin B,amphotéricine B,ADDED
8002498,elranatamab,elranatamab,ADDED
8001476,follitropin beta,follitropine bêta,ADDED
8001130,lixisenatide,lixisénatide,"tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""20170912"" -> ""20230504"""
8000912,alcohol anhydrous and chlorhexidine,alcool anhydre et chlorhexidine,ADDED
