ntp_code,ntp_formal_name,changes
"37ecd43cd4fb5c8aad969e5f9719fddc","moroctocog alfa 500 unit powder for solution for injection","ADDED"
"3eb279376670dd027fd9255775298afb","morphine sulfate 10 mg per 1 mL solution for injection","ADDED"
"8a12236b1a319161a759bf76c0630ae2","cabazitaxel 45 mg per 4.5 mL solution for injection","ADDED"
"9000319","fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection ampoule","ntp_status_effective_time: ""20181003"" -> ""20200106"""
"9000322","fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection ampoule","ntp_status_effective_time: ""20181003"" -> ""20200106"""
"9000365","morphine sulfate 50 mg per 1 mL solution for injection ampoule","ntp_status_effective_time: ""20181004"" -> ""20200106"""
"9000920","meloxicam 7.5 mg oral tablet","ntp_status_effective_time: ""20000926"" -> ""20031107"""
"9003228","diphenhydramine hydrochloride 12.5 mg chewable tablet","DELETED"
"9003981","levofloxacin 250 mg oral tablet","ntp_status_effective_time: ""20041130"" -> ""20090624"""
"9003982","levofloxacin 500 mg oral tablet","ntp_status_effective_time: ""20041130"" -> ""20090624"""
"9006219","morphine sulfate 50 mg per mL solution for injection 20 mL vial","ntp_status_effective_time: ""20181004"" -> ""20200106"""
"9006226","morphine sulfate 1 mg per mL solution for injection 50 mL vial","ntp_status_effective_time: ""20170803"" -> ""20200106"""
"9006229","morphine sulfate 5 mg per 5 mL solution for injection vial","ntp_status_effective_time: ""20170803"" -> ""20200106"""
"9010881","nitroglycerin 2 % cutaneous ointment","DELETED"
"9012999","lincomycin (lincomycin hydrochloride) 600 mg per 2 mL solution for injection vial","DELETED"
"9014208","mepolizumab 100 mg per mL solution for injection","ADDED"
"b15f709abc585a38631d6515c45250c4","cabazitaxel 60 mg per 6 mL solution for injection","ADDED"
"da5d701a9894ab702491c51d4e52f40b","morphine sulfate 2 mg per 1 mL solution for injection","ADDED"
"dc425dbb9e0abfa58404e2f8d9e21d7d","linezolid 2 mg per mL solution for injection","ADDED"
