tm_code,tm_formal_name,tm_status,tm_status_effective_time
"41dec1a94f0f0ffe8c75e49f98996ed8","chloroxylenol","Active","19381231"
"8000782","meperidine","Active","19441231"
"8001514","propylthiouracil","Active","19451231"
"d3f15013d33218eea907841be42729f6","dihydroergotamine","Active","19461231"
"8000001","levothyroxine","Active","19511230"
"8000004","phenytoin sodium","Active","19511231"
"8001439","bacitracin","Active","19511231"
"8001375","dimenhydrinate","Active","19511231"
"8001305","thiamazole","Active","19511231"
"8000003","epinephrine","Active","19511231"
"8001542","tropicamide","Active","19511231"
"9460370bb0ca1c98a779b1bcc6861c2c","water","Active","19511231"
"8000005","phenytoin (base)","Active","19521231"
"861bb47caa7c704401cff21a6ad40031","ethopropazine","Active","19521231"
"8000006","testosterone","Active","19531231"
"35ca3575106af33fbe9636f5ef8575c3","crotamiton","Active","19531231"
"2a5eb21f13292133a1b42432d323ff12","busulfan","Active","19541231"
"8000008","hydrocortisone","Active","19541231"
"8000010","methylphenidate","Active","19561231"
"8000009","hydroxyzine","Active","19561231"
"8000778","hydrocodone and phenyltoloxamine","Active","19571231"
"8001317","acenocoumarol","Active","19571231"
"8001091","chlorambucil","Active","19571231"
"8000013","warfarin","Active","19571231"
"8000799","phenobarbital","Active","19571231"
"8000012","hydroxychloroquine","Active","19571231"
"8001232","spiramycin","Active","19571231"
"8000800","bisacodyl","Active","19581231"
"8001143","methotrimeprazine","Active","19581231"
"ba11cccbce43be36a276d1393b1d7869","amphotericin b","Active","19581231"
"8001541","trimeprazine","Active","19591231"
"8001349","chloramphenicol","Active","19591231"
"8000014","prednisone","Active","19591231"
"8000015","spironolactone","Active","19591231"
"8001506","pilocarpine","Active","19591231"
"fd5c23193bf87f0b8c7dde9454416e4a","methylprednisolone (base)","Active","19601231"
"8001463","ethosuximide","Active","19601231"
"8000018","medroxyprogesterone","Active","19601231"
"8001291","methylprednisolone acetate","Active","19601231"
"8000802","hydrochlorothiazide and spironolactone","Active","19601231"
"47357d1909dec9787d0fe2177d892c3b","atropine and diphenoxylate","Active","19601231"
"8001044","acetaminophen","Active","19611231"
"8000020","norethindrone","Active","19611231"
"8001351","chlordiazepoxide and clidinium","Active","19611231"
"6ce28781279e2a9cfa476991a6411a67","clofedanol","Active","19621231"
"8000021","conjugated estrogens","Active","19631231"
"8001497","melphalan","Active","19641231"
"b363d2206727ebb2b2894e1b40ee5085","atropine","Active","19641231"
"8001488","lincomycin","Active","19641231"
