drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"102240","9","CREAM","ADDED","02533405"
"102674","85","TABLET","ADDED","02538008"
"102657","43","OINTMENT","ADDED","02537818"
"102714","75","TABLET (EXTENDED-RELEASE)","ADDED","02538415"
"102617","126","POWDER FOR SUSPENSION","ADDED","02537451"
"102654","85","TABLET","ADDED","02537761"
"102496","85","TABLET","ADDED","02536153"
"102497","85","TABLET","ADDED","02536161"
"102696","85","TABLET","ADDED","02538210"
"102698","134","SOLUTION","ADDED","02538237"
"102716","134","SOLUTION","ADDED","02538431"
"102320","134","SOLUTION","ADDED","02534266"
"102708","85","TABLET","ADDED","02538350"
"102652","85","TABLET","ADDED","02537737"
"102615","85","TABLET","ADDED","02537435"
"102612","85","TABLET","ADDED","02537400"
"102699","134","SOLUTION","ADDED","02538245"
"102606","132","TABLET (ORALLY DISINTEGRATING)","ADDED","02537346"
"102210","85","TABLET","ADDED","02533073"
"102656","134","SOLUTION","ADDED","02537796"
"102650","85","TABLET","ADDED","02537710"
"102610","32","KIT","ADDED","02537389"
"102692","85","TABLET","ADDED","02538172"
"102616","85","TABLET","ADDED","02537443"
"102709","134","SOLUTION","ADDED","02538369"
"102694","134","SOLUTION","ADDED","02538199"
"99608","85","TABLET","ADDED","02506742"
"102684","5","CAPSULE","ADDED","02538091"
"62400","34","LIQUID","REMOVED","02238955"
"102655","134","SOLUTION","ADDED","02537788"
"102242","9","CREAM","ADDED","02533421"
"99610","85","TABLET","ADDED","02506769"
"102613","85","TABLET","ADDED","02537419"
"102715","75","TABLET (EXTENDED-RELEASE)","ADDED","02538423"
"63983","134","SOLUTION","ADDED","02240434"
"102599","5","CAPSULE","ADDED","02537249"
"102710","134","SOLUTION","ADDED","02538377"
"102600","5","CAPSULE","ADDED","02537265"
"102608","134","SOLUTION","ADDED","02537362"
"102675","85","TABLET","ADDED","02537982"
"102653","85","TABLET","ADDED","02537753"
"102681","5","CAPSULE","ADDED","02538059"
"102602","5","CAPSULE","ADDED","02537281"
"102686","105","WIPE","ADDED","02538113"
"102610","56","POWDER FOR SOLUTION","ADDED","02537389"
"102665","56","POWDER FOR SOLUTION","ADDED","02537893"
"102658","85","TABLET","ADDED","02537834"
"102211","85","TABLET","ADDED","02533081"
"102607","132","TABLET (ORALLY DISINTEGRATING)","ADDED","02537354"
"62400","134","SOLUTION","ADDED","02238955"
"102683","5","CAPSULE","ADDED","02538083"
"102651","85","TABLET","ADDED","02537729"
"102679","134","SOLUTION","ADDED","02538032"
"102682","5","CAPSULE","ADDED","02538075"
"102700","85","TABLET","ADDED","02538253"
"102693","85","TABLET","ADDED","02538180"
"102713","85","TABLET","ADDED","02538407"
"102701","85","TABLET","ADDED","02538261"
"102661","5","CAPSULE","ADDED","02537850"
"63983","34","LIQUID","REMOVED","02240434"
"102659","85","TABLET","ADDED","02537842"
"102648","134","SOLUTION","ADDED","02537699"
"102673","85","TABLET","ADDED","02537990"
"102647","134","SOLUTION","ADDED","02537745"
