mp_code,mp_formal_name,changes
"00004715","ALKERAN (melphalan 2 mg oral tablet) ASPEN PHARMACARE CANADA INC.","ADDED"
"00030708","BACITRACIN USP (bacitracin 50000 unit per vial powder for solution for injection) PFIZER CANADA ULC","ADDED"
"00038121","EPHEDRINE SULFATE INJECTION USP (ephedrine sulfate 50 mg per 1 mL solution for injection ampoule) PFIZER CANADA ULC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19661231"" -> ""20190411"""
"00042676","MAXITROL (dexamethasone 0.1 % and neomycin (neomycin sulfate) 3.5 mg per mL and polymyxin B (polymyxin B sulfate) 6000 unit per mL ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
"00296163","QUELICIN (succinylcholine chloride 1000 mg per 10 mL solution for injection vial) PFIZER CANADA ULC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19761231"" -> ""20190405"""
"00358177","MAXITROL (dexamethasone 0.1 % and neomycin (neomycin sulfate) 3.5 mg per g and polymyxin B (polymyxin B sulfate) 6000 unit per g ophthalmic ointment) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
"00422908","POLYTOPIC CREAM (gramicidin 0.25 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous cream) SANDOZ CANADA INCORPORATED","ADDED"
"00443832","DEPAKENE (valproic acid (sodium valproate) 250 mg per 5 mL syrup) BGP PHARMA ULC","mp_formal_name: ""DEPAKENE (valproic acid (sodium valproate) 250 mg per 5 mL syrup) BGP PHARMA ULC"" -> ""DEPAKENE (valproic acid (sodium valproate) 250 mg per 5 mL oral solution) BGP PHARMA ULC"""
"00584908","BACITIN (bacitracin 500 unit per g cutaneous ointment) PENDOPHARM DIVISION OF PHARMASCIENCE INC","ADDED"
"00701785","OPTIMYXIN (gramicidin 0.025 mg per mL and polymyxin B (polymyxin B sulfate) 10000 unit per mL ophthalmic/otic drops) SANDOZ CANADA INCORPORATED","ADDED"
"00741884","PMS HYDROXYZINE CAP 10MG (hydroxyzine hydrochloride 10 mg oral capsule) PHARMASCIENCE INC","mp_status_effective_time: ""20170803"" -> ""20190320"""
"00741892","PMS HYDROXYZINE CAP 25MG (hydroxyzine hydrochloride 25 mg oral capsule) PHARMASCIENCE INC","mp_status_effective_time: ""20170803"" -> ""20190320"""
"00741906","PMS HYDROXYZINE CAP 50MG (hydroxyzine hydrochloride 50 mg oral capsule) PHARMASCIENCE INC","mp_status_effective_time: ""20170803"" -> ""20190320"""
"01944746","BENYLIN DM-D FOR CHILDREN (dextromethorphan hydrobromide 7.5 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL syrup) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","Health_Canada_product_name: ""BENYLIN DM-D FOR CHILDREN"" -> ""BENYLIN FOR CHILDREN COUGH & COLD""
mp_formal_name: ""BENYLIN DM-D FOR CHILDREN (dextromethorphan hydrobromide 7.5 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL syrup) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""BENYLIN FOR CHILDREN COUGH & COLD (dextromethorphan hydrobromide 7.5 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL syrup) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"""
"01946897","PMS DEXAMETHASONE ELIXIR 0.5MG/5ML (dexamethasone 0.5 mg per 5 mL oral liquid) PHARMASCIENCE INC","mp_formal_name: ""PMS DEXAMETHASONE ELIXIR 0.5MG/5ML (dexamethasone 0.5 mg per 5 mL oral liquid) PHARMASCIENCE INC"" -> ""PMS DEXAMETHASONE ELIXIR 0.5MG/5ML (dexamethasone 0.5 mg per 5 mL oral solution) PHARMASCIENCE INC"""
"02011956","POLYTRIM OPHTHALMIC SOLUTION (polymyxin B (polymyxin B sulfate) 10000 unit per mL and trimethoprim (trimethoprim sulfate) 1 mg per mL ophthalmic drops) ALLERGAN INC","ADDED"
"02039842","EXTRA STRENGTH COLD MEDICATION NIGHTTIME RELIEF (acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet) VITA HEALTH PRODUCTS INC","ADDED"
"02039990","CHILDREN'S TYLENOL COLD AND COUGH (acetaminophen 160 mg per 5 mL and chlorpheniramine maleate 1 mg per 5 mL and dextromethorphan hydrobromide 7.5 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL oral suspension) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","ADDED"
"02047349","HOT LEMON RELIEF FOR SYMPTOMS OF COLD AND FLU REGULAR STRENGTH (acetaminophen 325 mg per sachet and ascorbic acid 50 mg per sachet and pheniramine maleate 20 mg per sachet and phenylephrine hydrochloride 10 mg per sachet powder for oral solution) CELLCHEM PHARMACEUTICALS INC.","ADDED"
"02083736","EXTRA STRENGTH COLD MEDICATION DAYTIME RELIEF (acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet) VITA HEALTH PRODUCTS INC","ADDED"
"02087286","ALKERAN (melphalan (melphalan hydrochloride) 50 mg per vial powder for solution for injection with diluent solution) ASPEN PHARMACARE CANADA INC.","ADDED"
"02088339","TRIPLE ANTIBIOTIC OINTMENT (bacitracin (bacitracin zinc) 500 unit per g and gramicidin 0.25 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) MELALEUCA OF CANADA INC.","ADDED"
"02142783","ROBITUSSIN MUCUS & PHLEGM EXTRA STRENGTH (guaifenesin 200 mg per 5 mL syrup) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC","Health_Canada_product_name: ""ROBITUSSIN MUCUS & PHLEGM EXTRA STRENGTH"" -> ""ROBITUSSIN EXTRA STRENGTH MUCUS AND PHLEGM""
mp_formal_name: ""ROBITUSSIN MUCUS & PHLEGM EXTRA STRENGTH (guaifenesin 200 mg per 5 mL syrup) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"" -> ""ROBITUSSIN EXTRA STRENGTH MUCUS AND PHLEGM (guaifenesin 200 mg per 5 mL syrup) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC"""
"02147440","ACTIVASE RT-PA (alteplase 100 mg per vial powder for solution for injection with diluent solution) HOFFMANN-LA ROCHE LIMITED","ADDED"
"02161745","TEVA-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) TEVA CANADA LIMITED","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20040709"" -> ""20180619"""
"02170698","PMS-METHOTREXATE (methotrexate 2.5 mg oral tablet) PHARMASCIENCE INC","ADDED"
"02182750","METHOTREXATE TABLETS, USP (methotrexate 10 mg oral tablet) PFIZER CANADA ULC","ADDED"
"02182777","METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 500 mg per 20 mL solution for injection vial) PFIZER CANADA ULC","ADDED"
"02182904","PREGNYL (chorionic gonadotropin 10000 unit per vial powder for solution for injection with diluent solution) MERCK CANADA INC","ADDED"
"02182947","METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 20 mg per 2 mL solution for injection vial) PFIZER CANADA ULC","ADDED"
"02182955","METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 50 mg per 2 mL solution for injection vial) PFIZER CANADA ULC","ADDED"
"02182963","APO-METHOTREXATE (methotrexate 2.5 mg oral tablet) PFIZER CANADA ULC","ADDED"
"02182971","METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 1000 mg per 40 mL solution for injection vial) PFIZER CANADA ULC","ADDED"
"02204606","PROLASTIN-C (alpha 1-proteinase inhibitor human 1000 mg per vial powder for solution for injection with diluent solution) GRIFOLS THERAPEUTICS LLC","mp_formal_name: ""PROLASTIN-C (alpha 1-proteinase inhibitor human 1000 mg per vial powder for solution for injection with diluent solution) GRIFOLS THERAPEUTICS LLC"" -> ""PROLASTIN-C (alfa 1-proteinase inhibitor human 1000 mg per vial powder for solution for injection with diluent solution) GRIFOLS THERAPEUTICS LLC"""
"02215268","BENYLIN DM FOR CHILDREN - SYR 7.5MG/5ML (dextromethorphan hydrobromide 7.5 mg per 5 mL syrup) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","Health_Canada_product_name: ""BENYLIN DM FOR CHILDREN - SYR 7.5MG/5ML"" -> ""BENYLIN FOR CHILDREN DRY COUGH""
mp_formal_name: ""BENYLIN DM FOR CHILDREN - SYR 7.5MG/5ML (dextromethorphan hydrobromide 7.5 mg per 5 mL syrup) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""BENYLIN FOR CHILDREN DRY COUGH (dextromethorphan hydrobromide 7.5 mg per 5 mL oral solution) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"""
"02215403","NEOCITRAN EXTRA STRENGTH COLD & SINUS NIGHT (acetaminophen 650 mg per sachet and pheniramine maleate 20 mg per sachet and phenylephrine hydrochloride 10 mg per sachet powder for oral solution) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","ADDED"
"02217147","NEOCITRAN ULTRA STRENGTH TOTAL FLU NIGHT (acetaminophen 1000 mg per sachet and chlorpheniramine maleate 4 mg per sachet and dextromethorphan hydrobromide 30 mg per sachet and pseudoephedrine hydrochloride 60 mg per sachet powder for oral solution) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","ADDED"
"02218836","COLD FLU RELIEF (acetaminophen 1 g per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and doxylamine succinate 12.5 mg per 30 mL and pseudoephedrine hydrochloride 60 mg per 30 mL oral solution) PERRIGO INTERNATIONAL","ADDED"
"02225689","ACTIVASE RT-PA (alteplase 50 mg per vial powder for solution for injection with diluent solution) HOFFMANN-LA ROCHE LIMITED","ADDED"
"02230844","POLYSPORIN ANTIBIOTIC CREAM (gramicidin 0.25 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous cream) JOHNSON & JOHNSON INC","ADDED"
"02236807","PMS-VALPROIC ACID (valproic acid (sodium valproate) 250 mg per 5 mL syrup) PHARMASCIENCE INC","mp_formal_name: ""PMS-VALPROIC ACID (valproic acid (sodium valproate) 250 mg per 5 mL syrup) PHARMASCIENCE INC"" -> ""PMS-VALPROIC ACID (valproic acid (sodium valproate) 250 mg per 5 mL oral solution) PHARMASCIENCE INC"""
"02236917","OZONOL ANTIBIOTICS PLUS (bacitracin 500 unit per g and lidocaine hydrochloride 40 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) EXZELL PHARMA INC","ADDED"
"02237226","POLYSPORIN TRIPLE ANTIBIOTIC OINTMENT (bacitracin (bacitracin zinc) 500 unit per g and gramicidin 0.25 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) JOHNSON & JOHNSON INC","ADDED"
"02237526","GOLD BOND MEDICATED BODY LOTION (dimethicone 5 % and menthol 0.15 % lotion) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19990901"" -> ""20170601"""
"02237563","GOLD BOND EXTRA STRENGTH MEDICATED BODY LOTION (dimethicone 5 % and menthol 0.5 % lotion) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19990901"" -> ""20170605"""
"02237682","TEVA-NORFLOXACIN (norfloxacin 400 mg oral tablet) TEVA CANADA LIMITED","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19980820"" -> ""20190401"""
"02238348","RESCRIPTOR (delavirdine mesylate 100 mg oral tablet) VIIV HEALTHCARE ULC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19980724"" -> ""20181101"""
"02238890","HOT LEMON RELIEF FOR SYMPTOMS OF COLD AND FLU EXTRA STRENGTH (acetaminophen 650 mg per sachet and ascorbic acid 50 mg per sachet and pheniramine maleate 20 mg per sachet and phenylephrine hydrochloride 10 mg per sachet powder for oral solution) CELLCHEM PHARMACEUTICALS INC.","ADDED"
"02239155","POLYSPORIN PLUS PAIN RELIEF EAR DROPS (lidocaine hydrochloride 50 mg per mL and polymyxin B (polymyxin B sulfate) 10000 unit per mL otic drops) JOHNSON & JOHNSON INC","ADDED"
"02239156","POLYSPORIN EYE AND EAR DROPS STERILE (gramicidin 0.025 mg per mL and polymyxin B (polymyxin B sulfate) 10000 unit per mL ophthalmic/otic drops) JOHNSON & JOHNSON INC","ADDED"
"02239201","POLYSPORIN PLUS PAIN RELIEF (gramicidin 0.25 mg per g and lidocaine hydrochloride 50 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous cream) JOHNSON & JOHNSON INC","ADDED"
"02239234","SANDOZ POLYTRIMETHOPRIM (polymyxin B (polymyxin B sulfate) 10000 unit per mL and trimethoprim (trimethoprim sulfate) 1 mg per mL ophthalmic drops) SANDOZ CANADA INCORPORATED","ADDED"
"02240526","DENTI-CARE CHLORHEXIDINE GLUCONATE ORAL RINSE 0.12% (chlorhexidine gluconate 0.12 % mouthwash) AMD MEDICOM INC","Health_Canada_product_name: ""DENTI-CARE CHLORHEXIDINE GLUCONATE ORAL RINSE 0.12%"" -> ""DENTICARE CHLORHEXIDINE GLUCONATE ORAL RINSE 0.12%""
mp_formal_name: ""DENTI-CARE CHLORHEXIDINE GLUCONATE ORAL RINSE 0.12% (chlorhexidine gluconate 0.12 % mouthwash) AMD MEDICOM INC"" -> ""DENTICARE CHLORHEXIDINE GLUCONATE ORAL RINSE 0.12% (chlorhexidine gluconate 0.12 % mouthwash) AMD MEDICOM INC"""
"02240568","POLYSPORIN COMPLETE (bacitracin (bacitracin zinc) 500 unit per g and gramicidin 0.25 mg per g and lidocaine 50 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) JOHNSON & JOHNSON INC","ADDED"
"02241592","BUCKLEY'S COMPLETE EXTRA STRENGTH COUGH, COLD AND FLU NIGHT (acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet) THE BUCKLEY'S COMPANY","ADDED"
"02241593","BUCKLEY'S COMPLETE EXTRA STRENGTH COUGH, COLD & FLU DAY (acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet) THE BUCKLEY'S COMPANY","ADDED"
"02241917","MARCAINE (bupivacaine hydrochloride 150 mg per 20 mL solution for injection vial) PFIZER CANADA ULC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20010915"" -> ""20190412"""
"02242096","RIVA-GLYBURIDE (glyburide 5 mg oral tablet) LABORATOIRE RIVA INC","mp_status_effective_time: ""20170705"" -> ""20190402"""
"02242149","RIVA-BUSPIRONE 10 MG (buspirone hydrochloride 10 mg oral tablet) LABORATOIRE RIVA INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20030303"" -> ""20170118"""
"02243978","PMS-CODEINE (codeine phosphate 15 mg oral tablet) PHARMASCIENCE INC","mp_status_effective_time: ""20170803"" -> ""20190404"""
"02243979","PMS-CODEINE (codeine phosphate 30 mg oral tablet) PHARMASCIENCE INC","mp_status_effective_time: ""20180802"" -> ""20190404"""
"02245571","BACIJECT 50,000 UNITS/VIAL (bacitracin 50000 unit per vial powder for solution for injection) STERIMAX INC","ADDED"
"02245667","EURO-CYPROHEPTADINE 4MG/TABLET (cyproheptadine hydrochloride 4 mg oral tablet) SANDOZ CANADA INCORPORATED","Health_Canada_product_name: ""EURO-CYPROHEPTADINE 4MG/TABLET"" -> ""SANDOZ CYPROHEPTADINE TABLET""
mp_formal_name: ""EURO-CYPROHEPTADINE 4MG/TABLET (cyproheptadine hydrochloride 4 mg oral tablet) SANDOZ CANADA INCORPORATED"" -> ""SANDOZ CYPROHEPTADINE TABLET (cyproheptadine hydrochloride 4 mg oral tablet) SANDOZ CANADA INCORPORATED"""
"02245859","CATHFLO (alteplase 2 mg per vial powder for solution for injection) HOFFMANN-LA ROCHE LIMITED","ADDED"
