ntp_code,ntp_formal_name,changes
"1832fb716a129634fbb1fab96ba93c13","mannitol 5 mg and mannitol 10 mg and mannitol 20 mg and mannitol 40 mg NA","ADDED"
"2983d8988d85453e1128d20bbc6dac11","ethinyl estradiol 0.035 mg and ethinyl estradiol 0.035 mg and ethinyl estradiol 0.035 mg and norgestimate 0.18 mg and norgestimate 0.215 mg and norgestimate 0.25 mg oral tablet","ADDED"
"67a1a1e296d7f49dbdf5847596064143","cetylpyridinium chloride 0.075 % mouthwash","ADDED"
"7e8e0394f2fefd8e770944fb11bcf79e","olaratumab 190 mg per 19 mL solution for injection","ADDED"
"9000019","warfarin sodium 10 mg oral tablet","ntp_status_effective_time: ""19571231"" -> ""20000809"""
"9000085","acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19751231"" -> ""20190617"""
"9000662","ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet","ntp_status_effective_time: ""19961011"" -> ""20040209"""
"9000998","amiodarone hydrochloride 300 mg per 6 mL solution for injection vial","DELETED"
"9001268","methotrexate (methotrexate sodium) 10 mg per 1 mL solution for injection syringe","DELETED"
"9001552","acenocoumarol 4 mg oral tablet","DELETED"
"9001587","acenocoumarol 1 mg oral tablet","DELETED"
"9001714","dicyclomine hydrochloride 10 mg oral capsule","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19741231"" -> ""20200612"""
"9001915","pyrithione zinc 2 % shampoo","ntp_status_effective_time: ""19811231"" -> ""19960602"""
"9002298","docusate sodium 10 mg per mL oral drops","ntp_status_effective_time: ""19901231"" -> ""19911231"""
"9003105","loxapine (loxapine succinate) 5 mg oral tablet","DELETED"
"9003240","loxapine (loxapine succinate) 50 mg oral tablet","DELETED"
"9006252","naproxen 125 mg per 5 mL oral suspension","DELETED"
"9006636","dimenhydrinate 15 mg per 5 mL oral solution","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19961231"" -> ""20190801"""
"9012528","olaratumab 500 mg per 50 mL solution for injection vial","DELETED"
"9012567","chloral hydrate 500 mg per 5 mL syrup","ntp_status_effective_time: ""19901231"" -> ""20030806"""
"9012793","docusate sodium 250 mg per 5 mL syrup","DELETED"
"9013092","epirubicin hydrochloride 10 mg per 5 mL solution for injection vial","ntp_status_effective_time: ""20081124"" -> ""20090914"""
"9013093","epirubicin hydrochloride 100 mg per 50 mL solution for injection vial","DELETED"
"9013095","epirubicin hydrochloride 2 mg per mL solution for injection 100 mL vial","ntp_status_effective_time: ""20081124"" -> ""20090914"""
"9013097","epirubicin hydrochloride 50 mg per 25 mL solution for injection vial","ntp_status_effective_time: ""20081124"" -> ""20090914"""
"9013236","mitoxantrone (mitoxantrone hydrochloride) 20 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20011203"" -> ""20071203"""
"9013237","mitoxantrone (mitoxantrone hydrochloride) 25 mg per 12.5 mL solution for injection vial","DELETED"
"9013238","mitoxantrone (mitoxantrone hydrochloride) 30 mg per 15 mL solution for injection vial","DELETED"
"9013535","camphor 0.3 g per 100 g and glycol salicylate 1.25 g per 100 g and levomenthol 1 g per 100 g plaster","DELETED"
"9013834","podophyllin 25 % cutaneous solution","DELETED"
"9013885","gramicidin 0.25 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous cream","ntp_status_effective_time: ""19970127"" -> ""19970807"""
"909e47015e88b527bd2767f9c217ac55","filgrastim (pegfilgrastim) 6 mg per 0.6 mL solution for injection","ADDED"
"c9fe27a047088f0905a5df6ebd454ac4","bortezomib (bortezomib mannitol boronic ester) 2.5 mg per vial powder for solution for injection","ADDED"
"f00f70090591e2a20d07f96c112e5133","naproxen 25 mg per mL oral suspension","ADDED"
