drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"72637","active","active","02248297","SEARCHLIGHT PHARMA INC","JANSSEN INC"
"91806","active","active","02433702","NORA PHARMA INC","PHARMAPAR INC"
"98753","active","active","02497735","CALLINGTON CANADA ULC","CALLINGTON HAVEN PTY LTD"
"91597","active","active","02431548","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"92056","active","active","02436221","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"99933","active","active","02510073","CP SKIN HEALTH GROUP, INC.","ELTAMD INC"
"92016","active","active","02435810","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"90702","active","active","02422336","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"96093","active","active","02471744","STAPLES CANADA ULC","STAPLES CANADA INC."
"98062","active","active","02490587","NORA PHARMA INC","PHARMAPAR INC"
"91339","active","active","02428954","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"91952","active","active","02435241","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"98618","active","active","02496291","CP SKIN HEALTH GROUP, INC.","ELTAMD INC"
"95136","active","active","02463393","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"92951","active","active","02444453","NORA PHARMA INC","STRIDES PHARMA CANADA INC"
"92952","active","active","02444461","NORA PHARMA INC","STRIDES PHARMA CANADA INC"
"92950","active","active","02444445","NORA PHARMA INC","STRIDES PHARMA CANADA INC"
"91662","active","active","02432188","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"91663","active","active","02432196","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"91576","active","active","02431343","CP SKIN HEALTH GROUP, INC.","ELTAMD INC"
"80776","active","active","02322307","CP SKIN HEALTH GROUP, INC.","ELTAMD INC"
"92564","active","active","02441241","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"90671","active","active","02421992","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"90668","active","active","02421984","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"90670","active","active","02422018","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"90672","active","active","02422026","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"95368","approved","approved","02465507","HIKMA CANADA LIMITED","TELIP, LLC, A SUBSIDIARY OF TELIGENT, INC."
"101489","approved","approved","02525909","HIKMA CANADA LIMITED","TELIGENT PHARMA, INC"
