ntp_code,ntp_formal_name,changes
"9003769","cefuroxime (cefuroxime sodium) 7.5 g per vial powder for solution for injection","ADDED"
"9000480","morphine sulfate 30 mg prolonged-release oral tablet","ADDED"
"9000211","morphine sulfate 20 mg per mL oral drops","ADDED"
"9012549","vilazodone hydrochloride 10 mg oral tablet","ADDED"
"9012445","letermovir 480 mg oral tablet","ADDED"
"9002809","fluconazole 150 mg oral capsule","ADDED"
"9000894","ranitidine (ranitidine hydrochloride) 50 mg per 2 mL solution for injection vial","ADDED"
"9000231","morphine sulfate 20 mg suppository","ADDED"
"9006482","clotrimazole 1 % cutaneous cream with clotrimazole 200 mg vaginal tablet","ntp_type: ""comb"" -> ""Comb"""
"9003032","methotrimeprazine (methotrimeprazine maleate) 25 mg oral tablet","ADDED"
"9006593","fluconazole 200 mg per 100 mL solution for injection bag","ADDED"
"9003768","cefuroxime (cefuroxime sodium) 750 mg per vial powder for solution for injection","ADDED"
"9002060","acetaminophen 500 mg and caffeine 65 mg oral tablet","ADDED"
"9000348","conjugated estrogens 0.3 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19901231"" -> ""20170930"""
"9012545","triamcinolone diacetate 40 mg per mL suspension for injection","ADDED"
"9005556","bisacodyl 5 mg suppository","ADDED"
"9001463","morphine sulfate 10 mg oral capsule","ADDED"
"9012506","letermovir 240 mg per 12 mL solution for injection vial","ADDED"
"9012519","migalastat (migalastat hydrochloride) 123 mg oral capsule","ADDED"
"9006219","morphine sulfate 50 mg per mL solution for injection 20 mL vial","ADDED"
"9006211","morphine sulfate 250 mg per 5 mL solution for injection vial","ADDED"
"9000230","morphine sulfate 10 mg suppository","ADDED"
"9000478","morphine sulfate 200 mg prolonged-release oral tablet","ADDED"
"9010880","nitroglycerin 100 mg per 10 mL solution for injection vial","ntp_status: ""INACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""20170804"" -> ""20180403"""
"9001466","morphine sulfate 5 mg oral capsule","ADDED"
"9004980","apixaban 2.5 mg oral tablet","ADDED"
"9004156","acetaminophen 325 mg and phenylephrine hydrochloride 5 mg oral tablet","ADDED"
"9000212","morphine sulfate 5 mg per mL syrup","ADDED"
"9006230","morphine sulfate 5 mg per mL solution for injection 30 mL vial","ADDED"
"9010882","nitroglycerin 500 mg per 10 mL solution for injection vial","ntp_status: ""ACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""19881231"" -> ""20180403"""
"9012546","umeclidinium (umeclidinium bromide) 62.5 mcg per actuation and vilanterol (vilanterol trifenatate) 25 mcg per actuation inhalation powder","ADDED"
"9004883","acetylsalicylic acid 500 mg and caffeine 32 mg oral tablet","ADDED"
"9006594","fluconazole 400 mg per 200 mL solution for injection bag","ADDED"
"9001328","galantamine (galantamine hydrobromide) 16 mg prolonged-release oral capsule","ntp_status_effective_time: ""20101112"" -> ""20050429"""
"9012507","letermovir 480 mg per 24 mL solution for injection vial","ADDED"
"9012526","nusinersen (nusinersen sodium) 12 mg per 5 mL solution for injection vial","ADDED"
"9003566","zolmitriptan 2.5 mg orodispersible tablet","ADDED"
"9002725","methotrimeprazine (methotrimeprazine maleate) 5 mg oral tablet","ADDED"
"9000258","morphine hydrochloride 10 mg per mL syrup","ADDED"
"9009398","ethinyl estradiol 35 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet","ntp_type: ""comb"" -> ""Comb"""
"9012162","tolvaptan 30 mg oral tablet with tolvaptan 60 mg oral tablet","ntp_type: ""comb"" -> ""Comb"""
"9012163","tolvaptan 30 mg oral tablet with tolvaptan 90 mg oral tablet","ntp_type: ""comb"" -> ""Comb"""
"9009396","ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with lactose oral tablet","ntp_type: ""comb"" -> ""Comb"""
"9006198","penicillin v potassium 300 mg per 5 mL powder for oral solution","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19771231"" -> ""20180124"""
"9001330","galantamine (galantamine hydrobromide) 8 mg prolonged-release oral capsule","ntp_status_effective_time: ""20101112"" -> ""20050429"""
"9000209","morphine hydrochloride 1 mg per mL syrup","ADDED"
"9004169","acetaminophen 325 mg and doxylamine succinate 6.25 mg and phenylephrine hydrochloride 5 mg oral capsule","ADDED"
"9012514","metformin hydrochloride 500 mg and rosiglitazone (rosiglitazone maleate) 2 mg oral tablet","ADDED"
"9000664","morphine sulfate 50 mg prolonged-release oral capsule","ADDED"
"9000390","morphine sulfate 30 mg oral tablet","ADDED"
"9012473","buprenorphine (buprenorphine hydrochloride) 16 mg and naloxone (naloxone hydrochloride) 4 mg sublingual tablet","ADDED"
"9012528","olaratumab 500 mg per 50 mL solution for injection vial","ADDED"
"9001559","phenobarbital 60 mg oral tablet","ADDED"
"9000264","morphine sulfate 50 mg per mL oral drops","ADDED"
