ntp_code,ntp_formal_name,changes
"9006134","chloroxylenol 1 % cutaneous solution","ADDED"
"9004006","bortezomib (bortezomib mannitol boronic ester) 3.5 mg per vial powder for solution for injection","ADDED"
"2ed45dceab104ebfd015117a97833abd","chlorhexidine acetate 10 % dental solution with sealant","ADDED"
"9001665","naphazoline hydrochloride 0.1 % ophthalmic drops","ADDED"
"9004626","guaifenesin 100 mg per 5 mL oral liquid","DELETED"
"5a2dadd59d96fc7ff4226eba5ebbfc1e","fosphenytoin sodium 750 mg per 10 mL solution for injection vial","CHANGED"
"9009401","ethinyl estradiol 35 mcg and norgestimate 250 mcg oral tablet with lactose oral tablet","CHANGED"
"f5e62404c29e7b98186182e80dc5a504","alemtuzumab 12 mg per 1.2 mL solution for injection vial","ADDED"
"bd4c81414427d9f1536efc92afcb790d","posaconazole 300.6 mg per 16.7 mL solution for injection vial","DELETED"
"9012863","sodium citrate dihydrate 4 g per 100 mL anticoagulant and preservative solution for blood","ADDED"
"9005289","water 2 mL per vial solution for injection","ADDED"
"9012794","docusate sodium 50 mg per 5 mL syrup","CHANGED"
"eb04666b0e5929c412b2b32f8101630c","darbepoetin alfa 60 mcg per 0.3 mL solution for injection syringe","ADDED"
"9012858","sacubitril (sacubitril valsartan sodium hydrate complex) 24 mg and valsartan (sacubitril valsartan sodium hydrate complex) 26 mg oral tablet","CHANGED"
"92392d2a67278a0a1e52013c4d8f123d","bretylium tosylate 500 mg per 10 mL solution for injection vial","ADDED"
"b8df86e835457e2e16b718edc29cb45e","miconazole nitrate 100 mg pessary with miconazole nitrate 2 % cutaneous cream","CHANGED"
"9012838","methylprednisolone acetate 40 mg per 1 mL suspension for injection vial","CHANGED"
"b6ce2a793c1dd08d4f85aa4dc05b7633","alteplase 100 mg per vial powder for solution for injection with diluent solution","ADDED"
"9003846","almotriptan (almotriptan malate) 12.5 mg oral tablet","ntp_status_effective_time: ""20130722"" -> ""20031208"""
"0f93954e3d7c96e77b3987d577cfa8af","heparin sodium 1000 unit per 500 mL solution for injection bag","ADDED"
"2c89e8325b7936ca9c622292823bd666","bupivacaine hydrochloride 15 mg per 2 mL solution for injection ampoule","ADDED"
"9012837","methylprednisolone acetate 200 mg per 5 mL suspension for injection vial","CHANGED"
"9003137","dextromethorphan hydrobromide (dextromethorphan polistirex) 30 mg per 5 mL syrup","DELETED"
"9004521","benzalkonium chloride 0.13 % per mL and pramoxine hydrochloride 1 % per mL cutaneous spray","ADDED"
"02879352e7bb10d83f08d1b519ffd824","methoxyflurane 99.9 % inhalation solution 3 mL unit dose bottle with inhaler with activated carbon chamber","ADDED"
"9002354","dinoprostone 1 mg per 3 g vaginal gel","ADDED"
"9003936","cinacalcet (cinacalcet hydrochloride) 90 mg oral tablet","ADDED"
"9012510","lixisenatide 0.05 mg per mL and lixisenatide 0.1 mg per mL solution for injection","DELETED"
"9004050","heparin sodium 10000 unit per mL solution for injection","DELETED"
"5bef44b460e63851dd1159ba8ddc13dd","follitropin delta 12 mcg per 0.36 mL solution for injection","DELETED"
"9002483","penicillin g sodium 10000000 unit per vial powder for solution for injection","DELETED"
"9002458","doxepin (doxepin hydrochloride) 150 mg oral capsule","ntp_status_effective_time: ""19931231"" -> ""19921231"""
"9005038","crizotinib 200 mg oral capsule","ADDED"
"9009623","furosemide 40 mg per 4 mL solution for injection vial","ntp_status_effective_time: ""20170731"" -> ""20110608"""
"279d8b378da38e65bae12ffca804eb1f","atropine sulfate 0.5 mg per 5 mL solution for injection syringe","ADDED"
"b904a864676901cb1f8ad35f15ffccf1","beractant 100 mg per 4 mL endotracheopulmonary instillation vial","ADDED"
"9002334","acetaminophen 80 mg oral tablet","ADDED"
"9005928","cobimetinib (cobimetinib fumarate) 20 mg oral tablet","ADDED"
"3d3204f83660a34092e7a16f76cefd53","tipiracil (tipiracil hydrochloride) 8.19 mg and trifluridine 20 mg oral tablet","CHANGED"
"9012825","insulin glulisine 100 unit per mL solution for injection 3 mL pen","CHANGED"
"9012418","lixisenatide 0.1 mg per mL solution for injection","DELETED"
"2c63097983b1677d8838dbfa45291711","hydromorphone hydrochloride 50 mg per mL solution for injection","ADDED"
"ad5917231d8a34d409dd37b91d971dd0","belimumab 200 mg per 1 mL solution for injection syringe","ADDED"
"77b1e4293fdee2f6b94f87e3435b3cc1","bevacizumab 100 mg per 4 mL solution for injection vial","ADDED"
"a12b6d15329997f568244e51a532a562","atropine sulfate 0.6 mg per 1 mL solution for injection ampoule","ADDED"
"9003061","buserelin (buserelin acetate) 6.3 mg per imp implant","ADDED"
"9005775","ivacaftor 75 mg granules for oral suspension","ADDED"
"33bbd08a65b97b41317c1484c713f8b9","ertugliflozin 5 mg and sitagliptin (sitagliptin phosphate) 100 mg oral tablet","CHANGED"
"80db51e136fc51b6cb31ef03a716e8c4","bupivacaine hydrochloride 50 mg per 10 mL solution for injection vial","ADDED"
"9005034","acetaminophen 500 mg and acetaminophen 500 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg kit","DELETED"
"014518c434989565a2cd864ddb6947d6","tipiracil (tipiracil hydrochloride) 6.14 mg and trifluridine 15 mg oral tablet","CHANGED"
"9005367","teriflunomide 14 mg oral tablet","ADDED"
"9004897","abiraterone acetate 250 mg oral tablet","ADDED"
"9012878","zuclopenthixol decanoate 200 mg per mL solution for injection 10 mL vial","CHANGED"
"23bc7c0bec328d81e0ba0e556473cb19","heparin sodium 5000 unit per 0.5 mL solution for injection syringe","ADDED"
"89f80cad331a3025d9cc632ffe0a148a","methylprednisolone acetate 80 mg per 1 mL suspension for injection vial","CHANGED"
"e23c181e92dffa4932c564ff070987cd","tobramycin (tobramycin sulfate) 20 mg per 2 mL solution for injection vial","CHANGED"
"b39291b3cd90f45e87915166605fb5dd","etanercept 50 mg per 1 mL solution for injection syringe","ADDED"
"9012833","methotrexate (methotrexate disodium) 2.5 mg oral tablet","CHANGED"
"9004084","follitropin alfa 450 unit per 0.75 mL solution for injection","ADDED"
"35dc38c886933f70a9a6f6ff30d3d9b3","apremilast 10 mg oral tablet wtih apremilast 20 mg oral tablet with apremilast 30 mg oral tablet","ADDED"
"9002756","cefazolin (cefazolin sodium) 0.5 g per vial powder for solution for injection","DELETED"
"9006072","bilastine 20 mg oral tablet","ADDED"
"9005774","ivacaftor 50 mg granules for oral suspension","ADDED"
"9004226","deferasirox 125 mg dispersible oral tablet","ADDED"
"9858d52a40b0f31a36dfbfe78b1f9275","hydrocortisone (hydrocortisone sodium succinate) 500 mg powder for solution for injection with diluent solution per vial","CHANGED"
"f055836ecd32bda289992b4b503b3854","ertugliflozin 5 mg oral tablet","CHANGED"
"f2be92c710d103c6a306c2af37b32105","alemtuzumab 30 mg per 1 mL solution for injection vial","ADDED"
"9003859","acetaminophen 325 mg and chlorpheniramine maleate 2 mg oral tablet","ADDED"
"9000068","erythromycin (erythromycin estolate) 250 mg per 5 mL oral suspension","ADDED"
"9012739","midazolam 5 mg per 5 mL solution for injection ampoule","ntp_status_effective_time: ""20120726"" -> ""20150331"""
"9004211","lopinavir 200 mg and ritonavir 50 mg oral tablet","ADDED"
"8d67ebf3cdca5774b82ae4f626983b43","follitropin delta 72 mcg per 2.16 mL solution for injection","DELETED"
"cd3faccdce12b392c9c6db98b6bd76fc","melphalan (melphalan hydrochloride) 50 mg per vial powder for solution for injection with diluent solution","ADDED"
"a2e4aed71a2b4df7ac97bed9093ecb73","ribociclib (ribociclib succinate) 200 mg oral tablet","CHANGED"
"9012772","acetylcysteine 200 mg per mL solution for injection 10 mL vial","CHANGED"
"0e077e1d32ddd0ed1ef3f2622997e561","dobutamine (dobutamine hydrochloride) 250 mg per 20 mL solution for injection vial","ADDED"
"9012846","miconazole nitrate 400 mg pessary with miconazole nitrate 2 % cutaneous cream","CHANGED"
"9004621","brompheniramine maleate 1 mg per 5 mL and dextromethorphan hydrobromide 5 mg per 5 mL and phenylephrine hydrochloride 2.5 mg per 5 mL oral liquid","DELETED"
"9006580","bupivacaine hydrochloride 50 mg per 20 mL and epinephrine bitartrate 0.182 mg per 20 mL solution for injection","ADDED"
"9002553","desmopressin acetate 4 mcg per mL solution for injection","DELETED"
"9005959","brivaracetam 75 mg oral tablet","ADDED"
"e580ff7561d699df99ed383369947a86","porfimer sodium 75 mg per vial powder for solution for injection","CHANGED"
"9003826","acetylsalicylic acid 162 mg gastro-resistant tablet","DELETED"
"9012829","linezolid 600 mg per 300 mL solution for injection bag","CHANGED"
"9004196","abatacept 250 mg per vial powder for solution for injection","ADDED"
"d0b3b756aeae24a36a2399eeb3d6f336","difluprednate 0.05 % ophthalmic drops","CHANGED"
"9003116","loxapine (loxapine succinate) 25 mg oral tablet","ADDED"
"9012850","pilocarpine hydrochloride 10 mg per mL ophthalmic drops","CHANGED"
"9001541","busulfan 2 mg oral tablet","ADDED"
"4951af50c340cbd386156b4b2f812489","insulin human 100 unit per mL solution for injection 3 mL vial","CHANGED"
"9010882","nitroglycerin 500 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20180801"" -> ""20180904"""
"a68836d273bae8cd8638fdf26939c523","ertugliflozin 7.5 mg and metformin hydrochloride 1000 mg oral tablet","CHANGED"
"9012869","tobramycin (tobramycin sulfate) 300 mg per 5 mL inhalation solution unit dose vial","CHANGED"
"9001539","crotamiton 10 % cutaneous cream","ADDED"
"9009616","furosemide 20 mg per 2 mL solution for injection syringe","ntp_status_effective_time: ""20170728"" -> ""20180801"""
"9005103","bendamustine hydrochloride 100 mg per vial powder for solution for injection","ADDED"
"9003605","chloroxylenol 0.5 % cutaneous solution","ADDED"
"598aff95ac247ccbe1adb93043fa978e","argatroban 250 mg per 2.5 mL solution for injection vial","CHANGED"
"39080bf1b283fc56c2b270038cef15dd","methylprednisolone acetate 400 mg per 5 mL suspension for injection vial","CHANGED"
"9002106","estrone 0.1 % vaginal cream","ADDED"
"819ccc934af40ef5fd58fcba528343f5","lixisenatide 10 mcg per actuation solution for injection pre-filled pen with lixisenatide 20 mcg per actuation solution for injection pre-filled pen","ADDED"
"b214fe13e73c6a124f257775385aaa9a","glucagon (glucagon hydrochloride) 1 mg per vial powder for solution for injection with diluent solution syringe","ADDED"
"9012774","acetylsalicylic acid 25 mg and dipyridamole 200 mg modified-release oral capsule","CHANGED"
"494276939107f598b8b33039c61fbeb7","alprostadil 20 mcg per vial powder for solution for injection with diluent solution syringe","ADDED"
"9000530","lithium (lithium citrate) 8 mmol per 5 mL syrup","DELETED"
"9003105","loxapine (loxapine succinate) 5 mg oral tablet","ADDED"
"9012809","fluphenazine decanoate 100 mg per 1 mL solution for injection ampoule","CHANGED"
"ef8a42d4dbfe040044537eec994f6d5d","lincomycin (lincomycin hydrochloride) 300 mg per mL solution for injection","DELETED"
"9006153","brexpiprazole 0.25 mg oral tablet","ADDED"
"9004667","everolimus 5 mg oral tablet","ADDED"
"9002180","chloroxylenol 0.6 % cutaneous liquid","ADDED"
"b2144252d7a2fd6f89a10dc5573ef6c0","insulin degludec 100 unit per mL and liraglutide 3.6 mg per mL solution for injection 3 mL pen","CHANGED"
"4262ac3d124f9f0540e00ca7068f9ef5","methylprednisolone (methylprednisolone sodium succinate) 500 mg powder for solution for injection with diluent solution per vial","ADDED"
"9005707","deferiprone 1000 mg oral tablet","ADDED"
"9012777","acitretin 25 mg oral capsule","CHANGED"
"9012694","chlorpromazine hydrochloride 55.8 mg per 2 mL solution for injection vial","DELETED"
"9012634","hydrocortisone (hydrocortisone sodium succinate) 500 mg powder for solution for injection with diluent solution per vial","CHANGED"
"64c99bd3596abacaddb0102b1a51912d","acetylcysteine 200 mg per mL solution for injection 10 mL vial","CHANGED"
"9002368","heparin sodium 40 unit per mL solution for injection","DELETED"
"f0fe689e057f753dfe26aac23fdebb53","darbepoetin alfa 130 mcg per 0.65 mL solution for injection syringe","ADDED"
"9009620","furosemide 40 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20180801"" -> ""20180904"""
"9002631","betaxolol (betaxolol hydrochloride) 0.25 % ophthalmic drops","ADDED"
"9004625","diphenhydramine hydrochloride 6.25 mg per 5 mL and phenylephrine hydrochloride 2.5 mg per 5 mL oral liquid","DELETED"
"9012862","sodium citrate 4 g per 100 mL anticoagulant and preservative solution for blood","CHANGED"
"624fd3df9b001682f340ac7969e98fc2","halothane 99.99 % inhalation solution","DELETED"
"9003665","floctafenine 200 mg oral tablet","ADDED"
"9002901","acetylcholine chloride 10 mg per mL powder for ophthalmic drops","ADDED"
"9005616","everolimus 3 mg dispersible oral tablet","ADDED"
"9012776","acitretin 10 mg oral capsule","CHANGED"
"9002295","dinoprostone 0.5 mg per 2.5 mL endocervical gel","ADDED"
"9012732","midazolam 10 mg per 2 mL solution for injection ampoule","DELETED"
"9004623","chlorpheniramine maleate 1 mg per 5 mL and phenylephrine hydrochloride 2.5 mg per 5 mL oral liquid","DELETED"
"9005865","ivacaftor 125 mg and lumacaftor 200 mg oral tablet","ADDED"
"9002241","acetylsalicylic acid 650 mg suppository","DELETED"
"9003938","agalsidase beta 5 mg per vial powder for solution for injection","ADDED"
"9006260","epinephrine racemic 2.25 % inhalation solution","ADDED"
"45512b7a3889ea8d9d9bd8beeaa58850","dulaglutide 0.375 mg per 0.5 mL solution for injection syringe","ADDED"
"9006020","empagliflozin 12.5 mg and metformin hydrochloride 850 mg oral tablet","ADDED"
"fcc6a96e75d854c2c05e0fd22461573d","aprepitant 80 mg oral capsule with aprepitant 125 mg oral capsule","ADDED"
"9006023","empagliflozin 5 mg and metformin hydrochloride 850 mg oral tablet","ADDED"
"9004162","phenylephrine hydrochloride 10 mg oral tablet","DELETED"
"46ddddd2a47fa3cfe468cafbcfb676a5","nivolumab 40 mg per 4 mL solution for injection vial","ADDED"
"9003465","levonorgestrel 0.75 mg oral tablet","ntp_status_effective_time: ""20130925"" -> ""20000224"""
"9004968","methylprednisolone (methylprednisolone sodium succinate) 40 mg per vial kit","DELETED"
"384577e99e24475481434ce776b6cdf9","cabazitaxel 60 mg per 1.5 mL solution for injection vial with diluent solution","ADDED"
"829ffa5ac3798fb4410bc517f207bec7","calcitonin (salmon) 400 unit per 2 mL solution for injection vial","ADDED"
"9003280","chloroxylenol 0.52 % cutaneous liquid","ADDED"
"6ba49caca9f3dbda18c3237c529e5bfc","aztreonam 75 mg per vial powder for nebuliser solution with diluent solution","CHANGED"
"9012730","midazolam 10 mg per 10 mL solution for injection ampoule","DELETED"
"9001783","dinoprostone 0.5 mg oral tablet","ADDED"
"9003108","dinoprostone 10 mg per insert vaginal delivery system","ADDED"
"9000089","folic acid 25 mg oral tablet","DELETED"
"473bc9dbe55b7d686e3dd3a3a6d2b340","fondaparinux sodium 3.75 mg per 0.5 mL solution for injection syringe","ADDED"
"9012874","zanamivir 5 mg per actuation inhalation powder","CHANGED"
"1c34ce9141325b720766aac721fc5acf","bevacizumab 400 mg per 16 mL solution for injection vial","ADDED"
"9003919","aminolevulinic acid hydrochloride 20 % powder for cutaneous solution","ADDED"
"9004618","azacitidine 100 mg per vial powder for suspension for injection","ADDED"
"202d2cfc86b1c06a31d52587394ec600","exenatide 2 mg powder for prolonged-release suspension for injection with diluent solultion per pen","ADDED"
"9004425","dimethicone 5 % cutaneous cream","ADDED"
"9005403","afatinib (afatinib dimaleate) 30 mg oral tablet","ADDED"
"9000658","fenofibrate 100 mg oral capsule","DELETED"
"9003966","benzethonium chloride 0.2 % cutaneous solution","ADDED"
"30f0fbe6d921af076ffe58376840f647","miconazole nitrate 400 mg pessary with miconazole nitrate 2 % cutaneous cream","CHANGED"
"e0557896b79db386e5a79fe74becae56","dihydroergotamine mesylate 1 mg per 1 mL solution for injection ampoule","ADDED"
"cada06014494110159fcc5af9b0f1248","zuclopenthixol acetate 50 mg per 1 mL solution for injection ampoule","CHANGED"
"9004624","dextromethorphan hydrobromide 5 mg per 5 mL and phenylephrine hydrochloride 2.5 mg per 5 mL oral liquid","DELETED"
"9001640","acetylsalicylic acid 325 mg oral tablet","ntp_status_effective_time: ""19691231"" -> ""19701231"""
"9002480","moclobemide 150 mg oral tablet","ADDED"
"9002031","promethazine hydrochloride 10 mg per 5 mL syrup","DELETED"
"9012800","ertugliflozin 2.5 mg and metformin hydrochloride 500 mg oral tablet","CHANGED"
"e1b95025ded4b52ad5b9776a7acb27cf","miconazole nitrate 1200 mg pessary with miconazole nitrate 2 % cutaneous cream","CHANGED"
"6298576e6feb73dfcd8574b023b1ad40","darbepoetin alfa 40 mcg per 0.4 mL solution for injection syringe","ADDED"
"9003852","follitropin alfa 5.5 mcg per vial powder for solution for injection","ADDED"
"9006579","bupivacaine hydrochloride 100 mg per 20 mL and epinephrine bitartrate 0.182 mg per 20 mL solution for injection","ADDED"
"9012801","ertugliflozin 5 mg and sitagliptin (sitagliptin phosphate) 100 mg oral tablet","CHANGED"
"9a633bd23bf36db8de79903118237b6b","carboplatin 600 mg per 60 mL solution for injection vial","ADDED"
"620322ea8f089ba2dc3d2be76a8a1244","asfotase alfa 80 mg per 0.8 mL solution for injection vial","ADDED"
"ea8cb2d5669234a8558590965fe87ca9","heparin sodium 10000 unit per 1 mL solution for injection vial","ADDED"
"9001352","fentanyl (fentanyl citrate) 600 mcg sublingual tablet","ADDED"
"9005500","bosutinib 100 mg oral tablet","ADDED"
"9001346","fentanyl (fentanyl citrate) 300 mcg sublingual tablet","ADDED"
"9012789","dantrolene sodium 25 mg oral capsule","CHANGED"
"9006131","nitisinone 20 mg oral capsule","ADDED"
"d1aa5f5660f58eee89d1303600e18846","carboplatin 50 mg per 5 mL solution for injection vial","ADDED"
"9005313","dabrafenib (dabrafenib mesylate) 50 mg oral capsule","ADDED"
"af58223649e4c45cc619dbcca8dce734","acetylsalicylic acid 25 mg and dipyridamole 200 mg modified-release oral capsule","CHANGED"
"7bbab336c56038a79e3e51654dfc8881","heparin sodium 25000 unit per 500 mL solution for injection bag","ADDED"
"9012875","zuclopenthixol acetate 100 mg per 2 mL solution for injection ampoule","CHANGED"
"9006054","nitisinone 5 mg oral capsule","ADDED"
"9005052","acetaminophen 500 mg and acetaminophen 500 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg kit","DELETED"
"9006021","empagliflozin 5 mg and metformin hydrochloride 1000 mg oral tablet","ADDED"
"9004068","erlotinib (erlotinib hydrochloride) 150 mg oral tablet","ADDED"
"9009622","furosemide 40 mg per 4 mL solution for injection syringe","ntp_status_effective_time: ""20170728"" -> ""20180801"""
"9012417","lixisenatide 0.05 mg per mL solution for injection","DELETED"
"9012791","difluprednate 0.05 % ophthalmic drops","CHANGED"
"415b58260d80b2977011c4ce546200b2","temsirolimus 30 mg per 1.2 mL solution for injection vial with diluent solution","ADDED"
"9004452","lopinavir 100 mg and ritonavir 25 mg oral tablet","ADDED"
"9004776","febuxostat 80 mg oral tablet","ADDED"
"3368c7e2c3ee5ee51c73b6f1bae489f2","deoxycholic acid 20 mg per 2 mL solution for injection vial","ADDED"
"9002678","heparin sodium 2 unit per mL solution for injection","DELETED"
"9005062","tobramycin 40 mg per mL solution for injection","DELETED"
"9005876","atazanavir (atazanavir sulfate) 300 mg and cobicistat 150 mg oral tablet","DELETED"
"9004965","dimethicone 50 % cutaneous solution","ADDED"
"5e5a183ec5032811cc1baf78ea838ad5","fluconazole 150 mg oral capsule with miconazole nitrate 2 % cutaneous cream","CHANGED"
"9005708","ceritinib 150 mg oral capsule","ADDED"
"9012866","tipiracil (tipiracil hydrochloride) 6.14 mg and trifluridine 15 mg oral tablet","CHANGED"
"4b6f74d0c10b8270f07cfffd83d8c10c","diphenhydramine hydrochloride 25 mg and ibuprofen (ibuprofen, ibuprofen potassium) 200 mg oral capsule","CHANGED"
"32d2b59279108d9f7a77ff51cb4783ac","dantrolene sodium 25 mg oral capsule","CHANGED"
"9012798","ertugliflozin 15 mg oral tablet","CHANGED"
"651dc429c59f5610b314eefbf3da8edf","aflibercept 2 mg per 0.05 mL solution for injection vial","ADDED"
"9004728","prasugrel (prasugrel hydrochloride) 10 mg oral tablet","ADDED"
"9012877","zuclopenthixol decanoate 200 mg per 1 mL solution for injection ampoule","CHANGED"
"0b142822fa9d03752239390affde5c03","canakinumab 150 mg per 1 mL solution for injection vial","ADDED"
"9012821","insulin aspart 30 % and insulin aspart protamine 70 % suspension for injection 3 mL cartridge","CHANGED"
"9005404","afatinib (afatinib dimaleate) 40 mg oral tablet","ADDED"
"f9e365bd76570ee2f38a8e7ea6e74982","eliglustat (eliglustat tartrate) 84 mg oral capsule","CHANGED"
"9003212","buserelin (buserelin acetate) 1 mg per mL nasal spray","ADDED"
"9001490","chloroxylenol 4.8 % cutaneous liquid","ADDED"
"9012848","ofatumumab 1000 mg per 50 mL solution for injection vial","CHANGED"
"656de8d6ff48bed26ff7e6840f613146","carbetocin 100 mcg per 1 mL solution for injection vial","ADDED"
"9003526","loxapine (loxapine succinate) 2.5 mg oral tablet","ADDED"
"65eeca2e20765776251f22e7baa399ee","posaconazole 18 mg per mL solution for injection vial","ADDED"
"9004991","fampridine 10 mg prolonged-release oral tablet","ADDED"
"9012826","insulin human 100 unit per mL solution for injection 3 mL vial","CHANGED"
"05260d69d81183daeeb8c5d15fa017d4","sacubitril (sacubitril valsartan sodium hydrate complex) 24 mg and valsartan (sacubitril valsartan sodium hydrate complex) 26 mg oral tablet","CHANGED"
"0e59d3bec3d37d9ce88f744efef0bdb4","etanercept 12.5 mg per 0.5 mL solution for injection syringe","ADDED"
"9012820","inotuzumab ozogamicin 0.9 mg per vial powder for solution for injection","CHANGED"
