tm_code,tm_formal_name,changes
"ea7f495cefba7491f13908563a21b501","proxymetacaine","CHANGED"
"a1a32cc37028b85cb1a606124213b7c2","acetylcysteine","CHANGED"
"ccd8bb600e5bf765664ef76f4f205758","atovaquone and proguanil","CHANGED"
"dd89261e34b13824ba5e813279aaa92d","fexofenadine and pseudoephedrine","CHANGED"
"8001484","hypromellose","CHANGED"
"8001545","voriconazole","ADDED"
"c9faf753a6ac57c53c7dcd77e3f51ff4","halobetasol","ADDED"
"b0e9ca3c0296dbd9d61e291d9ccda718","rasagiline","ADDED"
"8001530","teduglutide","CHANGED"
"1b4909cb7d0aaa2ea0f566a61d0a536b","vardenafil","CHANGED"
"8001318","acetaminophen and chlorpheniramine","ADDED"
"8001474","flurbiprofen","CHANGED"
"8001517","ribavirin","CHANGED"
"ffe6975dfb50a9b91ba8cf8d602ccf5c","silver sulfadiazine","CHANGED"
"a3a4925edda457dbbeb1e170a05dae64","temsirolimus","ADDED"
"e15164295101c081a59b85001e7e1732","axitinib","ADDED"
"a3ea8a66906324dfa7e5968aee9aa6da","tiaprofenic acid","CHANGED"
"8001533","tetrabenazine","CHANGED"
"01f7f19cd9e00b7c8abd305ac1671e7d","cobimetinib","ADDED"
"cee1b13b7050fa243078ab6d84dcbe0b","loxapine","ADDED"
"37fd05ebd0749cf6b7fcada0da5be619","gemfibrozil","ADDED"
"8001190","diphenhydramine and phenylephrine","tm_status_effective_time: ""20100111"" -> ""20140805"""
"b26bf8cbf84c5cfab417970f21c4132d","clobetasone","ADDED"
"8001502","pentamidine","CHANGED"
"79bd4264468da23a4d0d6aee24be6cc1","ethosuximide","CHANGED"
"8000972","benzalkonium and pramoxine hydrochloride","ADDED"
"15a3ca20cc1ae7c92f77f9bd2380efcf","bevacizumab","ADDED"
"8001487","levocabastine","CHANGED"
"8000225","fenofibrate","tm_status_effective_time: ""19961002"" -> ""19990329"""
"3c7a2fbfe863502f28a71c6cc3bc9af2","canakinumab","ADDED"
"e86311d95854dac130af9609666beb33","alteplase and water","ADDED"
"8001526","silver sulfadiazine","CHANGED"
"6c61fbae4c0fb870e1f43122bfc149ff","vigabatrin","CHANGED"
"8001482","hyoscine","CHANGED"
"b8aa2b8dcaca286ee2ddd07578e9126c","etanercept and water","ADDED"
"acb8af885647d19f760bf01987644b0f","carfilzomib","ADDED"
"8001296","nicotinic acid","tm_status_effective_time: ""19791231"" -> ""19911231"""
"524888e8296263704e67353907ccca94","dimethicone","ADDED"
"8a1409966b9e9ceb53fdd6d79e71c417","eflornithine","ADDED"
"c1eed466bb962615940efcacf8bde356","dequalinium","ADDED"
"f981fd3c67340ce75f1c75be5760f077","eculizumab","ADDED"
"8001480","glimepiride","CHANGED"
"4bd4bcbeccff70ee41044fdd780c3da8","loratadine and pseudoephedrine","CHANGED"
"8001519","ropinirole","CHANGED"
"7fb538a7519ab6ac2b146b529f00880e","trihexyphenidyl","CHANGED"
"a56c24dc2ccf98a20b1dc8dcd8915cb8","dyclonine","ADDED"
"951be5c4159b7b22c5dd14c4cc3f7e0a","rotigotine","CHANGED"
"8001531","telbivudine","ADDED"
"81c42e6cfbecbe31dce637e33a60e4c7","loratadine","CHANGED"
"8001434","argatroban","CHANGED"
"8000822","hydrocortisone and pramoxine hydrochloride","ADDED"
"8001429","acetylcysteine","CHANGED"
"8001035","acetaminophen and guaifenesin and phenylephrine","tm_status_effective_time: ""20170727"" -> ""20180727"""
"68ba43817426730cb38bb5c1cb9d3e3d","podophyllotoxin","ADDED"
"8001462","eslicarbazepine","CHANGED"
"8001459","ertugliflozin","CHANGED"
"c85db06c42bae85dfd1164a2866981d2","bethanechol","ADDED"
"861bb47caa7c704401cff21a6ad40031","ethopropazine","ADDED"
"6c67c3fc2143b78cdec6429df09ad15e","sulfasalazine","CHANGED"
"a13c4853956b1bbbd6993d8632e7a192","promethazine","CHANGED"
"918183ebe8d737590835d2d1ada752f1","azacitidine","ADDED"
"38cd5a0e460d4faa096c2e29fd4e0b82","fexofenadine","CHANGED"
"8001498","methoxyflurane","CHANGED"
"8001461","ertugliflozin and sitagliptin","CHANGED"
"8357578c9e8be615076f0179df9d0c39","exenatide","CHANGED"
"e7db0b27bffe714f0a6afac2b0f0cc2f","desipramine","CHANGED"
"4a09b3a8552105810368cbf52100627e","deferiprone","ADDED"
"998fb0ea5ae69b455e8c8923d9d255f3","sodium salicylate","ADDED"
"52a624241d4cc518b719672757fc515f","cinacalcet","ADDED"
"e27db7be57c176c4d945aa1d06a95aa5","raloxifene","ADDED"
