mp_code,mp_formal_name,changes
"00001147","ALBALON (naphazoline hydrochloride 0.1 % ophthalmic drops) ALLERGAN INC","ADDED"
"00004618","MYLERAN (busulfan 2 mg oral tablet) ASPEN PHARMACARE CANADA INC.","ADDED"
"00010332","ENTROPHEN 325MG TABLETS (acetylsalicylic acid 325 mg gastro-resistant tablet) PENDOPHARM DIVISION OF PHARMASCIENCE INC","DELETED"
"00010340","ENTROPHEN ECT 650MG (acetylsalicylic acid 650 mg gastro-resistant tablet) PENDOPHARM DIVISION OF PHARMASCIENCE INC","DELETED"
"00016055","CUPRIMINE (penicillamine 250 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ADDED"
"00027243","DIHYDROERGOTAMINE (DHE), 1MG/ML (dihydroergotamine mesylate 1 mg per 1 mL solution for injection ampoule) STERIMAX INC","ADDED"
"00027944","VALISONE SCALP LOTION (betamethasone (betamethasone valerate) 0.1 % lotion) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ADDED"
"00029149","FUNGIZONE (amphotericin b 50 mg per vial powder for solution for injection) BRISTOL-MYERS SQUIBB CANADA","ADDED"
"00030678","SOLU-MEDROL (methylprednisolone (methylprednisolone sodium succinate) 500 mg per vial kit) PFIZER CANADA INC","mp_formal_name: ""SOLU-MEDROL (methylprednisolone (methylprednisolone sodium succinate) 500 mg per vial kit) PFIZER CANADA INC"" -> ""SOLU-MEDROL (methylprednisolone (methylprednisolone sodium succinate) 500 mg per vial powder for solution for injection with diluent solution) PFIZER CANADA INC"""
"00030732","LINCOCIN (lincomycin (lincomycin hydrochloride) 300 mg per mL solution for injection) PFIZER CANADA INC","mp_formal_name: ""LINCOCIN (lincomycin (lincomycin hydrochloride) 300 mg per mL solution for injection) PFIZER CANADA INC"" -> ""LINCOCIN (lincomycin (lincomycin hydrochloride) 600 mg per 2 mL solution for injection vial) PFIZER CANADA INC"""
"00035017","ISOPTO ATROPINE (atropine sulfate 1 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
"00035645","KEFLEX (cephalexin 250 mg per 5 mL oral suspension) PENDOPHARM DIVISION OF PHARMASCIENCE INC","DELETED"
"00036137","SOLU-MEDROL (methylprednisolone (methylprednisolone sodium succinate) 1 g per vial kit) PFIZER CANADA INC","mp_formal_name: ""SOLU-MEDROL (methylprednisolone (methylprednisolone sodium succinate) 1 g per vial kit) PFIZER CANADA INC"" -> ""SOLU-MEDROL (methylprednisolone (methylprednisolone sodium succinate) 1 g per vial powder for solution for injection with diluent solution) PFIZER CANADA INC"""
"00036323","LOMOTIL (atropine sulfate 0.025 mg and diphenoxylate hydrochloride 2.5 mg oral tablet) PFIZER CANADA INC","ADDED"
"00038202","BACTERIOSTATIC WATER FOR INJECTION USP (water 30 mL per 30 mL solution for injection) PFIZER CANADA INC","ADDED"
"00038229","STERILE WATER FOR IRRIGATION USP (water 100 % NA) ICU MEDICAL CANADA INC","ADDED"
"00038245","STERILE WATER FOR INJECTION USP (water 100 % solution for injection) ICU MEDICAL CANADA INC","ADDED"
"00040851","PMS-ASA (acetylsalicylic acid 325 mg oral tablet) PHARMASCIENCE INC","DELETED"
"00042544","MIOSTAT OPHTHALMIC LIQ 0.01% (carbachol 0.01 % solution for injection 1.5 mL vial) ALCON CANADA INC","ADDED"
"00232351","VALISONE-G OINTMENT (betamethasone (betamethasone valerate) 1 mg per g and gentamicin (gentamicin sulfate) 1 mg per g cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C.","mp_formal_name: ""VALISONE-G OINTMENT (betamethasone (betamethasone valerate) 1 mg per g and gentamicin (gentamicin sulfate) 1 mg per g cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C."" -> ""VALISONE-G OINTMENT (betamethasone (betamethasone valerate) 0.1 % and gentamicin (gentamicin sulfate) 0.1 % cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C."""
"00252506","CYCLOGYL (cyclopentolate hydrochloride 1 % ophthalmic drops) ALCON CANADA INC","ADDED"
"00262595","NOVO-RYTHRO ESTOLATE SUSPENSION (erythromycin (erythromycin estolate) 250 mg per 5 mL oral suspension) TEVA CANADA LIMITED","ADDED"
"00271373","WINPRED TAB 1MG (prednisone 1 mg oral tablet) AA PHARMA INC","Health_Canada_product_name: ""WINPRED TAB 1MG"" -> ""WINPRED""
mp_formal_name: ""WINPRED TAB 1MG (prednisone 1 mg oral tablet) AA PHARMA INC"" -> ""WINPRED (prednisone 1 mg oral tablet) AA PHARMA INC"""
"00318736","PROSTIN F2 ALPHA (dinoprost (dinoprost tromethamine) 5 mg per 1 mL solution for injection ampoule) PFIZER CANADA INC","ADDED"
"00328154","ATROPINE SULFATE INJECTION USP (atropine sulfate 1 mg per 10 mL solution for injection syringe) PFIZER CANADA INC","ADDED"
"00328693","PRE-PEN (benzylpenicilloyl-polylysine 6e-05 m per amp solution for injection) ALK-ABELLO INC","ADDED"
"00346314","HALOTHANE (halothane 99.99 % inhalation solution) BIMEDA-MTC ANIMAL HEALTH INC","DELETED"
"00356557","FOLIC ACID TAB 25MG (folic acid 25 mg oral tablet) KRIPPS PHARMACY LTD.","DELETED"
"00363014","PROCTOFOAM HC (hydrocortisone acetate 1 % and pramoxine hydrochloride 1 % rectal foam) DUCHESNAY INC","ADDED"
"00373435","DETTOL (chloroxylenol 4.8 % cutaneous liquid) RECKITT BENCKISER (CANADA) INC","ADDED"
"00390283","NAPHCON FORTE (naphazoline hydrochloride 0.1 % ophthalmic drops) ALCON CANADA INC","ADDED"
"00392693","ATROPINE SULFATE INJECTION USP (atropine sulfate 0.6 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","ADDED"
"00392782","ATROPINE SULFATE INJECTION USP (atropine sulfate 0.4 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","ADDED"
