drug_code,mp_code,mp_formal_name,mp_fr_description,changes
933,00029149,FUNGIZONE (amphotericin B 50 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH,FUNGIZONE (amphotéricine B 50 mg par fiole poudre pour solution injectable) CHEPLAPHARM ARZNEIMITTEL GMBH,ADDED
934,00001147,ALBALON (naphazoline hydrochloride 0.1 % ophthalmic drops) ABBVIE CORPORATION,"ALBALON (chlorhydrate de naphazoline 0,1 % gouttes ophtalmiques) ABBVIE CORPORATION","mp_formal_name: ""ALBALON (naphazoline hydrochloride 0.1 % ophthalmic drops) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""ALBALON (naphazoline hydrochloride 0.1 % ophthalmic drops) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲""
mp_fr_description: ""ALBALON (chlorhydrate de naphazoline 0,1 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""ALBALON (chlorhydrate de naphazoline 0,1 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
1253,00037621,NITROSTAT (nitroglycerin 0.6 mg sublingual tablet) BGP PHARMA ULC,"NITROSTAT (nitroglycérine 0,6 mg comprimé sublingual) BGP PHARMA ULC","mp_formal_name: ""NITROSTAT (nitroglycerin 0.6 mg sublingual tablet) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""NITROSTAT (nitroglycerin 0.6 mg sublingual tablet) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC""
mp_fr_description: ""NITROSTAT (nitroglycérine 0,6 mg comprimé sublingual) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""NITROSTAT (nitroglycérine 0,6 mg comprimé sublingual) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
1254,00037613,NITROSTAT (nitroglycerin 0.3 mg sublingual tablet) BGP PHARMA ULC,"NITROSTAT (nitroglycérine 0,3 mg comprimé sublingual) BGP PHARMA ULC","mp_formal_name: ""NITROSTAT (nitroglycerin 0.3 mg sublingual tablet) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""NITROSTAT (nitroglycerin 0.3 mg sublingual tablet) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC""
mp_fr_description: ""NITROSTAT (nitroglycérine 0,3 mg comprimé sublingual) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""NITROSTAT (nitroglycérine 0,3 mg comprimé sublingual) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
1398,00030783,DEPO-TESTOSTERONE INJ 100MG/ML (testosterone cypionate 1000 mg per 10 mL solution for injection vial) PFIZER CANADA ULC,DEPO-TESTOSTERONE INJ 100MG/ML (cypionate de testostérone 1000 mg par 10 mL solution injectable fiole) PFIZER CANADA ULC,"mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20220707"" -> ""19531231"""
1668,00266507,ADASEPT LIQ 0.5% (triclosan 0.5 % cutaneous liquid) ODAN LABORATORIES LTD,"ADASEPT LIQ 0.5% (triclosan 0,5 % liquide cutané) ODAN LABORATORIES LTD",ADDED
1905,00261998,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 84 mg per mL solution for injection) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 84 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
2467,00360279,APO-CHLORTHALIDONE (chlorthalidone 50 mg oral tablet) APOTEX INC,APO-CHLORTHALIDONE (chlorthalidone 50 mg comprimé oral) APOTEX INC,"Health_Canada_product_name: ""CHLORTHALIDONE"" -> ""APO-CHLORTHALIDONE""
mp_formal_name: ""CHLORTHALIDONE (chlorthalidone 50 mg oral tablet) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲CHLORTHALIDONE (chlorthalidone 50 mg oral tablet) AP̲O̲T̲E̲X̲ INC""
mp_fr_description: ""CHLORTHALIDONE (chlorthalidone 50 mg comprimé oral) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲CHLORTHALIDONE (chlorthalidone 50 mg comprimé oral) AP̲O̲T̲E̲X̲ INC"""
2527,00037869,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (potassium chloride 149 mg per mL solution for injection) PFIZER CANADA ULC,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (chlorure de potassium 149 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
3394,00402206,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (potassium chloride 20 meq per 10 mL solution for injection) OMEGA LABORATORIES LIMITED,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (chlorure de potassium 20 meq par 10 mL solution injectable) OMEGA LABORATORIES LIMITED,ADDED
