drug_code,mp_code,mp_formal_name,changes
933,00029149,FUNGIZONE (amphotericin B 50 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH,ADDED
934,00001147,ALBALON (naphazoline hydrochloride 0.1 % ophthalmic drops) ABBVIE CORPORATION,"mp_formal_name: ""ALBALON (naphazoline hydrochloride 0.1 % ophthalmic drops) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""ALBALON (naphazoline hydrochloride 0.1 % ophthalmic drops) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
1253,00037621,NITROSTAT (nitroglycerin 0.6 mg sublingual tablet) BGP PHARMA ULC,"mp_formal_name: ""NITROSTAT (nitroglycerin 0.6 mg sublingual tablet) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""NITROSTAT (nitroglycerin 0.6 mg sublingual tablet) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
1254,00037613,NITROSTAT (nitroglycerin 0.3 mg sublingual tablet) BGP PHARMA ULC,"mp_formal_name: ""NITROSTAT (nitroglycerin 0.3 mg sublingual tablet) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""NITROSTAT (nitroglycerin 0.3 mg sublingual tablet) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
1668,00266507,ADASEPT LIQ 0.5% (triclosan 0.5 % cutaneous liquid) ODAN LABORATORIES LTD,ADDED
1905,00261998,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 84 mg per mL solution for injection) PFIZER CANADA ULC,ADDED
2467,00360279,APO-CHLORTHALIDONE (chlorthalidone 50 mg oral tablet) APOTEX INC,"mp_formal_name: ""CHLORTHALIDONE (chlorthalidone 50 mg oral tablet) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲CHLORTHALIDONE (chlorthalidone 50 mg oral tablet) AP̲O̲T̲E̲X̲ INC"""
2527,00037869,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (potassium chloride 149 mg per mL solution for injection) PFIZER CANADA ULC,ADDED
3394,00402206,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (potassium chloride 20 meq per 10 mL solution for injection) OMEGA LABORATORIES LIMITED,ADDED
3837,00038083,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 45 mmol per 50 mL solution for injection syringe) PFIZER CANADA ULC,ADDED
4390,00505781,ANUGESIC-HC OINTMENT (hydrocortisone acetate 0.5 % and pramoxine hydrochloride 1 % and zinc sulfate 0.5 % rectal ointment) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,ADDED
6775,00691623,BICARBONATE CONCENTRATE D17000 (sodium bicarbonate 81.3 g per l solution for haemodialysis) BAXTER CORPORATION,ADDED
7367,00727695,LUPRON (leuprolide acetate 5 mg per mL solution for injection 2.8 mL vial) ABBVIE CORPORATION,DELETED
8350,00261971,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 5 mmol per 10 mL solution for injection syringe) PFIZER CANADA ULC,ADDED
10509,00804789,POTASSIUM PHOSPHATES (phosphorus (potassium phosphate dibasic and potassium phosphate monobasic) 30 mmol per 10 mL and potassium (potassium phosphate dibasic and potassium phosphate monobasic) 44 mmol per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,ADDED
11537,00779237,BACTI-STAT 0.3% (triclosan 0.3 % cutaneous liquid) ECOLAB CO,ADDED
12218,00401633,FUROSEMIDE SPECIAL (furosemide 250 mg per 25 mL solution for injection vial) SANDOZ CANADA INCORPORATED,DELETED
12331,01947664,ACCUPRIL 5MG TAB (quinapril (quinapril hydrochloride) 5 mg oral tablet) PFIZER CANADA ULC,ADDED
12639,01977873,GERMICIDAL HAND SOAP LIQ 0.6% (chloroxylenol 0.6 % cutaneous liquid) OSTREM CHEMICAL CO LTD.,ADDED
13600,01974548,MICRO I (iodide (sodium iodide) 1000 mcg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,ADDED
13833,01905740,K + 45 (potassium chloride 251.6 g per l solution for haemodialysis) BAXTER CORPORATION,ADDED
16171,02088339,TRIPLE ANTIBIOTIC OINTMENT (bacitracin (bacitracin zinc) 500 unit per g and gramicidin 0.25 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous ointment) MELALEUCA OF CANADA INC.,ADDED
