drug_code,mp_code,mp_formal_name,changes
14551,02044013,ROBITUSSIN CHILDREN'S COUGH AND COLD (dextromethorphan hydrobromide 7.5 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL syrup) HALEON CANADA ULC,"mp_formal_name: ""ROBITUSSIN CHILDREN'S COUGH AND COLD (dextromethorphan hydrobromide 7.5 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL syrup) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ROBITUSSIN CHILDREN'S COUGH AND COLD (dextromethorphan hydrobromide 7.5 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL syrup) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
15210,01924567,DEXEDRINE SPANSULE (dextroamphetamine sulfate 15 mg prolonged-release oral capsule) PALADIN PHARMA INC.,"mp_formal_name: ""DEXEDRINE SPANSULE ̲S̲R̲C̲ ̲1̲5̲M̲G̲ (dextroamphetamine sulfate 15 mg prolonged-release oral capsule) PALADIN PHARMA INC."" -> ""DEXEDRINE SPANSULE (dextroamphetamine sulfate 15 mg prolonged-release oral capsule) PALADIN PHARMA INC."""
15211,01924559,DEXEDRINE SPANSULE (dextroamphetamine sulfate 10 mg prolonged-release oral capsule) PALADIN PHARMA INC.,"mp_formal_name: ""DEXEDRINE SPANSULE ̲S̲R̲C̲ ̲1̲0̲M̲G̲ (dextroamphetamine sulfate 10 mg prolonged-release oral capsule) PALADIN PHARMA INC."" -> ""DEXEDRINE SPANSULE (dextroamphetamine sulfate 10 mg prolonged-release oral capsule) PALADIN PHARMA INC."""
15225,01924516,DEXEDRINE (dextroamphetamine sulfate 5 mg oral tablet) PALADIN PHARMA INC.,"mp_formal_name: ""DEXEDRINE ̲T̲A̲B̲L̲E̲T̲S̲ ̲(̲5̲M̲G̲)̲ (dextroamphetamine sulfate 5 mg oral tablet) PALADIN PHARMA INC."" -> ""DEXEDRINE (dextroamphetamine sulfate 5 mg oral tablet) PALADIN PHARMA INC."""
15482,01999761,KENALOG-10 INJECTION (triamcinolone acetonide 50 mg per 5 mL suspension for injection vial) BRISTOL-MYERS SQUIBB CANADA,"mp_formal_name: ""KENALOG-10 INJECTION ̲1̲0̲M̲G̲/̲M̲L̲ (triamcinolone acetonide 50 mg per 5 mL suspension for injection vial) BRISTOL-MYERS SQUIBB CANADA"" -> ""KENALOG-10 INJECTION (triamcinolone acetonide 50 mg per 5 mL suspension for injection vial) BRISTOL-MYERS SQUIBB CANADA"""
19044,02142783,ROBITUSSIN EXTRA STRENGTH MUCUS AND PHLEGM (guaifenesin 200 mg per 5 mL syrup) HALEON CANADA ULC,"mp_formal_name: ""ROBITUSSIN EXTRA STRENGTH MUCUS AND PHLEGM (guaifenesin 200 mg per 5 mL syrup) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ROBITUSSIN EXTRA STRENGTH MUCUS AND PHLEGM (guaifenesin 200 mg per 5 mL syrup) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
19060,02172380,ROBITUSSIN EXTRA STRENGTH COUGH & COLD (dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 200 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL syrup) HALEON CANADA ULC,"mp_formal_name: ""ROBITUSSIN EXTRA STRENGTH COUGH & COLD (dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 200 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL syrup) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ROBITUSSIN EXTRA STRENGTH COUGH & COLD (dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 200 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL syrup) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
63982,02240433,PMS-CHLORHEXIDINE (chlorhexidine gluconate 0.12 % mouthwash) PHARMASCIENCE INC,"mp_formal_name: ""PE̲R̲I̲C̲H̲L̲O̲R̲ (chlorhexidine gluconate 0.12 % mouthwash) ̲P̲E̲N̲D̲O̲P̲H̲A̲R̲M̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ PHARMASCIENCE INC"" -> ""PM̲S̲-̲C̲H̲L̲O̲R̲H̲E̲X̲I̲D̲I̲N̲E̲ (chlorhexidine gluconate 0.12 % mouthwash) PHARMASCIENCE INC"""
65414,02241751,CEREZYME (imiglucerase 400 unit per vial powder for solution for injection) SANOFI-AVENTIS CANADA INC,"mp_formal_name: ""CEREZYME (imiglucerase 400 unit per vial powder for solution for injection) SANOFI ̲G̲E̲N̲Z̲Y̲M̲E̲,̲ ̲A̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲S̲A̲N̲O̲F̲I̲-AVENTIS CANADA INC"" -> ""CEREZYME (imiglucerase 400 unit per vial powder for solution for injection) SANOFI-AVENTIS CANADA INC"""
77041,02284863,MYOZYME (alglucosidase alfa 50 mg per vial powder for solution for injection) SANOFI-AVENTIS CANADA INC,"mp_formal_name: ""MYOZYME (alglucosidase alfa 50 mg per vial powder for solution for injection) SANOFI ̲G̲E̲N̲Z̲Y̲M̲E̲,̲ ̲A̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲S̲A̲N̲O̲F̲I̲-AVENTIS CANADA INC"" -> ""MYOZYME (alglucosidase alfa 50 mg per vial powder for solution for injection) SANOFI-AVENTIS CANADA INC"""
