ntp_code,ntp_formal_name,changes
"06815cc5b1c1df972c20efb78b29ef8f","lanreotide (lanreotide acetate) 60 mg per 0.2 mL prolonged-release solution for injection syringe","ADDED"
"06aa9cbbf83107d477d1c8d023d6d7a5","benzalkonium chloride 0.13 % NA","ADDED"
"126bdf1114767901a893f4587259e1d5","nilotinib (nilotinib hydrochloride) 50 mg oral capsule","ADDED"
"1f66c569012b5734b7c5a4fa87bd7abe","penicillin G (penicillin G sodium) 10000000 unit per vial powder for solution for injection","ADDED"
"2490275d61c75da07d2fa6098615334a","risankizumab 74.7 mg per 0.83 mL solution for injection syringe","ADDED"
"2523d94b735be0c0a26f430271af68c1","suvorexant 15 mg oral tablet","ADDED"
"280305f7a5efc0b1148c4ee6f49afad4","penicillin G (penicillin G sodium) 5000000 unit per vial powder for solution for injection","ADDED"
"2bf0a4525d11814ea610c877ea19fd01","potassium citrate 10 mEq prolonged-release oral tablet","ADDED"
"2f70b31d5f033fe75f13ec670da4657a","dacomitinib 45 mg oral tablet","ADDED"
"35edf45fe70de3a4a9e6b13ed1b5cb5b","potassium citrate 5 mEq prolonged-release oral tablet","ADDED"
"3888c214154dfe309c669822918271e3","aluminum hydroxide 165 mg per 5 mL and magnesium hydroxide 200 mg per 5 mL and simethicone 25 mg per 5 mL oral suspension","ADDED"
"41512383ae9dbfa786bcffe95c528494","lidocaine hydrochloride 2 % mucosal gel 10 mL syringe","ADDED"
"467d29bb3657aa8e3d32fca5c4590877","dacomitinib 15 mg oral tablet","ADDED"
"48e5f0ebe3916917bac4b2fb72da910a","pralatrexate 20 mg per 1 mL solution for injection vial","ADDED"
"49cce8c54dec98580c1dcc5e8e15de89","lidocaine hydrochloride 2 % mucosal gel 30 mL tube","ADDED"
"4ab76b25a898b29fff7407954bbc1543","penicillin G benzathine 1200000 unit per 2 mL suspension for injection syringe","ADDED"
"5052db804b64aad420898ddf7d4265df","isavuconazole (isavuconazonium sulfate) 200 mg per vial powder for solution for injection","ADDED"
"519541ef8ed8d9218f2e99f68b859dd1","aluminum hydroxide 200 mg and magnesium hydroxide 200 mg and simethicone 25 mg chewable tablet","ADDED"
"55349670906edc531006ebab7ebb5c98","inotersen (inotersen sodium) 284 mg per 1.5 mL solution for injection syringe","ADDED"
"575b347ec98463c24e73836d37e7f79d","polyethylene glycol 3350 17 g powder for oral solution","ADDED"
"5896dab35757253151f0f91b990ac1d0","lanreotide (lanreotide acetate) 120 mg per 0.5 mL prolonged-release solution for injection syringe","ADDED"
"62d03fdd589aa0eb96ffe70b1e95d74d","cysteamine (cysteamine hydrochloride) 0.37 % ophthalmic drops","ADDED"
"6ec15d57efd4b3eed100a469dc347bfe","lidocaine hydrochloride 2 % mucosal gel 12.5 g syringe","ADDED"
"6f8c85baefed04047819201d2f504745","penicillin G (penicillin G sodium) 1000000 unit per vial powder for solution for injection","ADDED"
"74796a8e3efd393a8c66001d852bc0e3","latanoprostene bunod 0.024 % ophthalmic drops","ADDED"
"82abb30c4ac899d7eb02efda01fb581a","pasireotide (pasireotide pamoate) 10 mg per vial powder for prolonged-release suspension for injection with diluent syringe","ADDED"
"8358d092acda111e53674d22d0730ce9","suvorexant 10 mg oral tablet","ADDED"
"864139eadd5c0bb1a78d75d953989439","burosumab 30 mg per 1 mL solution for injection vial","ADDED"
"8eb4c6a5e58867f4d8b31891cdedd609","hydrocortisone (hydrocortisone acetate) 1 % and pramoxine hydrochloride 1 % cutaneous cream","ADDED"
"9000145","diazepam 20 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20190601"" -> ""20180401"""
"9000187","hydrocortisone 2.5 % cutaneous cream","ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20170914"" -> ""19831231"""
"9000397","acetaminophen 500 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet","ntp_status_effective_time: ""20170705"" -> ""20190617"""
"9000413","dexamethasone 0.5 mg per 5 mL oral liquid","ntp_status_effective_time: ""20190601"" -> ""20190501"""
"9000417","diazepam 1 mg per mL oral solution","DELETED"
"9000736","azithromycin 600 mg oral tablet","ntp_status_effective_time: ""20051102"" -> ""20060104"""
"9000759","valproic acid (sodium valproate) 250 mg per 5 mL syrup","ntp_status_effective_time: ""20190601"" -> ""20190501"""
