ntp_code,ntp_formal_name,changes
"9003069","desoximetasone 0.25 % cutaneous cream","ADDED"
"9012603","alirocumab 75 mg per 1 mL solution for injection syringe","ADDED"
"9012683","paliperidone (paliperidone palmitate) 525 mg per 2.625 mL prolonged-release suspension for injection syringe","ADDED"
"9012685","penicillin g benzathine 1200000 unit per 2 mL suspension for injection syringe","ADDED"
"9012682","paliperidone (paliperidone palmitate) 50 mg per 0.5 mL prolonged-release suspension for injection syringe","ADDED"
"9000029","hydrocortisone (hydrocortisone sodium succinate) 250 mg per vial powder for solution for injection","ntp_status_effective_time: ""19621231"" -> ""19940421"""
"9006577","estradiol 50 mcg per 24 hour and norethindrone acetate 250 mcg per 24 hour transdermal patch","ADDED"
"9012640","nadroparin calcium 15200 unit per 0.8 mL solution for injection syringe","ADDED"
"9012616","dalteparin sodium 7500 unit per 0.3 mL solution for injection syringe","ADDED"
"9002345","ceftazidime 1 g per vial powder for solution for injection","ADDED"
"9000258","morphine hydrochloride 10 mg per mL syrup","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19861231"" -> ""20180518"""
"9002606","pinaverium bromide 50 mg oral tablet","ADDED"
"9004476","oseltamivir (oseltamivir phosphate) 45 mg oral capsule","ADDED"
"9001793","primidone 125 mg oral tablet","ADDED"
"9002773","cyclosporine 50 mg oral capsule","ADDED"
"9005299","guanfacine (guanfacine hydrochloride) 4 mg prolonged-release oral tablet","ADDED"
"9000350","conjugated estrogens 2.5 mg oral tablet","ntp_status_effective_time: ""20170705"" -> ""20180504"""
"9002336","acetaminophen 80 mg per 5 mL syrup","ADDED"
"9002961","desonide 0.05 % cutaneous cream","ADDED"
"9012648","nepafenac 0.3 % ophthalmic drops","ADDED"
"9005096","lurasidone hydrochloride 80 mg oral tablet","ADDED"
"9005297","guanfacine (guanfacine hydrochloride) 2 mg prolonged-release oral tablet","ADDED"
"9001731","clomipramine hydrochloride 10 mg oral tablet","ADDED"
"9004423","estradiol 1 mg and norethindrone acetate 0.5 mg oral tablet","ADDED"
"9001906","clomipramine hydrochloride 50 mg oral tablet","ADDED"
"9012610","dalteparin sodium 15000 unit per 0.6 mL solution for injection syringe","ADDED"
"9012604","cefepime (cefepime hydrochloride) 1 g per vial powder for solution for injection","ADDED"
"9012600","alirocumab 150 mg per 1 mL solution for injection pen","ADDED"
