ntp_code,ntp_formal_name,changes
"9013465","norepinephrine (norepinephrine bitartrate) 4 mg per 4 mL solution for injection ampoule","CHANGED"
"9013485","oxaliplatin 50 mg per 10 mL solution for injection vial","CHANGED"
"f7ab7afcb8b31b78bd2b0907ab4e96d6","buserelin (buserelin acetate) 9.45 mg implant","CHANGED"
"cdf22eec56dc3a17b5e5f42f4aafa741","sodium thiosulfate 12500 mg per 50 mL solution for injection vial","ADDED"
"f6e6856602c45201811cb06375c27999","simoctocog alfa 4000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"7a74d900bc639df5e216ffde7f4fd4b4","dinoprostone 0.5 mg per 2.5 mL endocervical gel syringe","CHANGED"
"58f8b7abf1b096920517a27d43d5ddb9","cisatracurium (cisatracurium besylate) 20 mg per 10 mL solution for injection vial","ADDED"
"2fdc0c14a39623070b4f11ab3416996c","lixisenatide 20 mcg per actuation solution for injection pre-filled pen","ADDED"
"9013462","neostigmine methylsulfate 5 mg per 10 mL solution for injection vial","CHANGED"
"929c8854f3ebadd329bf20d4abcd4da4","chlorhexidine gluconate 0.05 % and lidocaine hydrochloride 2 % cutaneous gel 6 mL syringe","CHANGED"
"9003436","coal tar 1.25 % cutaneous gel","ADDED"
"9006531","vitamin B12 1000 mcg per mL solution for injection","DELETED"
"9002952","amylase 11200 unit and lipase 10000 unit and protease 730 unit oral capsule","ADDED"
"9000270","enalapril sodium 4 mg oral tablet","DELETED"
"9002417","amylase 25500 unit and lipase 25000 unit and protease 1600 unit oral capsule","ADDED"
"5ac8e4d79b55b3de494aeadd5676a8ff","oxytocin 10 unit per 1 mL solution for injection ampoule","CHANGED"
"a028d09af37b9939dfae7f306489a371","moroctocog alfa 250 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
"0ac42761312f8bd0e883354c683e574d","catridecacog 2500 unit per vial powder for solution for injection with diluent solution","ADDED"
"9013440","iron (sodium ferric gluconate complex in sucrose injection) 62.5 mg per 5 mL solution for injection vial","CHANGED"
"9003349","tryptophan 750 mg oral tablet","ADDED"
"9013444","ketamine (ketamine hydrochloride) 20 mg per 2 mL solution for injection vial","CHANGED"
"64c5d015819fbca993beeaf13cf4fa2c","simoctocog alfa 3000 unit per vial powder for solution for injection with diluent solution syringe","ADDED"
