ntp_code,ntp_formal_name,changes
"9000022","hydrocortisone (hydrocortisone sodium succinate) 100 mg per vial powder for solution for injection","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19941231"" -> ""20180430"""
"9000029","hydrocortisone (hydrocortisone sodium succinate) 250 mg per vial powder for solution for injection","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19940421"" -> ""20180430"""
"9000038","hydrocortisone (hydrocortisone sodium succinate) 500 mg per vial powder for solution for injection","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19941231"" -> ""20180430"""
"9000042","hydrocortisone (hydrocortisone sodium succinate) 1 g per vial powder for solution for injection","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19941231"" -> ""20180430"""
"9000138","sulfamethoxazole 100 mg and trimethoprim 20 mg oral tablet","ADDED"
"9000139","sulfamethoxazole 400 mg and trimethoprim 80 mg oral tablet","ADDED"
"9000140","sulfamethoxazole 800 mg and trimethoprim 160 mg oral tablet","ADDED"
"9000145","diazepam 20 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20180601"" -> ""20180703"""
"9000180","sulfamethoxazole 400 mg per 5 mL and trimethoprim 80 mg per 5 mL solution for injection ampoule","ADDED"
"9000284","sulfamethoxazole 40 mg per mL and trimethoprim 8 mg per mL oral suspension","ADDED"
"9000426","insulin isophane human 100 unit per mL suspension for injection 3 mL cartridge","DELETED"
"9000471","insulin isophane human 100 unit per mL suspension for injection 10 mL vial","DELETED"
"9000736","azithromycin 600 mg oral tablet","ADDED"
"9000819","ibuprofen 40 mg per mL oral suspension","ntp_status_effective_time: ""20180601"" -> ""20180703"""
"9000839","azithromycin 250 mg oral tablet","ADDED"
"9000862","azithromycin 500 mg per vial powder for solution for injection","ADDED"
"9000965","ketorolac tromethamine 30 mg per mL solution for injection","ntp_status_effective_time: ""20180601"" -> ""20180703"""
"9001407","insulin isophane human 100 unit per mL suspension for injection 3 mL pen","DELETED"
"9001552","acenocoumarol 4 mg oral tablet","ADDED"
"9001568","belladonna 0.2 mg and ergotamine tartrate 0.6 mg and phenobarbital 40 mg prolonged-release oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19590101"" -> ""20180605"""
"9001569","chloramphenicol (chloramphenicol sodium succinate) 1 g per vial powder for solution for injection","ADDED"
"9001584","chlordiazepoxide hydrochloride 5 mg and clidinium bromide 2.5 mg oral capsule","ADDED"
"9001587","acenocoumarol 1 mg oral tablet","ADDED"
"9001620","flecainide acetate 100 mg oral tablet","ADDED"
"9001624","chlorpheniramine maleate 4 mg oral tablet","ADDED"
"9001632","chloroquine diphosphate 250 mg oral tablet","ADDED"
"9001672","imipramine hydrochloride 10 mg oral tablet","ADDED"
"9001673","imipramine hydrochloride 25 mg oral tablet","ADDED"
"9001674","imipramine hydrochloride 50 mg oral tablet","ADDED"
"9001689","isoniazid 100 mg oral tablet","ADDED"
"9001690","isoniazid 300 mg oral tablet","ADDED"
"9001714","dicyclomine hydrochloride 10 mg oral capsule","ADDED"
"9001718","metolazone 2.5 mg oral tablet","ADDED"
"9001775","benserazide (benserazide hydrochloride) 25 mg and levodopa 100 mg oral capsule","ADDED"
"9001776","benserazide (benserazide hydrochloride) 50 mg and levodopa 200 mg oral capsule","ADDED"
"9001823","tretinoin 0.05 % cutaneous gel","ADDED"
"9001869","alfacalcidol 0.25 mcg oral capsule","ADDED"
"9001870","alfacalcidol 1 mcg oral capsule","ADDED"
"9001895","pizotifen (pizotifen malate) 1 mg oral tablet","ADDED"
"9001898","benserazide (benserazide hydrochloride) 12.5 mg and levodopa 50 mg oral capsule","ADDED"
"9001903","chlordiazepoxide hydrochloride 10 mg oral capsule","ADDED"
"9001904","chlordiazepoxide hydrochloride 25 mg oral capsule","ADDED"
"9001905","chlordiazepoxide hydrochloride 5 mg oral capsule","ADDED"
"9001921","tretinoin 0.05 % cutaneous cream","ADDED"
"9001937","cimetidine 200 mg oral tablet","ADDED"
"9001938","cimetidine 300 mg oral tablet","ADDED"
"9001941","dipyridamole 50 mg oral tablet","ADDED"
"9001946","mebendazole 100 mg oral tablet","ADDED"
"9001967","cimetidine 600 mg oral tablet","ADDED"
"9001996","tetracycline hydrochloride 250 mg oral capsule","ADDED"
"9001999","tretinoin 0.01 % cutaneous gel","ADDED"
"9002000","tretinoin 0.025 % cutaneous cream","ADDED"
"9002027","isoniazid 50 mg per 5 mL oral solution","ADDED"
"9002059","acetaminophen 325 mg and pseudoephedrine hydrochloride 30 mg oral tablet","ADDED"
"9002061","acetaminophen 500 mg and chlorpheniramine maleate 2 mg and pseudoephedrine hydrochloride 30 mg oral tablet","ADDED"
"9002091","tretinoin 0.01 % cutaneous cream","ADDED"
"9002092","tretinoin 0.025 % cutaneous gel","ADDED"
"9002101","cilastatin (cilastatin sodium) 500 mg per vial and imipenem 500 mg per vial powder for solution for injection","ADDED"
